Source,Target
0,2594
0,1084
0,2807
0,1754
0,2639
1,1968
1,1654
1,261
1,1840
1,1560
2,978
2,1109
2,407
2,2384
2,1840
3,983
3,1483
3,1235
3,1482
3,1701
4,1720
4,1466
4,1132
4,2295
4,1615
5,2462
5,1113
5,361
5,2319
5,963
6,1238
6,604
6,573
6,312
6,218
7,513
7,690
7,937
7,1694
7,584
8,796
8,356
8,1327
8,955
8,135
9,883
9,1336
9,1603
9,1635
9,2666
10,1511
10,836
10,522
10,1836
10,137
11,17
11,2003
11,2271
11,1163
11,949
12,124
12,2329
12,1606
12,1469
12,692
13,2630
13,869
13,1974
13,1083
13,1515
14,305
14,2804
14,1493
14,1991
14,270
15,2085
15,2459
15,144
15,2510
15,1537
16,2248
16,797
16,477
16,2222
16,2277
17,11
17,2003
17,2271
17,1356
17,1163
18,2150
18,72
18,2279
18,2177
18,803
19,583
19,1897
19,409
19,916
19,2624
20,1152
20,2352
20,942
20,1245
20,774
21,239
21,1959
21,1569
21,2225
21,476
22,2311
22,103
22,740
22,321
22,1738
23,1939
23,1142
23,141
23,2018
23,1749
24,1916
24,2780
24,2342
24,395
24,498
25,1444
25,2023
25,1593
25,2137
25,2115
26,1011
26,1282
26,620
26,157
26,1928
27,2599
27,1005
27,863
27,1668
27,1677
28,2754
28,29
28,1014
28,1564
28,736
29,79
29,772
29,1564
29,1648
29,28
30,1543
30,853
30,1502
30,1066
30,737
31,901
31,120
31,36
31,2289
31,2650
32,2512
32,2192
32,211
32,2650
32,1018
33,1778
33,590
33,2007
33,1561
33,788
34,300
34,1061
34,1499
34,913
34,2538
35,212
35,1539
35,467
35,2674
35,2366
36,120
36,1305
36,235
36,2289
36,1609
37,374
37,2321
37,1659
37,2475
37,50
38,1210
38,2389
38,1402
38,869
38,681
39,1787
39,2792
39,330
39,2075
39,815
40,2693
40,63
40,634
40,2444
40,2450
41,395
41,1391
41,2534
41,2824
41,2344
42,486
42,956
42,181
42,229
42,2726
43,1663
43,1159
43,823
43,2666
43,1492
44,2653
44,1468
44,2117
44,2193
44,125
45,2030
45,1277
