Source,Target
0,660
0,2700
0,1377
0,2247
0,384
1,52
1,265
1,1875
1,2003
1,1490
2,996
2,308
2,265
2,229
2,2188
3,2975
3,2397
3,454
3,934
3,1290
4,2951
4,2034
4,2671
4,395
4,521
5,2696
5,2902
5,419
5,1343
5,766
6,578
6,1004
6,1346
6,1449
6,2296
7,2162
7,589
7,1331
7,965
7,2662
8,363
8,1476
8,2241
8,494
8,2375
9,632
9,1716
9,793
9,657
9,738
10,1935
10,16
10,2878
10,2285
10,200
11,2567
11,900
11,981
11,1308
11,978
12,1954
12,1364
12,1460
12,647
12,1732
13,130
13,2653
13,1867
13,2772
13,1289
14,1365
14,1678
14,352
14,222
14,1664
15,345
15,2322
15,1704
15,2646
15,612
16,1871
16,858
16,390
16,10
16,2859
17,282
17,267
17,611
17,2415
17,2977
18,4
18,2420
18,2951
18,379
18,199
19,2591
19,905
19,2620
19,1235
19,267
20,2719
20,2074
20,268
20,1281
20,986
21,2253
21,1881
21,1552
21,646
21,172
22,755
22,1280
22,1733
22,100
22,1497
23,2887
23,951
23,2038
23,739
23,2638
24,2720
24,788
24,692
24,1015
24,2836
25,1545
25,1257
25,1211
25,228
25,1532
26,1520
26,102
26,269
26,1161
26,1595
27,2673
27,1702
27,1693
27,1034
27,1690
28,1008
28,697
28,263
28,1067
28,324
29,2618
29,1600
29,2425
29,2340
29,1180
30,1404
30,1190
30,932
30,1610
30,1588
31,1649
31,2073
31,1365
31,1900
31,691
32,2043
32,2431
32,596
32,1599
32,1362
33,2885
33,2801
33,2084
33,956
33,2760
34,764
34,2530
34,2909
34,2892
34,944
35,118
35,519
35,2330
35,3054
35,2318
36,994
36,1125
36,2486
36,1438
36,655
37,2688
37,1196
37,1893
37,2164
37,1123
38,1465
38,2934
38,837
38,1815
38,1974
39,2823
39,2503
39,2787
39,2571
39,2703
40,640
40,223
40,465
40,2677
40,2814
41,2345
41,2648
41,1861
41,2072
41,1315
42,3038
42,1661
42,397
42,1688
42,1965
43,2505
43,2105
43,1233
43,2095
43,2065
44,1932
44,2022
44,1677
44,1514
44,709
45,360
45,1329
45,317
45,72
45,1654
46,2483
46,140
46,720
46,1210
46,378
47,1356
47,1131
47,673
47,2078
47,1283
48,1097
48,1889
48,2625
48,1070
48,251
49,22
49,1280
49,468
49,2826
49,100
50,1747
50,857
50,2128
50,2037
50,646
51,793
51,1661
51,455
51,2386
51,397
52,1
52,265
52,783
52,1490
52,2424
53,1144
53,331
53,1901
53,690
53,54
54,53
54,890
54,1412
54,1144
54,974
55,1862
55,203
55,1306
55,2008
55,1397
56,327
56,1734
56,1551
56,606
56,699
57,883
57,1010
57,436
57,1135
57,88
58,2033
58,729
58,800
58,184
58,1620
59,682
59,119
59,510
59,1624
59,602
60,1012
60,2196
60,631
60,2172
60,2046
61,2396
61,1337
61,225
61,1281
61,1773
62,746
62,1529
62,534
62,912
62,500
63,1357
63,1654
63,1100
63,72
63,658
64,726
64,1024
64,2155
64,2399
64,324
65,857
65,2260
65,1919
65,1202
65,592
66,1864
66,1062
66,2377
66,1720
66,784
