Source,Target
0,3000
0,528
0,2250
0,133
0,2251
1,308
1,2061
1,1593
1,2885
1,1878
2,1895
2,2433
2,2447
2,999
2,227
3,455
3,2401
3,1505
3,1581
3,1288
4,2698
4,1749
4,2255
4,1576
4,1953
5,2714
5,2420
5,2581
5,1341
5,2543
6,1453
6,613
6,2298
6,1241
6,1007
7,294
7,2677
7,1859
7,1329
7,699
8,986
8,2176
8,1348
8,389
8,1939
9,794
9,2091
9,952
9,659
9,764
10,16
10,859
10,1874
10,1938
10,1375
11,17
11,2041
11,1786
11,266
11,983
12,755
12,2225
12,404
12,621
12,2795
13,1287
13,1824
13,1444
13,67
13,1689
14,337
14,670
14,1574
14,115
14,1826
15,254
15,2536
15,2464
15,2092
15,1961
16,859
16,10
16,1725
16,1545
16,1874
17,11
17,1786
17,1235
17,266
17,983
18,2218
18,400
18,1789
18,1103
18,305
19,904
19,2602
19,2530
19,1934
19,266
20,2077
20,2738
20,1888
20,988
20,779
21,2073
21,1996
21,2256
21,1884
21,1215
22,328
22,1001
22,1737
22,1557
22,1505
23,945
23,2637
23,1473
23,2386
23,134
24,912
24,1835
24,3085
24,2236
24,2803
25,1546
25,447
25,1155
25,1767
25,1534
26,2000
26,1522
26,1598
26,1822
26,2034
27,2104
27,1693
27,2689
27,483
27,1337
28,699
28,753
28,967
28,1011
28,262
29,2434
29,2631
29,1404
29,1535
29,2813
30,1191
30,1722
30,368
30,51
30,1408
31,727
31,236
31,1541
31,1113
31,1894
32,2907
32,1049
32,2427
32,1677
32,2869
33,2045
33,1809
33,599
33,2478
33,1409
34,561
34,1110
34,2088
34,387
34,1536
35,2438
35,2642
35,2568
35,1025
35,2907
36,2319
36,890
36,2046
36,248
36,982
37,2210
37,970
37,1221
37,1750
37,2208
38,1262
38,891
38,2644
38,2963
38,1821
39,1817
39,54
39,2957
39,838
39,670
40,2540
40,1380
40,2584
40,2805
40,2510
41,3051
41,2115
41,642
41,2827
41,466
42,1717
42,2812
42,2992
42,1530
42,1925
43,2665
43,560
43,1967
43,1471
43,1600
44,1308
44,2110
44,2068
44,1233
44,2512
45,903
45,2162
45,359
45,316
45,285
46,2491
46,137
46,128
46,722
46,1210
47,1130
47,2266
47,949
47,2081
47,1780
48,1097
48,1722
48,2926
48,1907
48,2364
49,1279
49,468
49,22
49,420
49,1382
50,595
50,2039
50,771
50,785
50,616
51,1071
51,1376
51,1691
51,1722
51,659
52,1
52,783
52,144
52,1936
52,308
53,54
53,838
53,692
53,1416
53,2113
54,53
54,2113
54,1416
54,976
54,2957
55,2012
55,2010
55,1864
55,1849
55,2296
56,2976
56,1989
56,1456
56,294
56,50
57,1012
57,2259
57,438
57,883
57,760
58,183
58,731
58,2035
58,2499
58,2557
59,685
59,513
59,116
59,605
59,314
60,1014
60,2935
60,2200
60,1913
60,633
61,2185
61,2462
61,2399
61,2757
61,1280
62,748
62,1531
62,537
62,503
62,1879
63,1357
63,1100
63,2163
63,1657
63,697
64,3115
64,2531
64,3119
64,384
64,2157
65,2270
65,2917
65,1151
65,841
65,493
66,2664
66,491
66,1307
66,2192
66,898
67,1444
67,1824
67,1458
67,1287
67,1869
68,3113
68,462
68,114
68,2064
68,655
69,2707
69,848
69,1972
69,339
69,122
70,1356
70,364
70,1027
70,77
70,2266
71,285
71,707
71,569
71,316
71,359
72,569
72,285
72,71
72,2162
72,316
73,789
73,630
73,1482
73,1375
73,1592
74,2080
74,2466
74,1815
74,1679
74,2345
75,1895
75,478
75,2070
75,1234
75,730
76,1660
76,1756
76,1082
76,1480
76,1811
77,1027
77,327
77,70
77,1840
77,2266
78,2332
78,784
78,2333
78,2299
78,2450
79,1573
79,1403
79,1787
79,108
79,2083
80,902
80,155
80,1812
80,446
80,2330
81,173
81,2271
81,682
81,652
81,569
82,1267
82,1815
82,236
82,336
82,473
83,2746
83,2816
83,2812
83,338
83,1139
84,1814
84,904
84,1350
84,1966
84,2392
85,1038
85,316
85,359
85,2102
85,72
86,3117
86,2032
86,2339
86,637
86,933
87,623
87,155
87,564
87,1346
87,328
88,1447
88,2044
88,439
88,2242
88,234
89,2342
89,2252
89,2156
89,2971
89,1160
90,2050
90,1600
90,2229
90,2194
90,560
91,2731
91,1224
91,1609
91,2001
91,2960
92,97
92,353
92,947
92,1327
92,2297
93,1051
93,1422
93,413
93,2771
93,3019
94,2330
94,898
94,439
94,1493
94,1936
95,822
95,1729
95,596
95,1950
95,268
96,2253
96,1692
96,2857
96,2242
96,2044
97,92
97,353
97,947
97,2297
97,1100
98,198
98,1322
98,1737
98,1767
98,2287
99,571
99,1992
99,1142
99,1619
99,948
100,2000
100,1598
100,156
100,1822
100,1522
101,1788
101,1374
101,999
101,310
101,369
102,1240
102,1309
102,364
102,327
102,2781
103,825
103,607
103,837
103,619
103,2123
104,3088
104,160
104,1425
104,999
104,1394
105,2509
105,2207
105,1600
105,2621
105,90
106,1540
106,2784
106,221
106,1441
106,2608
107,416
107,2207
107,2509
107,388
107,2761
108,391
108,69
108,1573
108,1972
108,1946
109,160
109,3088
109,998
109,1402
109,1140
110,2095
110,995
110,729
110,1095
110,146
111,1433
111,2122
111,1281
111,441
111,3106
112,117
112,656
112,425
112,2975
112,2871
113,2357
113,249
113,775
113,3001
113,324
114,3113
114,68
114,540
114,2064
114,462
115,1574
115,426
115,670
115,337
115,1826
116,513
116,685
116,314
116,59
116,605
117,112
117,425
117,907
117,656
117,790
118,922
118,1457
118,1049
118,1289
118,1677
119,2169
119,609
119,1909
119,2786
119,1758
120,322
