Source,Target
0,2776
0,2658
0,2627
0,2843
0,1116
1,1303
1,1392
1,242
1,1573
1,31
2,2059
2,1494
2,1377
2,1515
2,1317
3,1207
3,1713
3,2293
3,1585
3,1596
4,2711
4,394
4,484
4,1091
4,1711
5,640
5,358
5,1950
5,2931
5,2990
6,1280
6,709
6,2124
6,1957
6,177
7,252
7,652
7,451
7,291
7,902
8,2586
8,1823
8,1027
8,2045
8,345
9,1424
9,1763
9,1338
9,45
9,608
10,861
10,799
10,1382
10,1760
10,1822
11,1816
11,2489
11,17
11,1913
11,1406
12,374
12,1885
12,2643
12,706
12,602
13,2905
13,2479
13,1756
13,2651
13,887
14,623
14,34
14,2129
14,828
14,1530
15,2222
15,2396
15,1572
15,1755
15,1061
16,703
16,799
16,2247
16,1067
16,2434
17,11
17,2489
17,1816
17,1406
17,1510
18,509
18,1400
18,2041
18,1091
18,2862
19,1818
19,2390
19,2459
19,244
19,3002
20,1198
20,442
20,2592
20,633
20,2327
21,940
21,444
21,1073
21,1420
21,156
22,94
22,1699
22,573
22,708
22,1015
23,2189
23,1273
23,1933
23,2690
23,930
24,582
24,1420
24,1590
24,219
24,438
25,2543
25,968
25,1597
25,824
25,1584
26,652
26,482
26,240
26,252
26,2819
27,1822
27,515
27,2499
27,598
27,2282
28,1316
28,2096
28,750
28,2926
28,1418
29,2833
29,308
29,540
29,535
29,2163
30,226
30,2854
30,1748
30,3004
30,413
31,931
31,242
31,207
31,1677
31,1573
32,1531
32,874
32,2488
32,400
32,2747
33,2324
33,1718
33,943
33,1039
33,2413
34,2177
34,1530
34,1990
34,743
34,45
35,186
35,1279
35,1642
35,1157
35,2613
36,1086
36,54
36,2380
36,2929
36,1999
37,910
37,1369
37,1614
37,1853
37,1104
38,2474
38,2633
38,2946
38,2294
38,2788
39,2517
39,2204
39,1751
39,1296
39,2553
40,1582
40,918
40,2009
40,635
40,1118
41,1940
41,672
41,1226
41,2373
41,1295
42,294
42,264
42,2029
42,1171
42,840
43,2351
43,1388
43,2524
43,308
43,48
44,1200
44,1804
44,479
44,2153
44,1952
45,1642
45,863
45,1490
45,1338
45,34
46,798
46,1805
46,444
46,2118
46,1870
47,781
47,1356
47,313
47,618
47,1233
48,430
48,1982
48,805
48,646
48,1737
49,1752
49,185
49,3032
49,365
49,1498
50,1941
50,1865
50,1002
50,2827
50,349
51,946
51,2120
51,1065
51,2058
51,711
52,2392
52,534
52,2036
52,1253
52,876
53,639
53,476
53,112
53,562
53,292
54,2929
54,945
54,2900
54,2380
54,2623
55,1909
55,1197
55,948
55,2042
55,1591
56,2736
56,1565
56,2607
56,3030
56,2327
57,699
57,1429
57,498
57,912
57,467
58,1829
58,1028
58,1548
58,883
58,517
59,149
59,2391
59,2170
59,355
59,570
60,1014
60,1906
60,1914
60,1739
60,386
61,1077
61,1754
61,2130
61,1692
61,1299
62,2058
62,2702
62,321
62,2091
62,2520
63,2587
63,3067
63,92
63,3039
63,1367
64,1502
64,893
64,1555
64,2667
64,13
65,1206
65,1946
65,2611
65,2060
65,855
66,822
66,1467
66,316
66,536
66,790
67,960
67,2091
67,340
67,73
67,1729
68,2933
68,970
68,337
68,1124
68,605
69,1328
69,965
69,338
69,528
69,1671
70,844
70,1685
70,1361
70,1185
70,1691
71,989
71,359
71,1245
71,2597
71,866
72,1380
72,558
72,899
72,2767
72,2883
73,67
73,340
73,960
73,1729
73,630
74,2664
74,1380
74,2110
74,1658
74,2672
75,1313
75,361
75,1676
75,822
75,1467
76,2186
76,839
76,1308
76,1398
76,2793
77,1124
77,160
77,2150
77,1520
77,528
78,458
78,313
78,215
78,1482
78,1185
79,1858
79,1672
79,267
79,1686
79,982
80,1972
80,970
80,69
80,1328
80,883
81,3061
81,2604
81,1886
81,1804
81,1105
82,2276
82,2923
82,1189
82,2897
82,2696
83,670
83,2083
83,253
83,1674
83,666
84,2535
84,400
84,2488
84,2319
84,1959
85,842
85,1013
85,1491
85,1178
85,2129
86,228
86,1144
86,892
86,1130
86,1177
87,467
87,93
87,1787
87,1556
87,849
88,2833
88,1926
88,787
88,2208
88,3058
89,2444
89,2860
89,2722
89,1740
89,955
90,973
90,408
90,1432
90,1663
90,377
91,1771
91,452
91,2258
91,158
91,414
92,2818
92,1305
92,1253
92,2941
92,2081
93,87
93,2077
93,2138
93,1787
93,331
94,22
94,708
94,445
94,1699
94,1015
95,2624
95,1395
95,3038
95,3014
95,3010
96,276
96,1620
96,575
96,341
96,246
97,1286
97,2290
97,2183
97,1474
97,1403
98,1577
98,323
98,1160
98,2630
98,1227
99,532
99,1673
99,1591
99,2147
99,2233
100,148
100,574
100,1286
100,2290
100,1677
101,235
101,82
101,1501
101,2276
101,1189
102,2085
102,2934
102,599
102,1984
102,2952
103,2993
103,645
103,2707
103,2369
103,3029
104,822
104,66
104,1467
104,514
104,1851
105,1868
105,2072
105,153
105,929
105,1011
106,681
106,1268
106,187
106,2795
106,1631
107,2113
107,797
107,1990
107,740
107,3025
108,2552
108,2711
108,4
108,1332
108,394
109,1499
109,1196
109,2511
109,1436
109,794
110,1274
110,2956
110,2139
110,962
110,2598
111,1272
111,828
111,260
111,623
111,14
112,476
112,292
112,53
112,639
112,562
113,844
113,2769
113,2919
113,70
113,2305
114,2152
114,434
114,654
114,565
114,957
115,2110
115,2054
115,126
115,1991
115,1003
116,2527
116,2655
116,2385
116,1895
116,316
117,2020
117,472
117,3066
117,1644
117,2120
118,511
118,160
118,1706
118,2150
118,879
119,1792
119,184
119,767
119,596
119,552
120,2576
120,2791
120,756
120,2875
120,2486
121,1206
121,2316
121,1048
121,2852
121,2637
122,930
122,129
122,1647
122,375
122,416
123,688
123,2645
123,2244
123,856
123,2114
124,1366
124,2799
124,2419
124,1312
124,610
125,1225
125,2184
125,576
125,1810
125,469
126,2054
126,662
126,1398
126,2108
126,1380
127,531
127,2665
127,2750
127,1292
127,2070
128,2932
128,3023
128,1250
128,1721
128,2650
129,122
129,288
129,416
129,930
129,1375
130,2351
130,43
130,872
130,2352
130,88
131,2533
131,1844
131,909
131,1991
131,1069
132,1852
132,1284
132,1966
132,897
132,1563
133,2189
133,23
133,416
133,362
133,558
134,963
134,2999
134,2675
134,644
134,1120
135,1951
135,1526
135,2018
135,2763
135,343
136,1446
136,772
136,2154
136,2821
136,2067
137,729
137,1010
137,1935
137,966
137,906
138,1674
138,171
138,1102
138,1049
138,2573
139,2955
139,320
139,188
139,1416
139,2215
140,1879
140,2450
140,894
140,451
140,1417
141,2628
141,1319
141,1724
141,128
141,850
142,1653
142,785
142,2917
142,1252
142,1782
143,839
143,1398
143,76
143,2793
143,671
144,422
144,1814
144,1665
144,397
144,463
145,1965
145,94
145,708
145,2647
145,2602
146,2350
146,1289
146,1843
146,914
146,2438
147,739
147,1629
147,1602
147,2023
147,1941
148,574
148,100
148,2290
148,1394
148,1286
149,59
149,355
149,2391
149,2170
149,2386
150,2791
150,1642
150,1578
150,2926
150,3005
151,1292
151,1687
151,2070
151,2665
151,578
152,2458
152,2593
152,395
152,1955
152,1595
153,1868
153,868
153,2758
153,2836
153,105
154,803
154,193
154,2888
154,2279
154,2631
155,2707
155,1595
155,787
155,1964
155,3058
156,1259
156,236
156,1839
156,373
156,283
157,558
157,832
157,126
157,1380
157,72
158,1389
158,452
158,1956
158,1833
158,766
159,1446
159,2067
159,1543
159,2194
159,1794
160,77
160,2150
160,2131
160,2020
160,117
161,2791
161,963
161,1247
161,2408
161,1642
162,1891
162,1863
162,2622
162,804
162,2655
163,653
163,2077
163,903
163,883
163,331
164,1330
164,1518
164,464
164,1587
164,53
165,1258
165,1759
165,642
165,542
165,573
166,440
166,2025
166,1678
166,1949
166,248
167,1175
167,2192
167,2987
167,945
167,1209
168,1355
168,1522
168,697
168,925
168,1150
169,321
169,1158
169,2793
169,1627
169,576
170,1018
170,2538
170,119
170,650
170,1726
171,1049
171,138
171,451
171,2450
171,512
172,71
172,682
172,686
172,1866
172,1444
173,870
173,2184
173,403
173,1688
173,1737
174,1229
174,1976
174,498
174,473
174,1924
175,1577
175,581
175,340
175,1381
175,1716
176,2855
176,2985
176,1339
176,3008
176,2223
177,1828
177,771
177,1770
177,1354
177,601
178,2348
178,1650
178,661
178,659
178,1667
179,1282
179,2545
179,390
179,1750
179,1599
180,737
180,1779
180,2378
180,1185
180,2061
181,1091
181,1535
181,2040
181,1434
181,456
182,256
182,2927
182,987
182,2724
182,2996
183,1825
183,1023
183,720
183,2629
183,906
184,552
184,1454
184,767
184,733
184,1458
185,48
185,1820
185,1752
185,1840
185,377
186,35
186,2378
186,2613
186,1279
186,1157
187,1008
187,106
187,3069
187,2795
187,681
188,1574
188,1875
188,3069
188,320
188,794
189,1284
189,245
189,1973
189,2342
189,1379
190,1443
190,1923
190,1141
190,1382
190,1779
191,2255
191,2260
191,423
191,1094
191,1207
192,2914
192,2531
192,1233
192,535
192,1785
193,712
193,2284
193,2874
193,2605
193,413
194,1113
194,1406
194,1064
194,1193
194,1896
195,1921
195,355
195,1051
195,354
195,2912
196,456
196,1413
196,499
196,663
196,1434
197,698
197,2101
197,1013
197,295
197,2870
198,1877
198,877
198,1997
198,354
198,1721
199,2407
199,1104
199,2557
199,1853
199,800
200,2357
200,1676
200,2248
200,2214
200,2107
201,477
201,2049
201,2789
201,1574
201,282
202,2435
202,2416
202,3027
202,939
202,2632
203,564
203,3019
203,1114
203,619
203,2680
204,2274
204,2607
204,1198
204,2327
204,2253
205,2060
205,2852
205,2997
205,275
205,2651
206,1464
206,2119
206,1174
206,2171
206,1920
207,242
207,1485
207,2724
207,31
207,1303
208,774
208,2712
208,844
208,387
208,113
209,622
209,2516
209,2800
209,2068
209,2337
210,1404
210,2956
210,795
210,2278
210,2139
211,1627
211,973
211,455
211,321
211,284
212,428
212,1659
212,2515
212,250
212,2642
213,1248
213,2498
213,1391
213,605
213,792
214,1176
214,2822
214,1192
214,694
214,1467
215,78
215,313
215,2187
215,2177
215,1579
216,1937
216,1553
216,1547
216,274
216,351
217,2779
217,309
217,1484
217,512
217,2101
218,2853
218,974
218,2249
218,2798
218,3074
219,438
219,1945
219,1874
219,582
219,1558
220,494
220,303
220,1007
220,1663
220,286
221,243
221,1722
221,2669
221,2296
221,803
222,627
222,1534
222,2205
222,1593
222,2076
223,2735
223,2573
223,954
223,666
223,516
224,3071
224,1384
224,578
224,625
224,1163
225,589
225,1706
225,2801
225,706
225,511
226,2382
226,1861
226,30
226,1884
226,2425
227,828
227,1579
227,1918
227,1578
227,2495
228,86
228,2511
228,724
228,109
228,1144
229,2207
229,219
229,586
229,1450
229,1354
230,2464
230,310
230,1196
230,794
230,1875
231,295
231,197
231,2870
231,3051
