Source,Target
0,2549
0,2752
0,1067
0,1683
0,1816
1,1934
1,1811
1,855
1,1624
1,253
2,957
2,2344
2,396
2,2198
2,1340
3,893
3,2313
3,2230
3,137
3,1730
4,1688
4,1602
4,2255
4,826
4,324
5,1762
5,1515
5,1292
5,34
5,2728
6,896
6,1188
6,1222
6,558
6,448
7,499
7,919
7,673
7,1663
7,1281
8,779
8,347
8,2709
8,2717
8,411
9,1319
9,867
9,2335
9,47
9,650
10,822
10,1807
10,1489
10,1045
10,1619
11,2505
11,1970
11,742
11,1724
11,1893
12,121
12,2289
12,1333
12,1315
12,1121
13,1940
13,1401
13,2220
13,1405
13,853
14,1958
14,112
14,1764
14,555
14,1316
15,2047
15,141
15,1720
15,2417
15,1513
16,2208
16,464
16,1619
16,2239
16,780
17,1749
17,2111
17,2239
17,68
17,2140
18,2410
18,866
18,568
18,1913
18,1338
19,361
19,2151
19,757
19,1820
19,1905
20,230
20,1544
20,66
20,1496
20,463
21,725
21,2271
21,2120
21,2374
21,100
22,929
22,138
22,2432
22,1125
22,2380
23,2394
23,1397
23,2729
23,1907
23,1884
24,1422
24,1988
24,2076
24,1567
24,413
25,1295
25,797
25,240
25,153
25,1862
26,2554
26,986
26,1639
26,1648
26,848
27,307
27,2707
27,28
27,721
27,1539
28,1539
28,1619
28,2707
28,307
28,27
29,1367
29,1480
29,2163
29,2628
29,1044
30,2249
30,501
30,1485
30,35
30,1217
31,1207
31,1354
31,587
31,2647
31,2470
32,575
32,1746
32,1974
32,1537
32,1312
33,1044
33,290
33,2083
33,2645
33,2728
34,2731
34,1515
34,205
34,1023
34,1086
35,501
35,227
35,834
35,647
35,1583
36,2433
36,2619
36,47
36,1419
36,364
37,1382
37,2349
37,136
37,1193
37,1250
38,1755
38,2735
38,1979
38,799
38,282
39,623
39,2671
39,1267
39,2699
39,2718
40,176
40,1768
40,430
40,938
40,1090
41,807
41,1633
41,92
41,1460
41,282
42,212
42,1447
42,2155
42,2402
42,1935
43,2398
43,1181
43,2276
43,334
43,2397
44,301
44,1279
44,73
44,672
44,988
45,1247
45,286
45,138
45,1788
45,602
46,522
46,496
46,345
46,840
46,653
47,611
47,867
47,36
47,1629
47,1048
48,100
48,1551
48,2172
48,1844
48,1736
49,66
49,283
49,2185
49,463
49,620
50,439
50,1527
50,637
50,1068
50,2301
51,291
51,253
51,218
51,947
51,1
52,1906
52,2195
52,852
52,1880
52,1027
53,321
53,297
53,834
53,1361
53,1517
54,2759
54,1455
54,1614
54,2075
54,1667
55,1941
55,505
55,830
55,1580
55,928
56,1339
56,745
56,1720
56,2456
56,1513
57,1114
57,1232
57,962
57,90
57,423
58,759
58,1434
58,1861
58,1828
58,2436
59,661
59,1733
59,581
59,835
59,900
60,2408
60,2648
60,2656
60,2679
60,802
61,1366
61,507
61,964
61,1966
61,2537
62,2613
62,280
62,2715
62,579
62,1822
63,674
63,483
63,652
63,716
63,514
64,1051
64,1308
64,73
64,2085
64,672
65,157
65,2233
65,2079
65,2529
65,2382
66,1036
66,820
66,49
66,2185
66,20
67,237
67,886
67,479
67,2018
67,2514
68,1187
68,1804
68,1054
68,1634
68,787
69,1399
69,2657
69,1760
69,1386
69,92
70,642
70,2006
70,1842
70,1510
70,1266
71,1930
71,374
71,1223
71,2569
71,1303
72,1307
72,549
72,348
72,1765
72,604
73,988
73,343
73,44
73,672
73,681
74,343
74,1365
74,345
74,2084
74,546
75,2503
75,2333
75,2498
75,809
75,243
76,2155
76,1935
76,212
76,1243
76,862
77,1154
77,358
77,1240
77,954
77,204
78,1199
78,1340
78,1567
78,918
78,1827
79,459
79,1411
79,2225
79,1656
79,219
80,345
80,978
80,2189
80,1777
80,2084
81,1982
81,727
81,2147
81,1280
81,2493
82,374
82,627
82,1350
