Source,Target
0,1854
0,2237
0,2977
0,1365
0,2189
1,1382
1,1922
1,1866
1,1033
1,1581
2,987
2,223
2,257
2,2176
2,1667
3,924
3,1159
3,2385
3,448
3,586
4,1821
4,2910
4,2690
4,1565
4,110
5,2267
5,2529
5,2913
5,2482
5,2760
6,750
6,1357
6,2558
6,313
6,1584
7,1320
7,513
7,2200
7,268
7,584
8,975
8,1925
8,2302
8,1338
8,381
9,1396
9,30
9,2218
9,942
9,652
10,16
10,1924
10,2274
10,1536
10,849
11,2027
11,1918
11,3006
11,2570
11,17
12,747
12,396
12,2784
12,613
12,1980
13,1656
13,2174
13,3074
13,760
13,1858
14,662
14,1722
14,1162
14,2433
14,35
15,2526
15,2656
15,1666
15,2078
15,570
16,10
16,849
16,1536
16,384
16,1474
17,1772
17,3006
17,2570
17,1224
17,890
18,836
18,2415
18,177
18,2155
18,1229
19,2593
19,406
19,972
19,895
19,259
20,1172
20,468
20,2064
20,1876
20,2729
21,2113
21,2020
21,1982
21,1203
21,2335
22,2287
22,556
22,1721
22,1312
22,2100
23,935
23,2180
23,2631
23,133
23,1466
24,558
24,804
24,1205
24,682
24,1961
25,1537
25,363
25,2332
25,1691
25,2137
26,1683
26,1655
26,1514
26,1982
26,3165
27,2681
27,1690
27,1026
27,1680
27,1677
28,1971
28,2213
28,2968
28,691
28,858
29,2422
29,2624
29,1393
29,481
29,2802
30,1396
30,2218
30,9
30,1675
30,1171
31,2178
31,1209
31,2753
31,782
31,1083
32,2031
32,1795
32,591
32,3030
32,2465
33,1630
33,948
33,2896
33,2074
33,1527
34,418
34,2781
34,2544
34,832
34,1369
35,2305
35,2316
35,662
35,881
35,684
36,1560
36,372
36,1104
36,720
36,1356
37,2713
37,2600
37,1150
37,3073
37,1114
38,1805
38,2945
38,51
38,331
38,830
39,2881
39,2603
39,2358
39,2637
39,2640
40,2655
40,440
40,135
40,304
40,2691
41,552
41,1651
41,1953
41,813
41,2615
42,2096
42,1298
42,2501
42,2055
42,1197
43,353
43,1318
43,311
43,1091
43,2047
44,136
44,239
44,2476
44,1062
44,2063
45,2252
45,2068
45,1345
45,1017
45,1766
46,2032
46,1703
46,1791
46,243
46,1088
47,22
47,2977
47,461
47,2287
47,1857
48,452
48,252
48,1548
48,1344
48,166
49,2373
49,1061
49,879
49,449
49,1675
50,775
50,1
50,1922
50,796
50,2921
51,684
51,1805
51,52
51,1808
51,705
52,2099
52,51
52,684
52,965
52,1808
53,1980
53,1944
53,613
53,1998
53,427
54,651
54,1448
54,784
54,1976
54,2565
55,1001
55,874
55,1126
55,431
55,2460
56,1437
56,2210
56,2290
56,1676
56,2522
