Source,Target
0,2747
0,2602
0,1828
0,1069
0,2558
1,1946
1,1823
1,859
1,252
1,1634
2,960
2,2355
2,1094
2,2209
2,1488
3,895
3,1468
3,2241
3,1774
3,965
4,1701
4,1118
4,2266
4,1451
4,119
5,1553
5,1775
5,1523
5,2637
5,1220
6,1229
6,562
6,594
6,304
6,210
7,501
7,678
7,922
7,1675
7,573
8,784
8,348
8,1540
8,2721
8,412
9,1326
9,2346
9,641
9,48
9,356
10,825
10,1677
10,1819
10,1496
10,2220
11,1982
11,2242
11,254
11,1149
11,1348
12,2300
12,120
12,1413
12,1342
12,1124
13,1952
13,1410
13,857
13,2642
13,2568
14,1970
14,297
14,1022
14,112
14,1314
15,2059
15,2425
15,140
15,1733
15,1521
16,2233
16,2129
16,1235
16,1613
16,2220
17,2250
17,2150
17,2121
17,69
17,1812
18,572
18,1878
18,1307
18,1499
18,901
19,1832
19,761
19,361
19,1440
19,1236
20,230
20,793
20,2196
20,823
20,1937
21,2282
21,728
21,313
21,2131
21,100
22,931
22,1128
22,2483
22,1730
22,2149
23,2505
23,1406
23,1918
23,1896
23,1136
24,1430
24,2000
24,1576
24,2086
24,414
25,153
25,994
25,1271
25,609
25,2062
26,2563
26,1099
26,1296
26,988
26,549
27,2713
27,724
27,997
27,28
27,2160
28,759
28,1629
28,1548
28,76
28,2713
29,1527
29,725
29,1487
29,1051
29,2167
30,116
30,2260
30,35
30,1492
30,197
31,1214
31,2479
31,1362
31,2655
31,592
32,580
32,1759
32,1986
32,1318
32,1545
33,1046
33,292
33,1484
33,1593
33,1487
34,1523
34,1116
34,1553
34,452
34,2174
35,227
35,116
35,1294
35,1459
35,1592
36,2627
36,2441
36,48
36,365
36,1639
37,1390
37,1201
37,780
37,2360
37,135
38,1767
38,2730
38,283
38,322
38,2203
39,2656
39,61
39,2686
39,443
39,834
40,940
40,474
40,221
40,1840
40,432
41,1643
41,811
41,92
41,1466
41,1478
42,2164
42,956
42,2718
42,829
42,358
43,2404
43,326
43,524
43,2405
43,522
44,1625
44,1893
44,2201
44,2061
44,1382
45,1287
45,74
45,302
45,544
45,1999
46,287
46,1252
46,2015
46,1800
46,606
47,525
47,498
47,346
47,843
47,907
48,615
48,1586
48,1639
48,238
48,36
49,1560
49,100
49,1857
49,2183
49,1338
50,67
50,624
50,976
50,597
50,1155
51,441
51,2165
51,641
51,1070
51,1535
52,293
52,252
52,217
52,1946
52,2252
53,672
53,640
53,1456
53,1767
53,299
54,1767
54,1369
54,322
54,505
54,837
55,2754
55,1461
55,1623
55,1679
55,1746
56,1953
56,1589
56,1880
56,2049
56,507
57,749
57,1916
57,1733
57,2464
57,2301
58,1117
58,59
58,1239
58,90
58,964
59,764
59,1441
59,1976
59,645
59,2444
60,1579
60,2523
60,494
60,666
60,586
61,2416
61,2656
61,2664
61,2686
61,39
62,1374
62,509
62,966
62,1978
62,1688
63,2720
63,1596
63,584
63,994
63,1922
64,679
64,1482
64,1582
64,1949
64,517
65,1053
65,1313
65,1889
65,74
65,676
66,157
66,2089
66,2244
66,369
66,1031
67,2196
67,50
67,1155
67,823
67,1038
68,888
68,2339
68,481
68,2648
68,2304
69,1195
69,1816
69,1644
69,1713
69,981
70,2665
70,1408
70,1773
70,1394
70,128
71,646
71,1855
71,2018
71,1518
71,1595
72,2577
72,1942
72,560
72,324
72,375
73,1312
73,553
73,608
73,349
73,556
74,344
74,990
74,45
74,302
74,676
75,344
75,1287
75,1373
75,550
75,346
76,2344
76,2513
76,813
76,2508
76,28
77,2455
77,211
77,866
77,204
77,961
78,1349
78,1576
78,1206
78,2014
78,1839
79,460
79,2237
79,1280
79,1883
79,2240
80,346
80,980
80,2200
80,657
80,1732
81,1995
81,2157
81,731
81,2502
81,1288
82,631
82,289
82,375
82,209
82,359
83,868
83,221
83,1725
83,360
83,2259
84,167
84,1623
84,2205
84,1431
84,2754
85,218
85,1023
85,799
85,227
85,2249
86,2361
86,2014
86,2209
86,296
86,960
87,1764
87,263
87,2289
87,1307
87,572
88,990
88,1154
88,302
88,75
88,74
89,2661
89,2751
89,2427
89,2497
89,2084
90,2236
90,2175
90,940
90,2447
90,2011
91,1397
91,889
91,2743
91,818
91,792
92,1466
92,1145
92,41
92,811
92,283
93,99
93,171
93,1847
93,2230
93,905
94,1770
94,1973
94,703
94,1128
94,2079
95,454
95,768
95,1910
95,2282
95,1808
96,425
96,2259
96,1485
96,995
96,1687
97,1158
97,256
97,1250
97,295
97,1893
98,620
98,1528
98,1944
98,2583
98,2668
99,93
99,1847
99,2144
99,171
99,2230
100,465
100,49
100,2050
100,1281
100,1039
101,552
101,1572
101,999
101,1096
101,1933
102,1219
102,1772
102,1624
102,601
102,1652
103,2172
103,600
103,2571
103,2352
103,1426
104,1267
104,1049
104,1195
104,869
104,791
105,2159
105,1
105,1035
105,859
105,1740
106,1445
106,1244
106,1561
106,2581
106,1072
107,2113
107,1415
107,4
107,1118
107,2561
108,1600
108,779
108,2534
108,897
108,2265
109,1303
109,815
109,226
109,1215
109,1230
110,2338
110,1357
110,2019
110,2297
110,2159
111,1539
111,1900
111,492
111,1832
111,946
112,1970
112,798
112,1040
112,14
112,297
113,2153
113,2584
113,829
113,2393
113,2111
114,747
114,1957
114,2284
114,2176
114,2207
115,287
115,520
115,2748
115,162
115,820
116,35
116,1294
116,1459
116,1592
116,1237
117,300
117,838
117,494
117,586
117,484
118,2071
118,1375
118,638
118,1345
118,475
119,1451
119,2266
119,1118
119,607
119,1337
120,680
120,1589
120,2229
120,1456
120,1997
121,2310
121,287
121,1961
121,1252
121,1164
122,2114
122,250
122,1056
122,922
122,573
