Source,Target
0,2981
0,2239
0,1852
0,943
0,1363
1,1379
1,1922
1,1033
1,1864
1,1579
2,987
2,226
2,2179
2,261
2,2425
3,923
3,453
3,2389
3,1161
3,207
4,2366
4,1939
4,113
4,393
4,3015
5,2411
5,2708
5,2762
5,2533
5,2915
6,1355
6,2072
6,479
6,413
6,1670
7,517
7,1319
7,2203
7,588
7,2297
8,974
8,1925
8,1335
8,2305
8,385
9,668
9,2220
9,1497
9,1175
9,1584
10,16
10,1924
10,1532
10,1661
10,2277
11,1918
11,2026
11,2569
11,3010
11,17
12,748
12,2787
12,401
12,1980
12,617
13,2177
13,1654
13,761
13,1856
13,1594
14,665
14,1725
14,1164
14,36
14,308
15,2657
15,2150
15,1666
15,2364
15,1104
16,1532
16,10
16,850
16,1362
16,1860
17,2569
17,1772
17,889
17,2989
17,971
18,2419
18,1228
18,303
18,838
18,179
19,2593
19,411
19,971
19,894
19,263
20,976
20,2732
20,2063
20,772
20,1873
21,2113
21,2338
21,1540
21,2253
21,2059
22,477
22,2290
22,1311
22,2100
22,560
23,2632
23,2183
23,934
23,2629
23,2137
24,1943
24,2114
24,1140
24,422
24,2711
25,1533
25,367
25,2140
25,2335
25,2656
26,1684
26,1583
26,238
26,1985
26,3176
27,2684
27,1691
27,1681
27,1026
27,876
28,1972
28,2972
28,693
28,259
28,999
29,2426
29,2625
29,486
29,2805
29,3133
30,2220
30,1676
30,1175
30,668
30,1597
31,2181
31,1211
31,2755
31,1879
31,783
32,839
32,1109
32,1638
32,3017
32,250
33,1795
33,2030
33,2468
33,3035
33,1139
34,1627
34,946
34,2898
34,2613
34,795
35,1750
35,903
35,1933
35,2451
35,1896
36,2308
36,665
36,2319
36,117
36,2259
37,376
37,201
37,721
37,1354
37,1737
38,2715
38,2413
38,1152
38,2612
38,2408
39,1805
39,2948
39,643
39,53
39,334
40,2612
40,2499
40,2591
40,2797
40,2516
41,2656
41,445
41,2694
41,307
41,615
42,556
42,815
42,1650
42,2542
42,2660
43,2096
43,1297
43,1200
43,2054
43,2502
44,1185
44,1717
44,1657
44,1504
44,446
45,357
45,1317
45,313
45,1090
45,2046
46,138
46,242
46,2480
46,130
46,1062
47,1767
47,1122
47,2255
47,1017
47,72
48,2031
48,1791
48,1706
48,1087
48,1320
49,417
49,22
49,2981
49,99
49,467
50,2252
50,1545
50,1727
50,591
50,2024
51,1499
51,3027
51,166
51,3043
51,2513
52,776
52,1
52,797
52,3159
52,1952
53,686
53,460
53,832
53,1890
53,1808
54,2099
54,53
54,686
54,460
54,964
55,1980
55,1945
55,617
55,1997
55,12
56,654
56,785
56,1442
56,2966
56,2564
57,1001
57,873
57,1126
57,2463
57,2178
58,1431
58,2213
58,2544
58,1677
58,230
59,311
59,118
59,510
59,680
59,601
60,2776
60,638
60,2797
60,2530
60,2759
61,1266
61,1685
61,863
61,1770
61,2186
62,2750
62,1659
62,1267
62,1343
62,1794
63,534
63,1518
63,967
63,1698
63,500
64,1931
64,1643
64,1345
64,293
64,2765
65,2144
65,2654
65,2392
65,2521
65,161
66,2252
66,1075
66,50
66,1907
66,2019
67,2908
67,326
67,1143
67,405
67,1224
68,2659
68,2851
68,873
68,230
68,1901
69,1444
69,1651
69,2796
69,1856
69,91
70,2060
70,353
70,2434
70,297
70,660
71,1559
71,336
71,124
71,1389
71,2344
72,1467
72,1814
72,748
72,1344
72,47
73,3083
73,45
73,1090
73,357
73,1028
74,565
74,2148
74,1404
74,313
74,282
75,626
75,1578
75,1162
75,2426
75,29
76,2755
76,376
76,783
76,1211
76,1737
77,1608
77,2163
77,3031
77,1466
77,476
78,1797
78,1346
78,412
78,597
78,1789
79,1017
79,362
79,1828
79,72
79,1814
80,2294
80,2568
80,897
80,1853
80,1315
81,1389
81,2237
81,387
81,1559
81,2701
82,2318
82,155
82,667
82,892
82,1384
83,173
83,648
83,2261
83,1614
83,1193
84,1254
84,333
84,235
84,914
84,637
85,2380
85,1565
85,283
85,1509
85,428
86,1028
86,2088
86,313
86,74
86,357
87,3160
87,2017
87,1840
87,2572
87,2328
88,619
88,560
88,1334
88,2548
88,1180
89,233
89,1889
89,1432
89,239
89,2029
90,672
90,2626
90,2745
90,726
90,2555
91,2444
91,2035
91,2218
91,1585
91,2753
92,2975
92,2493
92,2980
92,1986
92,2484
93,98
93,2287
93,176
93,1888
93,1652
94,1363
94,2809
94,2192
94,1230
94,3008
95,1521
95,1922
95,1033
95,1379
95,892
96,1196
96,1715
96,204
96,1722
96,592
97,274
97,419
97,2659
97,89
97,2707
98,93
98,2268
98,351
98,936
98,2200
99,197
99,1573
99,2290
99,2805
99,1522
100,567
100,1747
100,1733
100,1037
100,1978
101,2488
101,784
101,1510
101,1583
101,616
102,2435
102,1774
102,1462
102,2418
102,2314
103,1228
103,1298
103,1671
103,324
103,364
104,2619
104,853
104,603
104,1301
104,2109
105,160
105,3085
105,1380
105,1667
105,1209
106,2193
106,435
106,1585
106,2180
106,42
107,642
107,3068
107,511
107,932
107,2736
108,2498
108,2631
108,1275
108,2193
108,3065
109,1559
109,71
109,1959
109,2938
109,301
110,2418
110,1388
110,1131
110,3085
110,1372
111,1960
111,983
111,1176
111,1874
111,2081
112,1419
112,439
112,2108
112,856
112,3148
113,1939
113,2244
113,2555
113,206
113,2682
114,1172
114,2288
114,995
114,1541
114,474
115,247
115,2094
115,2993
115,2473
115,768
116,1561
116,537
116,2050
116,3156
116,843
117,424
117,665
117,308
117,36
117,2319
118,510
118,311
118,59
118,680
118,601
119,267
119,2145
119,652
119,834
119,1256
120,2415
120,2410
120,1308
120,1589
120,869
121,823
121,2283
121,605
121,1666
121,2156
122,319
122,1014
122,323
122,2966
122,605
123,1063
123,259
123,693
123,955
123,1058
124,2667
124,2800
124,1959
124,71
124,2019
125,2139
125,3165
125,677
125,505
125,173
126,931
126,173
126,1740
126,2281
126,1498
127,480
127,891
127,1312
127,1746
127,1138
128,2789
128,2039
128,131
128,2690
128,2692
129,1554
129,1429
129,1275
129,1856
129,1444
130,2274
130,985
130,402
130,1427
130,1318
131,2039
131,317
131,3142
131,2690
131,2379
132,1209
132,2953
132,1667
132,653
132,2713
133,2315
133,617
133,1980
133,1122
133,1912
134,1240
134,2055
134,1091
134,2110
134,2184
135,2240
135,2901
135,793
135,2897
135,2843
136,3138
136,1288
136,1694
136,1819
136,781
137,307
137,2656
137,1482
137,2335
137,2694
138,2480
138,716
138,1821
138,2481
138,46
139,1134
139,1890
139,2339
139,2028
139,2564
140,592
140,1196
140,386
140,1633
140,1944
141,2076
141,3004
141,863
141,1770
141,2033
142,1533
142,25
142,1346
142,412
142,597
143,2168
143,2208
143,3131
143,3075
143,2821
144,430
144,1508
144,370
144,366
144,2371
145,2425
145,997
145,2719
145,3097
145,1128
146,2724
146,942
146,1385
146,581
146,2954
147,2081
147,983
147,2112
147,306
147,309
148,821
148,2979
148,553
148,333
148,1254
149,329
149,1461
149,2169
149,1043
149,1487
150,2300
150,1991
150,3041
150,1110
150,2558
151,3078
151,2195
151,458
151,1988
151,2115
152,2180
152,2444
152,407
152,1419
152,2035
153,2476
153,3112
153,1023
153,2825
153,1882
154,283
154,428
154,1382
154,3008
154,382
155,1486
155,82
155,667
155,325
155,975
156,1583
156,3176
156,26
156,452
156,830
157,2724
157,581
157,2482
157,1544
157,3046
158,2617
158,2479
158,1123
158,969
158,539
159,1580
159,310
159,624
159,2312
159,1973
160,3085
160,1209
160,1380
160,2120
160,1071
161,722
161,2521
161,3162
161,3040
161,355
162,1255
162,3076
162,2685
162,3110
162,3023
163,2954
163,88
163,1180
163,1363
163,730
164,2698
164,1171
164,878
164,431
164,2542
165,2910
165,1979
165,1868
165,1116
165,2291
166,3043
166,1249
166,2513
166,3027
166,582
167,2005
167,395
167,2079
167,1171
167,769
168,2303
168,295
168,1013
168,457
168,255
169,2010
169,2657
169,597
169,142
169,885
170,705
170,1989
170,1758
170,1639
170,1416
171,413
171,822
171,1332
171,1172
171,2288
172,2774
172,2103
172,649
172,2803
172,2959
173,83
173,2261
173,2139
173,125
173,648
174,940
174,1706
174,1737
174,970
174,9
175,2004
175,1757
175,1974
175,1670
175,907
176,694
176,2287
176,2200
176,956
176,93
177,1409
177,497
177,510
177,1681
177,876
178,1159
178,1852
178,2712
178,1859
178,2802
179,2145
179,350
179,2013
179,119
179,652
180,2916
