Source,Target
0,2572
0,1079
0,2782
0,1740
0,2617
1,1947
1,257
1,1642
1,1552
1,1826
2,971
2,1105
2,402
2,1826
2,2362
3,977
3,578
3,1477
3,1689
3,1476
4,1706
4,1461
4,1128
4,2273
4,1605
5,2441
5,356
5,1109
5,2165
5,957
6,1238
6,597
6,565
6,306
6,214
7,505
7,680
7,931
7,1682
7,1283
8,790
8,351
8,2745
8,417
8,2735
9,876
9,1594
9,1625
9,2643
9,1681
10,831
10,1822
10,1637
10,1684
10,1505
11,17
11,1982
11,2249
11,1157
11,1352
12,2307
12,122
12,1348
12,1759
12,1597
13,2608
13,862
13,1953
13,2224
13,1078
14,1970
14,299
14,1487
14,1324
14,113
15,2062
15,562
15,2438
15,142
15,1244
16,2227
16,791
16,470
16,1815
16,2199
17,11
17,1982
17,2249
17,1352
17,1157
18,2127
18,70
18,2257
18,2155
18,854
19,575
19,404
19,1879
19,2602
19,908
20,1147
20,2330
20,936
20,767
20,1245
21,234
21,1939
21,1561
21,2202
21,799
22,733
22,2289
22,101
22,1724
22,315
23,1920
23,139
23,1138
23,1995
23,1735
24,1897
24,2758
24,2320
24,390
24,414
25,1438
25,2000
25,1584
25,2114
25,971
26,1005
26,155
26,1140
26,1037
26,1395
27,2577
27,999
27,857
27,1656
27,1665
28,2733
28,1008
28,29
28,77
28,729
29,77
29,765
29,1556
29,1637
29,2733
30,1535
30,847
30,1496
30,1061
30,730
31,118
31,894
31,2267
31,36
31,1501
32,2224
32,1223
32,2491
32,207
32,2170
33,1764
33,583
33,1986
33,1553
33,1997
34,294
34,1493
34,905
34,2517
34,522
35,2762
35,776
35,208
35,1531
35,2165
36,118
36,230
36,2209
36,1600
36,1468
37,369
37,2299
37,1647
37,2454
37,49
38,1209
38,1398
38,2367
38,673
38,377
39,1772
39,324
39,285
39,2766
39,2209
40,2670
40,62
40,812
40,626
40,2424
41,950
41,479
41,179
41,2704
41,225
42,1486
42,1154
42,1651
42,817
42,1475
43,2630
43,2171
43,2094
43,2662
43,123
44,2007
44,1276
44,2418
44,2417
44,328
45,1389
45,394
45,1633
45,1462
45,1189
46,304
46,75
46,1296
46,679
46,1999
47,289
47,1263
47,1786
47,139
47,1138
48,529
48,502
48,349
48,660
48,914
49,1594
49,618
49,1647
49,1681
49,1060
50,1568
50,101
50,1754
50,1859
50,2189
51,987
51,627
51,579
51,1321
51,1980
52,448
52,806
52,644
52,876
52,2558
53,295
53,257
53,2763
53,1
53,221
54,301
54,675
54,510
54,643
54,564
55,1375
55,324
55,1772
55,54
55,1533
56,2789
56,1470
56,1631
56,909
56,1686
57,1954
57,564
57,839
57,1597
57,940
58,2477
58,2438
58,1918
58,562
58,14
59,976
59,91
59,60
59,607
59,1248
60,770
60,1450
60,2457
60,736
60,648
61,499
61,669
61,1587
61,2535
61,589
62,2429
62,2701
62,2648
62,2389
62,40
63,1381
63,514
63,978
63,1978
63,1989
64,1005
64,1925
64,587
64,155
64,2742
65,681
65,496
65,490
65,521
65,1950
66,1890
66,1063
66,1323
66,75
66,2101
67,2095
67,1314
67,373
67,677
67,979
68,830
68,2202
68,2195
68,1598
68,1942
69,577
69,1630
69,895
69,241
69,2142
70,797
70,1819
70,1203
