Source,Target
0,2524
0,2692
0,2090
0,2496
0,583
1,1325
1,1786
1,1250
1,1416
1,1028
2,1250
2,1325
2,1311
2,1957
2,1
3,2179
3,1146
3,2062
3,941
3,1403
4,1295
4,2307
4,100
4,278
4,2784
5,2203
5,1869
5,369
5,2835
5,2361
6,1193
6,279
6,2052
6,360
6,538
7,238
7,855
7,617
7,425
7,388
8,355
8,1222
8,1443
8,2734
8,19
9,2750
9,1993
9,2071
9,2744
9,699
10,755
10,1219
10,1119
10,1373
10,1729
11,354
11,572
11,1104
11,1792
11,2666
12,1484
12,1955
12,2754
12,56
12,1982
13,2278
13,286
13,2424
13,1489
13,1937
14,728
14,169
14,479
14,1760
14,372
15,2847
15,2340
15,2273
15,1809
15,1101
16,1138
16,873
16,2460
16,688
16,2213
17,1486
17,2100
17,894
17,1848
17,1352
18,670
18,87
18,650
18,543
18,1327
19,1836
19,1205
19,355
19,394
19,375
20,2415
20,921
20,1509
20,1517
20,1446
21,2833
21,2137
21,2359
21,2825
21,1468
22,1006
22,33
22,2043
22,1113
22,2941
23,1452
23,505
23,1469
23,1831
23,1617
24,2164
24,1232
24,75
24,1629
24,2879
25,196
25,229
25,885
25,1028
25,1495
26,2742
26,2607
26,2044
26,2210
26,2376
27,2883
27,2945
27,1299
27,990
27,2606
28,1760
28,372
28,479
28,2190
28,2507
29,1186
29,38
29,2071
29,1605
29,1892
30,2076
30,2593
30,230
30,2535
30,1759
31,519
31,863
31,2648
31,1049
31,1531
32,1230
32,1308
32,1179
32,394
32,2464
33,601
33,1908
33,1658
33,1504
33,1529
34,1077
34,1229
34,2241
34,1634
34,1843
35,318
35,979
35,248
35,798
35,60
36,121
36,2238
36,2237
36,1661
36,1303
37,451
37,1203
37,253
37,641
37,928
38,1186
38,1605
38,29
38,786
38,215
39,1090
39,257
39,2014
39,1559
39,1713
40,33
40,22
40,601
40,1921
40,2207
41,1
41,1237
41,269
41,1325
41,1786
42,1291
42,580
42,2676
42,256
42,1772
43,1884
43,612
43,408
43,1623
43,397
44,1661
44,36
44,2876
44,43
44,1304
45,1379
45,582
45,2258
45,507
45,1844
46,899
46,1455
46,2017
46,1012
46,1956
47,1282
47,201
47,53
47,1935
47,225
48,448
48,605
48,104
48,769
48,2028
49,1689
49,569
49,2475
49,918
49,1277
50,193
50,2473
50,2729
50,2652
50,2213
51,661
51,1360
51,1788
51,1183
51,202
52,1736
52,979
52,1116
52,1474
52,1928
53,1187
53,2894
53,1109
53,2131
53,2823
54,2086
54,2892
54,1478
54,1760
54,1887
55,1956
55,302
55,2568
55,1639
55,2394
56,1625
56,12
56,1955
56,1502
56,991
57,570
57,991
57,706
57,1145
57,2740
58,1396
58,2107
58,751
58,1249
58,747
59,66
59,1988
59,1639
59,886
59,668
60,248
60,625
60,616
60,318
60,319
61,2533
61,1282
61,2451
61,47
61,1030
62,802
62,1296
62,1600
62,1558
62,752
63,1345
63,768
63,1829
63,1340
63,456
64,2464
64,821
64,2530
64,1179
64,1222
65,528
65,1314
65,1477
65,1671
65,145
66,59
66,287
66,1639
66,1988
66,1814
67,1443
67,2530
67,2464
67,2556
67,64
68,682
68,2342
68,218
68,1591
68,2495
69,797
69,2079
69,793
69,1242
69,134
70,1070
70,148
70,2028
70,1919
70,602
71,295
71,431
71,907
71,204
71,510
72,1588
72,934
72,2764
72,1401
72,82
73,499
73,931
73,856
73,497
73,1439
74,2323
74,598
74,160
74,1650
74,485
75,2562
75,1232
75,2164
75,24
75,2420
76,2858
76,1589
76,2003
76,235
76,158
77,1089
77,2617
77,2922
77,2945
77,2621
78,601
78,570
78,963
78,1421
78,1412
79,685
79,216
79,1796
79,1009
79,2677
80,86
80,1694
80,806
80,1449
80,1975
81,2804
81,1831
81,761
81,2080
81,2702
82,2135
82,1588
82,72
82,632
82,443
83,926
83,1579
83,1362
83,914
83,2199
84,1677
84,426
84,2229
84,177
84,1322
85,2667
85,1505
85,225
85,2790
85,2602
86,80
86,1975
86,312
86,1694
86,916
87,18
87,420
87,670
87,1574
87,1545
88,2492
88,2882
88,1387
88,2856
88,1389
89,3
89,878
89,32
89,2077
89,1403
90,1106
90,1499
90,304
90,2499
90,1164
91,2452
91,2848
91,136
91,1867
91,1058
92,139
92,1584
92,2176
92,2025
92,1218
93,1968
93,1502
93,2817
93,1562
93,1481
94,481
94,569
94,49
94,1689
94,2475
95,1968
95,2895
95,1562
95,847
95,93
96,780
96,1396
96,1761
96,203
96,573
97,1611
97,2785
97,885
97,1495
97,2685
98,1200
98,1679
98,292
98,227
98,2951
99,699
99,2010
99,702
99,1053
99,387
100,1743
100,278
100,4
100,1295
100,1001
101,1783
101,751
101,1496
101,176
101,292
102,187
102,1206
102,994
102,2289
102,752
103,1258
103,735
103,1500
103,1892
103,786
104,448
104,605
104,48
104,769
104,2028
105,299
105,1924
105,2418
105,1642
105,676
106,2809
106,1811
106,2227
106,2191
106,1930
107,1953
107,118
107,1812
107,950
107,1382
108,2399
108,2222
108,2520
108,1802
108,1591
109,1919
109,2948
109,1341
109,444
109,148
110,1716
110,834
110,2277
110,575
110,533
111,1021
111,894
111,1083
111,566
111,1486
112,2337
112,610
112,2776
112,565
112,141
113,1701
113,997
113,219
113,2683
113,2682
114,884
114,2082
114,355
114,1563
114,120
115,813
115,1582
115,2134
115,2569
115,1904
116,1611
116,2735
116,2785
116,97
116,1086
117,1822
117,1639
117,156
117,2568
117,2565
118,790
118,1953
118,627
118,1331
118,1416
119,2782
119,2811
119,2934
119,1633
119,453
120,2887
120,272
120,114
120,884
120,1230
121,2237
121,36
121,2238
121,640
121,1632
122,957
122,1353
122,862
122,2334
122,1494
123,1868
123,1150
123,1762
123,971
123,1216
124,1327
124,1330
124,1961
124,2710
124,790
125,1569
125,481
125,94
125,569
125,49
126,2731
126,2618
126,2002
126,715
126,431
127,1916
127,2244
