Source,Target
0,2518
0,2141
0,839
0,2152
0,511
1,1771
1,2583
1,230
1,2
1,1114
2,1350
2,1671
2,2068
2,1302
2,465
3,520
3,1654
3,2153
3,647
3,2051
4,342
4,2405
4,752
4,1333
4,697
5,607
5,244
5,2081
5,2030
5,2272
6,166
6,1051
6,884
6,1281
6,1130
7,1916
7,457
7,613
7,848
7,1753
8,116
8,350
8,687
8,1430
8,1592
9,1980
9,2790
9,2984
9,2923
9,559
10,1215
10,1716
10,1306
10,749
10,1971
11,571
11,349
11,1741
11,1771
11,2037
12,1245
12,1611
12,245
12,1349
12,2610
13,1922
13,2838
13,2307
13,2334
13,1004
14,297
14,155
14,616
14,918
14,1967
15,2332
15,2264
15,2866
15,249
15,1095
16,194
16,1666
16,2089
16,2146
16,1697
17,1475
17,41
17,1535
17,1833
17,218
18,368
18,2169
18,1656
18,1022
18,2010
19,664
19,543
19,418
19,646
19,555
20,1821
20,1201
20,1865
20,270
20,953
21,2407
21,611
21,1015
21,774
21,1585
22,1675
22,358
22,2159
22,1356
22,1096
23,2354
23,489
23,2790
23,1332
23,9
24,608
24,2924
24,505
24,2691
24,1352
25,1338
25,2738
25,1643
25,1178
25,274
26,2182
26,276
26,1294
26,2201
26,1999
27,197
27,2836
27,1484
27,230
27,267
28,1982
28,2501
28,1491
28,2304
28,992
29,2753
29,354
29,1847
29,576
29,1735
30,1745
30,107
30,1323
30,478
30,1117
31,1810
31,1445
31,1591
31,40
31,2011
32,1461
32,1415
32,2781
32,683
32,2606
33,1295
33,2215
33,2250
33,518
33,978
34,2383
34,1214
34,544
34,2587
34,732
35,703
35,597
35,1479
35,260
35,531
36,2241
36,633
36,1107
36,1093
36,2230
37,702
37,275
37,1912
37,612
37,891
38,2226
38,122
38,300
38,360
38,2227
39,450
39,637
39,251
39,654
39,157
40,1445
40,1591
40,105
40,1052
40,31
41,1700
41,1367
41,1833
41,2001
41,17
42,2011
42,2178
42,2149
42,1101
42,531
43,2626
43,1302
43,1771
43,2068
43,267
44,509
44,2683
44,1490
44,943
44,1673
45,1283
45,1607
45,1868
45,1648
45,1633
46,174
46,38
46,1765
46,1778
46,583
47,1366
47,2398
47,254
47,1325
47,2248
48,771
48,1008
48,458
48,1173
48,891
49,86
49,2112
49,1608
49,2813
49,2733
50,447
50,761
50,601
50,106
50,532
51,2750
51,2244
51,2734
51,2788
51,2686
52,2737
52,2484
52,2958
52,2467
52,194
53,656
53,1774
53,469
53,1873
53,798
54,1723
54,1113
54,973
54,1463
54,832
55,143
55,1857
55,2265
55,330
55,2466
56,956
56,1664
56,1884
56,1731
56,553
57,1363
57,2079
57,353
57,899
57,1292
58,2563
58,2386
58,918
58,297
58,1940
59,1143
59,2766
59,1939
59,1609
59,2512
60,257
60,985
60,1825
60,2512
60,1143
61,2421
61,293
61,772
61,745
61,1242
62,594
62,297
62,2314
62,76
62,1519
63,1787
63,246
63,621
63,326
63,1912
64,909
64,326
64,1572
64,313
64,246
65,1802
65,2749
65,413
65,2106
65,2413
66,814
66,1900
66,1304
66,2293
66,2041
67,623
67,120
67,2383
67,320
67,1937
68,905
68,284
68,1625
68,315
68,1974
69,66
69,814
69,1507
69,2716
69,8
70,2499
70,2490
70,2334
70,855
70,190
71,1350
71,2068
71,1235
71,737
71,789
72,150
72,1065
72,2032
72,1275
72,1435
73,205
73,430
73,509
73,198
73,1464
74,2776
74,1573
74,1194
74,2125
74,83
75,832
75,973
75,614
75,915
75,1463
76,340
76,2418
76,1633
76,1259
76,1748
77,492
77,161
77,1321
77,71
77,1869
78,1556
78,2346
78,403
78,631
78,1381
79,1263
79,2316
79,2156
79,2882
79,2253
80,792
80,597
80,1179
80,35
80,1407
81,2038
81,299
81,798
81,1436
81,87
82,1816
82,1777
82,2026
82,505
82,746
83,1573
83,618
83,2125
83,2669
83,1341
84,918
84,919
84,1566
84,906
84,1579
85,386
85,2139
85,1836
85,1068
85,1531
86,49
86,1608
86,202
86,1026
86,2529
87,152
87,1961
87,908
87,1113
87,81
88,1561
88,1598
88,2526
88,1176
88,2041
89,2906
89,2657
89,2671
89,3040
89,3067
90,545
90,605
90,258
90,1068
90,1077
91,1103
91,870
91,1578
91,1326
91,1361
92,261
92,1488
92,1305
92,298
92,1100
93,2762
93,1224
93,1574
93,2764
93,2820
94,1702
94,2846
94,142
94,2169
94,2687
95,2718
95,1470
95,822
95,2858
95,1143
96,2913
96,479
96,1339
96,485
96,569
97,2856
97,2702
97,3058
97,2237
97,822
98,1384
98,1118
98,392
98,204
98,1190
99,1830
99,2740
99,433
99,1899
99,2451
100,2256
100,1196
100,1666
100,641
100,2224
101,1997
101,1751
101,245
101,748
101,700
102,2539
102,1287
102,2704
102,2097
102,2303
103,177
103,288
103,1767
103,745
103,1242
104,831
104,2277
104,1694
104,2768
104,1915
105,777
105,792
105,1591
105,40
105,2061
106,273
106,601
106,447
106,50
106,761
107,2075
107,2321
107,294
107,478
107,996
108,2826
108,131
108,274
108,268
108,1819
109,2265
109,1289
109,916
109,1791
109,1131
110,2676
110,1789
110,2258
110,907
110,2391
111,1902
111,3017
111,3001
111,150
111,1548
112,1421
112,1524
112,1585
112,1474
112,599
113,405
113,1077
113,146
113,2055
113,2001
114,2508
114,1784
114,2042
114,23
114,2478
115,2525
115,2673
115,776
115,1798
115,1285
116,350
116,8
116,2012
116,1658
116,687
117,2644
117,2564
117,2508
117,114
117,2729
118,2800
118,1239
118,2057
118,2127
118,2456
119,1808
119,546
119,2563
119,483
119,297
120,623
120,1946
120,1598
120,1304
120,1147
121,1270
121,2930
121,2965
121,1269
121,2255
122,2226
122,38
122,300
122,2227
122,2388
123,2464
123,944
123,1040
123,535
123,3071
124,689
124,1879
124,1148
124,675
124,854
125,1551
125,1821
125,1650
125,2716
125,20
126,569
126,2342
126,2222
126,910
126,3019
127,816
127,1381
127,1839
127,2614
127,286
128,2175
128,2887
128,334
128,632
128,2068
129,1691
129,1588
129,846
129,154
129,2519
130,1879
130,873
130,1148
130,625
130,124
131,2738
131,2818
131,286
131,1338
131,1044
132,296
132,927
132,2024
132,2095
132,1149
133,60
133,2022
133,864
133,1772
133,207
134,3050
134,2492
134,187
134,452
134,1769
135,970
135,1335
135,1379
135,576
135,1385
136,485
136,1339
136,96
136,479
136,2913
137,1321
137,2650
137,789
137,71
137,2233
138,1709
138,2007
138,1342
138,394
138,557
139,2764
139,2743
139,2526
139,1236
139,368
140,2102
140,1775
140,2668
140,2778
140,2093
141,259
141,1905
141,777
141,969
141,301
142,94
142,1080
142,2846
142,2744
142,2687
143,2265
143,330
143,109
143,1857
143,2840
144,2527
144,548
144,866
144,2294
144,635
145,2424
145,1461
145,182
145,683
145,2278
146,1733
146,225
146,2055
146,1475
146,1670
147,1361
147,932
147,1561
147,3088
147,3071
148,1727
148,269
148,2009
148,669
148,1453
149,2329
149,426
149,728
149,2535
149,1944
150,72
150,1902
150,111
150,3017
150,2013
151,1785
151,1754
151,2515
151,753
151,2485
152,87
152,1113
152,908
152,1961
152,849
153,21
153,435
153,1256
153,2407
153,774
154,1691
154,2294
154,1663
154,1188
154,603
155,2474
155,14
155,1794
155,1399
155,661
156,1117
156,1415
156,1802
156,576
156,1335
157,1437
157,654
157,1282
157,871
157,803
158,1708
158,2563
158,1705
158,1799
158,785
159,611
159,1506
159,1701
159,2402
159,1687
160,1027
160,773
160,1232
160,518
160,248
161,492
161,1214
161,646
161,2353
161,1869
162,1589
162,2245
162,1295
162,2837
162,637
163,1162
163,1862
163,469
163,443
163,947
164,1488
164,1305
164,315
164,298
164,261
165,762
165,2774
165,813
165,528
165,1921
166,369
166,218
166,1051
166,1281
166,2087
167,851
167,788
167,2223
167,620
167,2402
168,1081
168,1646
168,461
168,241
168,2416
169,692
169,186
169,1810
169,670
169,1696
170,1034
170,1745
170,155
170,1794
170,551
171,2502
171,713
171,2598
171,2523
171,962
172,1719
172,967
172,2493
172,911
172,1559
173,1371
173,719
173,522
173,2009
173,521
174,1343
174,45
174,2879
174,1652
174,1759
175,1365
175,794
175,986
175,1082
175,1950
176,1300
176,1992
176,537
176,177
176,1932
177,103
177,288
177,1322
177,982
177,1767
178,1312
178,335
178,2218
178,1665
178,425
179,1207
179,1814
179,294
179,986
179,1334
180,2845
180,2357
180,1037
180,2136
180,514
181,220
181,2625
181,260
181,360
181,746
182,2751
182,987
182,1777
182,2625
182,2424
183,3007
183,3083
183,3066
183,1055
183,2513
184,2040
184,2792
184,1881
184,1388
184,690
185,1546
185,1399
185,1980
185,1489
185,794
186,692
186,1943
186,792
186,169
186,709
187,1769
187,329
187,3050
187,825
187,2492
188,1046
188,2419
188,1393
188,2280
188,1928
189,2753
189,1735
189,1847
189,473
189,29
190,293
190,1242
190,61
190,103
190,2421
191,1932
191,1485
191,448
191,982
191,288
192,620
192,416
192,1018
192,3030
192,3046
193,585
193,2541
193,1056
193,2822
193,2816
194,2958
194,16
194,1666
194,52
194,2484
195,705
195,441
195,1729
195,900
195,1124
196,989
196,587
196,1813
196,3016
196,1395
197,230
197,27
197,267
197,877
197,2066
198,640
198,578
198,1592
198,2298
198,414
199,1882
199,295
199,2422
199,1508
199,2319
200,1479
200,1493
200,1327
200,272
200,1789
201,2180
201,1973
201,1495
201,341
201,1972
202,3032
202,1495
202,2600
202,2805
202,1972
203,574
203,2365
203,827
203,2797
203,1703
204,2094
204,98
204,1384
204,61
204,2158
205,73
205,1490
205,2061
205,287
205,1756
206,256
206,1468
206,1826
206,2085
206,1449
207,2059
207,2271
207,631
207,1967
207,510
208,3087
208,2708
208,3070
208,3043
208,3011
209,1547
209,1833
209,394
209,1042
209,2001
210,782
210,2050
210,274
210,1276
210,1934
211,1543
211,869
211,2085
211,1449
211,592
212,2084
212,1941
212,2770
212,943
212,2435
213,602
213,866
213,1308
213,2294
213,311
214,2559
214,2816
214,1830
214,2623
214,1900
215,2910
215,1974
215,2016
215,464
215,515
216,2331
216,1806
216,2200
216,818
216,2937
217,1004
217,2443
217,2759
217,1084
217,1071
218,2087
218,369
218,1281
218,1475
218,885
219,1135
219,2094
219,1417
219,1767
219,2238
220,260
220,597
220,181
220,1400
220,35
221,1923
221,1386
221,1316
221,292
221,1501
222,2550
222,2776
222,74
222,195
222,2715
223,2339
223,828
223,1255
223,2460
223,2897
224,905
224,1199
224,2624
224,920
224,554
