Source,Target
0,2585
0,1104
0,1784
0,2729
0,2651
1,1287
1,1070
1,31
1,1547
1,241
2,1300
2,2030
2,1752
2,1359
2,1373
3,1384
3,2139
3,936
3,979
3,1176
4,1614
4,363
4,730
4,2713
4,2065
5,354
5,1920
5,1937
5,2943
5,1939
6,1243
6,595
6,561
6,376
6,1800
7,250
7,642
7,287
7,890
7,406
8,1795
8,2545
8,1752
8,1273
8,2783
9,1321
9,852
9,2855
9,2917
9,725
10,787
10,1364
10,1161
10,1732
10,1270
11,1788
11,17
11,2450
11,1387
11,1883
12,370
12,1855
12,596
12,2061
12,1840
13,2028
13,2858
13,856
13,2609
13,2441
14,615
14,817
14,1927
14,227
14,1833
15,2360
15,300
15,2192
15,558
15,760
16,1056
16,691
16,2398
16,1030
16,2094
17,1788
17,11
17,1387
17,2450
17,1883
18,757
18,720
18,62
18,2259
18,2995
19,2422
19,1790
19,2355
19,2956
19,1872
20,1744
20,908
20,1184
20,931
20,204
21,930
21,1713
21,422
21,1062
21,279
22,96
22,696
22,566
22,1733
22,1368
23,392
23,1903
23,2160
23,2646
23,412
24,1564
24,1401
24,576
24,433
24,229
25,2503
25,1570
25,813
25,957
25,1561
26,642
26,2770
26,890
26,250
26,240
27,2216
27,2444
27,3034
27,447
27,2933
28,47
28,2572
28,2376
28,2119
28,736
29,304
29,1058
29,1069
29,1351
29,533
30,2663
30,2613
30,862
30,2595
30,1787
31,241
31,920
31,207
31,1287
31,1547
32,2700
32,1505
32,394
32,1238
32,476
33,1822
33,2293
33,476
33,389
33,1315
34,1234
34,45
34,1665
34,1961
34,729
35,186
35,449
35,852
35,2342
35,2987
36,1075
36,2534
36,2970
36,2853
36,2400
37,2124
37,897
37,1825
37,1586
37,2430
38,2687
38,2345
38,2829
38,1274
38,2985
39,1280
39,412
39,2513
39,1357
39,73
40,2268
40,2298
40,1584
40,1155
40,1979
41,1119
41,1279
41,1210
41,1910
41,662
42,1227
42,333
42,1017
42,290
42,514
43,2319
43,131
43,2318
43,2484
43,1726
44,470
44,1186
44,1922
44,666
44,1645
45,34
45,1234
45,1665
45,1602
45,1575
46,827
46,1493
46,555
46,2724
46,957
47,2119
47,28
47,1399
47,2837
47,2376
48,769
48,1339
48,1836
48,215
48,268
49,637
49,1953
49,426
49,793
49,1058
50,1726
50,1205
50,43
50,185
50,361
51,1911
51,1665
51,1993
51,1553
51,528
52,935
52,2091
52,810
52,1052
52,1503
53,212
53,1331
53,1235
53,2357
53,1289
54,467
54,631
54,114
54,555
54,800
55,2906
55,593
55,135
55,572
55,2264
56,1879
56,2892
56,1183
56,937
56,1706
57,1539
57,2338
57,1744
57,204
57,2984
58,687
58,490
58,899
58,1894
58,458
59,1801
59,1017
59,872
59,1523
59,953
60,150
60,2356
60,2141
60,351
60,2351
61,1002
61,1884
61,381
61,786
61,1777
62,1956
62,720
62,2995
62,770
62,1479
63,2029
63,317
63,2658
63,2481
63,921
64,3044
64,2015
64,2816
64,1350
64,292
65,1029
65,2441
65,1192
65,2609
65,2815
66,1192
66,1029
66,594
66,1892
66,2568
67,529
67,811
67,1299
67,2021
67,1444
68,949
68,75
68,2061
68,1703
68,336
69,2887
69,959
69,333
69,1017
69,1112
70,1311
70,334
70,954
70,1645
70,347
71,1659
71,725
71,180
71,1344
71,1171
72,475
72,1005
72,799
72,1394
72,653
73,978
73,2554
73,855
73,1228
73,1490
74,1362
74,2628
74,887
74,551
74,2834
75,68
75,301
75,949
75,622
75,336
76,1673
76,2621
76,2628
76,1362
76,2080
77,811
77,1444
77,2519
77,1650
77,1297
78,2157
78,828
78,1292
78,1379
78,824
79,1112
79,161
79,2121
79,520
79,1780
80,450
80,309
80,1459
80,215
80,1171
81,1449
81,2869
81,393
81,1660
81,2622
82,1943
82,1158
82,1736
82,872
82,643
83,3039
83,1776
83,2405
83,1715
83,859
84,1223
84,515
84,1245
84,1718
84,1581
85,171
85,251
85,2076
85,1648
85,660
86,2994
86,1929
86,394
86,1663
86,2911
87,831
87,1001
87,1468
87,2100
87,686
88,228
88,2854
88,1118
