Source,Target
0,3
0,1110
0,1671
0,438
0,1802
1,1797
1,1918
1,856
1,1435
1,672
2,701
2,2178
2,1092
2,79
2,1337
3,438
3,1671
3,964
3,1880
3,566
4,1118
4,1676
4,2162
4,2231
4,1438
5,204
5,1865
5,1105
5,2182
5,1966
6,1222
6,553
6,209
6,585
6,1040
7,496
7,670
7,1652
7,1777
7,1084
8,1307
8,938
8,959
8,1365
8,2079
9,2025
9,1599
9,417
9,50
9,1651
10,1228
10,1480
10,2031
10,820
10,754
11,1953
11,254
11,2428
11,1209
11,1146
12,1877
12,120
12,622
12,2263
12,1399
13,1065
13,2007
13,2182
13,1924
13,1046
14,576
14,1286
14,643
14,1958
14,154
15,10
15,1228
15,2031
15,2074
15,16
16,1228
16,2497
16,1788
16,2343
16,1204
17,2091
17,2121
17,2218
17,2162
17,844
18,560
18,1896
18,563
18,398
18,1482
19,359
19,1806
19,745
19,1987
19,139
20,228
20,1533
20,2165
20,1803
20,1773
21,2248
21,1228
21,723
21,310
21,2343
22,930
22,2003
22,1667
22,2399
22,2120
23,2664
23,1916
23,2320
23,1498
23,1479
24,1416
24,1469
24,1971
24,1694
24,2058
25,796
25,993
25,152
25,601
25,1434
26,2520
26,987
26,1629
26,1638
26,847
27,28
27,2635
27,1780
27,754
27,996
28,27
28,754
28,1527
28,10
28,2635
29,2366
29,1911
29,691
29,1197
29,1330
30,225
30,498
30,36
30,1955
30,1480
31,2437
31,1952
31,1396
31,646
31,1350
32,1957
32,571
32,1103
32,2337
32,2239
33,1789
33,1468
33,2090
33,290
33,2488
34,2400
34,1414
34,37
34,1068
34,946
35,1966
35,2354
35,2144
35,2314
35,1457
36,225
36,498
36,1445
36,934
36,1217
37,1620
37,1414
37,34
37,1619
37,362
38,1842
38,2252
38,795
38,1410
38,960
39,1744
39,2641
39,319
39,2449
39,2093
40,1622
40,1379
40,2445
40,2525
40,2098
41,142
41,522
41,855
41,1169
41,1250
42,2671
42,2383
42,1192
42,1685
42,1204
43,53
43,1623
43,1515
43,806
43,281
44,977
44,1363
44,2437
44,269
44,2467
45,2364
45,323
45,517
45,217
45,1086
46,1612
46,1867
46,1243
46,1606
46,955
47,75
47,1970
47,336
47,299
47,342
48,137
48,2348
48,694
48,2349
48,1160
49,344
49,520
49,275
49,649
49,983
50,236
50,1050
50,794
50,578
50,2217
51,101
51,1540
51,707
51,1725
51,303
52,567
52,616
52,975
52,588
52,282
53,1515
53,43
53,742
53,114
53,1623
54,291
54,252
54,215
54,1918
54,2198
55,665
55,1098
55,319
55,1306
55,852
56,2060
56,2505
56,490
56,2379
56,2193
57,1447
57,2663
57,166
57,1604
57,85
58,1925
58,360
58,552
58,685
58,1855
59,757
59,1023
59,1443
59,1968
59,1731
60,91
60,1233
60,61
60,963
60,1737
61,1848
61,1948
61,758
61,1737
61,2403
62,577
62,658
62,489
62,118
62,834
63,466
63,2370
63,2335
63,159
63,2452
64,1362
64,965
64,1950
64,1960
64,1665
65,575
65,2575
65,1733
65,2557
65,152
66,1314
66,714
66,276
66,1778
66,480
67,1863
67,1305
67,1053
67,75
67,669
68,156
68,2061
68,366
68,2212
68,2350
69,407
69,1586
69,1029
69,565
69,2139
70,1550
70,1790
70,980
70,992
70,1624
71,655
71,1309
71,2081
71,2386
71,476
72,338
72,630
72,1989
72,2182
72,1818
73,2537
73,700
73,551
73,321
73,324
74,1304
74,547
74,408
74,600
74,361
75,47
75,299
75,1496
75,989
75,1970
