Source,Target
0,1801
0,1535
0,2555
0,1712
0,3
1,1915
1,851
1,1698
1,1796
1,306
2,955
2,697
2,1580
2,456
2,80
3,436
3,654
3,1383
3,562
3,2495
4,1830
4,1673
4,228
4,1148
4,2249
5,1377
5,802
5,573
5,1149
5,508
6,1183
6,892
6,736
6,1483
6,549
7,664
7,916
7,122
7,493
7,1933
8,944
8,1517
8,1714
8,1298
8,934
9,2024
9,1647
9,1134
9,403
9,50
10,1663
10,1625
10,28
10,372
10,2030
11,1950
11,2422
11,1711
11,737
11,856
12,2126
12,1394
12,2599
12,1302
12,1875
13,2575
13,1921
13,1571
13,2315
13,2521
14,1278
14,2177
14,1955
14,637
14,154
15,974
15,1625
15,10
15,28
15,1087
16,142
16,1221
16,2527
16,2552
16,2594
17,1250
17,468
17,801
17,217
17,1642
18,2478
18,2441
18,1851
18,2542
18,1781
19,357
19,1984
19,741
19,1805
19,2128
20,1143
20,1898
20,226
20,1031
20,2162
21,556
21,2244
21,714
21,678
21,1577
22,1119
22,2392
22,2292
22,2410
22,926
23,1896
23,2665
23,2316
23,1132
23,575
24,2198
24,2055
24,1411
24,1680
24,2212
25,2046
25,989
25,792
25,236
25,1627
26,2516
26,983
26,842
26,1624
26,1633
27,1482
27,2360
27,779
27,2162
27,280
28,1663
28,10
28,372
28,2030
28,1839
29,1453
29,1647
29,9
29,602
29,1562
30,1472
30,2121
30,36
30,223
30,594
31,640
31,1391
31,2395
31,2078
31,1405
32,1954
32,567
32,1732
32,731
32,470
33,529
33,1464
33,2289
33,1307
33,1120
34,1269
34,1327
34,432
34,2122
34,1060
35,1019
35,2263
35,2522
35,2287
35,2141
36,1210
36,223
36,1128
36,828
36,615
37,1963
37,469
37,751
37,361
37,1269
38,849
38,658
38,1373
38,2272
38,72
39,2443
39,2640
39,764
39,2020
39,1741
40,2095
40,1617
40,2412
40,1166
40,2140
41,2647
41,2374
41,770
41,1814
41,2638
42,1185
42,85
42,1813
42,1735
42,217
43,53
43,437
43,760
43,1389
43,2573
44,884
44,973
44,221
44,267
44,2626
45,2358
45,1850
45,986
45,2357
45,2632
46,99
46,1600
46,1865
46,1235
46,1803
47,75
47,334
47,531
47,1195
47,298
48,1152
48,138
48,2342
48,690
48,2209
49,342
49,515
49,82
49,345
49,2166
50,234
50,790
50,1043
50,1134
50,1927
51,1318
51,1829
51,102
51,1535
51,1509
52,1031
52,779
52,280
52,20
52,563
53,437
53,43
53,1512
53,760
53,1618
54,289
54,250
54,1915
54,213
54,369
55,56
55,1438
55,1089
55,916
55,568
56,55
56,318
56,1438
56,1741
56,828
57,2664
57,1442
57,1720
57,1652
57,897
58,2020
58,794
58,1922
58,423
58,1769
59,1952
59,752
59,1976
59,1438
59,1965
60,753
60,1494
60,61
60,2264
60,2124
61,959
61,1846
61,1652
61,1945
61,753
62,487
62,572
62,1359
62,651
62,119
63,464
63,1511
63,800
63,2355
63,2446
64,1357
64,1947
64,961
64,1460
64,1957
65,1807
65,2570
65,571
65,277
65,2279
66,665
66,363
66,507
66,1558
66,484
67,1046
67,1297
67,663
67,75
67,1861
68,575
68,1724
68,91
68,2601
68,2513
69,968
69,2106
69,1580
69,833
69,798
70,988
70,1545
70,324
70,631
70,1789
71,648
71,115
71,1336
71,1300
71,1528
72,2078
