Source,Target
0,640
0,2596
0,1828
0,2706
0,1076
1,1942
1,1823
1,1725
1,857
1,2169
2,965
2,707
2,78
2,2206
2,461
3,100
3,1532
3,1401
3,1244
3,2319
4,1858
4,1453
4,1701
4,1598
4,231
5,1077
5,351
5,2521
5,1915
5,2308
6,204
6,1193
6,459
6,1227
6,559
7,676
7,923
7,1960
7,500
7,251
8,1540
8,781
8,1171
8,1114
8,754
9,2052
9,1147
9,583
9,49
9,405
10,1690
10,28
10,1650
10,15
10,2058
11,1978
11,2462
11,862
11,937
11,939
12,2157
12,1412
12,2297
12,2643
12,357
13,2353
13,1596
13,2561
13,2629
13,2588
14,1280
14,2208
14,1313
14,647
14,1440
15,10
15,2638
15,1102
15,2058
15,1650
16,140
16,1233
16,2593
16,859
16,1342
17,1264
17,474
17,1931
17,1667
17,807
18,1878
18,1009
18,1808
18,1920
18,2582
19,358
19,1898
19,2012
19,2159
19,138
20,229
20,624
20,820
20,1553
20,455
21,566
21,1182
21,2280
21,723
21,1602
22,1133
22,2432
22,2450
22,2148
22,894
23,1204
23,1772
23,585
23,2553
23,1750
24,2229
24,2085
24,1577
24,1314
24,2246
25,1563
25,1131
25,1300
25,151
25,2389
26,2556
26,848
26,994
26,1658
26,1649
27,1503
27,2193
27,974
27,1325
27,2400
28,1690
28,373
28,10
28,760
28,2058
29,1473
29,610
29,237
29,1160
29,49
30,2152
30,225
30,2258
30,643
30,1493
31,650
31,1409
31,1500
31,2500
31,1423
32,1982
32,577
32,1759
32,740
32,2370
33,1134
33,1485
33,2328
33,2487
33,1707
34,1031
34,2301
34,2562
34,600
34,435
35,2087
35,1142
35,1221
35,225
35,1752
36,1991
36,759
36,362
36,1283
36,475
37,1912
37,855
37,2324
37,2502
37,998
38,772
38,212
38,1593
38,282
38,1393
39,2295
39,2335
39,2601
39,1170
39,2647
40,2033
40,478
40,2171
40,245
40,2565
41,1195
41,83
41,1840
41,1762
41,2007
42,2617
42,768
42,369
42,1407
42,1394
43,891
43,1518
43,984
43,270
43,1777
44,2003
44,1877
44,2679
44,2398
44,2397
45,97
45,1830
45,1625
45,1248
45,1892
46,2628
46,74
46,1995
46,300
46,1285
47,136
47,1163
47,2382
47,700
47,2242
48,344
48,524
48,2197
48,576
48,173
49,237
49,1147
49,1954
49,871
49,1057
50,100
50,1857
50,1336
50,3
50,1560
51,1045
51,2193
51,786
51,573
51,283
52,1535
52,1643
52,2617
52,768
52,439
53,292
53,253
53,370
53,214
53,2342
54,55
54,1458
54,923
54,578
54,671
55,54
55,320
55,1142
55,1370
55,1458
56,2713
56,1462
56,1746
56,2084
56,903
57,800
57,2048
57,426
57,1949
57,359
58,195
58,2004
58,2683
58,1458
58,2400
59,761
59,2302
59,148
59,2364
59,2155
60,969
60,1874
60,1679
60,2189
60,1972
61,494
61,662
61,1377
61,582
61,117
62,387
62,470
62,159
62,872
62,2518
63,1375
63,971
63,1974
63,1985
63,1480
64,2613
64,280
64,581
64,2425
64,2318
65,677
65,364
65,516
65,1583
65,491
66,1312
66,1060
66,675
66,1888
66,74
67,2512
67,89
67,337
67,2611
67,1721
68,979
68,1604
68,2137
68,839
68,1112
69,999
69,1570
69,326
69,1816
69,641
70,739
70,2259
70,1936
70,2592
70,168
71,1149
71,1999
71,633
71,338
71,2109
72,1302
72,372
72,500
72,2572
72,356
73,1311
73,653
73,1192
73,553
73,1638
74,300
74,996
74,1514
74,2077
74,46
75,990
75,1285
75,1154
75,342
75,1732
76,2332
76,1014
76,1782
76,1540
76,479
77,1250
77,1536
77,1837
77,301
77,1463
78,707
78,1203
78,461
78,965
78,1348
79,2584
79,1996
79,1779
79,2122
79,2095
80,986
80,2197
80,344
80,361
80,2093
81,2722
81,1848
81,2407
81,561
81,2260
82,372
82,2018
82,288
82,626
82,1359
83,1208
83,1762
83,866
83,1195
83,162
84,165
84,2202
84,1431
84,1623
84,908
85,319
85,1221
85,2247
85,1702
85,2168
86,295
86,2206
86,707
86,321
86,711
87,1306
87,1920
87,868
87,862
87,2481
88,996
88,1154
88,300
88,342
88,1285
89,67
89,2611
89,1196
89,337
89,2527
90,1444
90,866
90,1762
90,2001
90,649
91,1826
91,1397
91,423
91,1796
91,1736
92,808
92,2180
92,1058
92,212
92,583
93,169
93,99
93,2143
93,1847
93,329
94,1771
94,1445
94,568
94,894
94,456
95,1009
95,1909
95,1716
95,2712
95,765
96,1486
96,423
96,2257
96,1816
96,1397
97,1892
97,1248
97,1830
97,1684
97,1681
98,2508
98,2267
98,1528
98,2063
98,1886
99,1847
99,93
99,2143
99,1619
99,485
100,3
100,50
100,1532
100,1857
100,304
101,549
101,1572
101,1005
101,1929
101,1103
102,1216
102,596
102,411
102,667
102,447
103,1036
103,463
103,311
103,1740
103,1226
104,1266
104,788
104,328
104,1192
104,1056
105,1034
105,2127
105,1545
105,980
105,606
106,1407
106,2160
106,42
106,1273
106,52
107,1254
107,2112
107,2378
107,872
107,2466
108,1176
108,2509
108,428
108,631
108,1243
109,372
109,1302
109,72
109,812
109,288
110,2304
110,2199
110,1489
110,2158
110,2125
111,2127
111,1542
111,1287
111,1805
111,857
112,1280
112,14
112,1313
112,2208
112,2027
113,1521
113,2482
113,1038
113,503
113,2027
114,2616
114,1952
114,2282
114,747
114,1362
115,745
115,519
115,2707
115,2262
115,2367
116,2575
116,1139
116,35
116,911
116,1977
117,494
117,298
117,836
117,662
117,235
118,787
118,764
118,526
118,231
118,1965
119,678
119,1590
119,1993
119,2225
119,1880
120,2305
120,366
120,2545
120,2367
120,2281
121,570
121,1849
121,2124
121,251
121,923
122,1212
122,1956
122,2572
122,2449
122,988
