Source,Target
0,2979
0,2241
0,2194
0,3081
0,1365
1,307
1,1581
1,1991
1,53
1,1672
2,1881
2,2181
2,1864
2,2929
2,2426
3,925
3,210
3,1733
3,454
3,2390
4,115
4,2687
4,1738
4,1565
4,2023
5,2702
5,2913
5,3086
5,1333
5,2483
6,1357
6,1585
6,317
6,414
6,174
7,1321
7,518
7,2204
7,2298
7,591
8,1926
8,975
8,2306
8,1348
8,388
9,942
9,30
9,1173
9,1395
9,760
10,2278
10,1575
10,784
10,1537
10,2212
11,17
11,2028
11,2623
11,1775
11,3008
12,2783
12,751
12,1981
12,2215
12,403
13,1660
13,1432
13,1599
13,1856
13,2179
14,36
14,668
14,801
14,1816
14,2260
15,577
15,16
15,2523
15,2652
15,3121
16,1537
16,853
16,1860
16,1364
16,391
17,3008
17,11
17,1775
17,210
17,2986
18,305
18,840
18,182
18,2233
18,2251
19,2591
19,412
19,972
19,265
19,896
20,2092
20,2065
20,2727
20,1874
20,775
21,2061
21,2021
21,2116
21,1983
21,1838
22,476
22,2291
22,1755
22,326
22,1726
23,2627
23,936
23,1124
23,892
23,2765
24,565
24,491
24,807
24,1206
24,688
25,1538
25,1696
25,369
25,145
25,447
26,2116
26,1515
26,627
26,3139
26,240
27,1683
27,1026
27,878
27,1695
27,2093
28,1972
28,2970
28,261
28,697
28,956
29,2427
29,1392
29,76
29,3023
29,487
30,2280
30,9
30,2952
30,1681
30,1173
31,2183
31,2753
31,1210
31,785
31,1880
32,794
32,2910
32,2914
32,2997
32,2891
33,2032
33,1798
33,598
33,991
33,2468
34,1632
34,948
34,2896
34,1528
34,2076
35,2903
35,2920
35,2791
35,2530
35,321
36,668
36,2260
36,1256
36,14
36,2320
37,1560
37,1794
37,2547
37,1356
37,2196
38,2709
38,3073
38,2507
38,1151
38,2363
39,1807
39,2945
39,834
39,54
39,449
40,2882
40,2601
40,2633
40,2636
40,2831
41,3084
41,3091
41,2527
41,2855
41,2817
42,1706
42,2651
42,2801
42,2266
42,747
43,1655
43,1679
43,455
43,1816
43,2447
44,408
44,560
44,3037
44,2268
44,2736
45,1299
45,2056
45,2499
45,1197
45,1222
46,358
46,1319
46,315
46,1090
46,285
47,141
47,2479
47,2064
47,132
47,3141
48,2257
48,2069
48,80
48,1769
48,1122
49,2033
49,1087
49,1791
49,1677
49,1893
50,2979
50,1269
50,467
50,278
50,2241
51,2254
51,1549
51,67
51,1344
51,458
52,2378
52,1061
52,2952
52,1681
52,1893
53,1
53,778
53,799
53,3123
53,1954
54,55
54,690
54,711
54,1810
54,1559
55,2102
55,1810
55,54
55,690
55,711
56,1981
56,1946
56,203
56,620
56,1998
57,1445
57,657
57,1582
57,2562
57,1062
58,1001
58,1126
58,438
58,875
58,1273
59,730
59,1882
59,2214
59,796
59,2834
60,684
60,120
60,313
60,511
60,604
61,2710
61,1094
61,2502
61,1255
61,2737
62,1269
62,2365
62,833
62,527
62,866
63,1438
63,374
63,2454
63,2746
63,2388
64,536
64,744
64,1702
64,1523
64,968
65,1932
65,1346
65,1648
65,2151
65,74
66,164
66,2518
66,2166
66,2146
66,239
67,2254
67,51
67,1983
67,2061
67,1909
68,2906
68,1142
68,2173
68,327
68,2226
69,2654
69,2851
69,875
69,341
69,1682
70,1432
70,93
70,1856
70,1656
70,1589
71,2062
71,1109
71,551
71,663
71,354
72,1562
72,337
72,126
72,578
72,844
73,1471
73,1345
73,363
73,571
73,1817
74,285
74,705
74,568
74,659
74,695
75,568
75,1408
75,1022
75,2150
75,285
76,2427
76,29
76,1392
76,3107
76,629
