Source,Target
0,2399
0,526
0,2242
0,793
0,1856
1,307
1,52
1,1995
1,1583
1,2051
2,1885
2,2444
2,2051
2,1585
2,2183
3,928
3,1572
3,1733
3,208
3,454
4,2247
4,2026
4,2690
4,856
4,1567
5,2705
5,2086
5,2179
5,2415
5,2612
6,1231
6,353
6,931
6,611
6,408
7,1322
7,1850
7,518
7,2301
7,2207
8,978
8,2309
8,1929
8,2166
8,387
9,945
9,366
9,787
9,30
9,1399
10,198
10,16
10,1928
10,1864
10,810
11,17
11,2030
11,1776
11,2627
11,2574
12,2786
12,661
12,1984
12,2002
12,1948
13,1278
13,1435
13,911
13,2660
13,1814
14,668
14,424
14,1565
14,1817
14,335
15,252
15,2532
15,576
15,1667
15,2460
16,852
16,390
16,10
16,1864
16,1366
17,11
17,1776
17,2030
17,2627
17,2574
18,2210
18,1779
18,398
18,839
18,179
19,2596
19,898
19,411
19,2526
19,1753
20,1876
20,1877
20,2093
20,2067
20,1964
21,2063
21,2117
21,475
21,469
21,2342
22,2293
22,1756
22,326
22,1859
22,1726
23,939
23,2631
23,1465
23,2187
23,2589
24,1101
24,906
24,491
24,3074
24,1826
25,445
25,1539
25,142
25,476
25,1706
26,156
26,239
26,1990
26,1589
26,1764
27,2681
27,1684
27,1696
27,2094
27,1029
28,1975
28,696
28,960
28,1850
28,2971
29,2431
29,2625
29,1395
29,1528
29,1353
30,1181
30,366
30,51
30,1711
30,9
31,2755
31,784
31,654
31,1210
31,724
32,2897
32,1253
32,2224
32,2860
32,1668
33,2034
33,1799
33,597
33,1584
33,995
34,1632
34,2078
34,559
34,1102
34,923
35,2636
35,2435
35,705
35,2392
35,2377
36,2312
36,2035
36,1792
36,2262
36,1565
37,2201
37,724
37,1795
37,2185
37,2548
38,2695
38,2622
38,2810
38,2367
38,485
39,1807
39,335
39,2262
39,296
39,800
40,2536
40,1370
40,2797
40,2578
40,2506
41,640
41,2818
41,464
41,1896
41,3040
42,1707
42,2804
42,2981
42,1915
42,1981
43,2658
43,1958
43,90
43,3010
43,1591
44,1300
44,2058
44,2508
44,1223
44,1375
45,357
45,1320
45,315
45,284
45,1091
46,138
46,2487
46,1199
46,719
46,2297
47,2258
47,1770
47,1124
47,77
47,2071
48,2035
48,1088
48,1897
48,1711
48,2916
49,1270
49,466
49,2370
49,1372
49,527
50,1346
50,1549
50,458
50,1016
50,1729
51,1063
51,30
51,1506
51,1711
51,1682
52,1
52,777
52,1995
52,896
52,798
53,689
53,54
53,1309
53,833
53,1810
54,53
54,2103
54,1407
54,1810
54,689
55,1984
55,289
55,2002
55,1948
55,1918
56,1902
56,1064
56,656
56,2115
56,1979
57,1005
57,2251
57,1128
57,436
57,877
58,2552
58,2216
58,728
58,1437
58,1886
59,682
59,603
59,936
59,177
59,500
60,1007
60,527
60,832
60,1085
60,1939
61,2393
61,2749
61,1876
61,1271
61,373
62,2041
62,535
62,1703
62,507
62,1998
63,1935
63,1648
63,1348
63,71
63,2152
64,161
64,2527
64,382
64,3115
64,238
65,2263
65,1145
65,836
65,2907
65,490
66,1299
66,488
66,2182
66,2657
66,1918
67,1814
67,1450
67,1278
67,1860
67,1435
68,2064
68,3113
68,1172
68,2643
68,1110
69,2698
69,123
69,337
69,577
69,1531
70,1347
70,1473
70,362
70,1818
70,1020
71,284
71,704
71,567
71,315
71,658
72,567
72,1025
72,1412
72,284
72,71
73,2431
73,29
73,2625
73,2437
73,1667
74,2070
74,2462
74,717
74,534
74,2338
75,1614
75,2060
75,1981
75,1801
75,1002
76,1745
76,599
76,1651
76,2880
76,2297
77,1020
77,325
77,47
77,1831
77,376
78,2325
78,2292
78,2326
78,2447
78,3104
79,766
79,1394
79,2073
79,1564
79,1777
80,896
80,670
80,2323
80,1821
80,1527
81,173
81,2264
81,2284
81,567
81,650
82,1258
82,334
82,1805
82,236
82,1795
83,1133
83,2738
83,2808
83,2804
83,731
84,1971
84,2386
84,898
84,1342
84,19
85,1031
85,1348
85,315
85,357
85,284
86,3117
86,2528
86,2287
86,3103
86,2332
87,621
87,670
87,562
87,326
87,1548
88,1438
88,2033
88,437
88,1065
88,2234
89,2244
89,3123
89,2146
89,2335
89,2960
90,1591
90,2039
90,2184
90,2222
90,43
91,1397
91,2723
91,2518
91,2468
91,1560
92,2290
92,97
92,1893
92,176
92,697
93,2243
93,2809
93,1888
93,1044
93,384
94,1527
94,2323
94,896
94,437
94,1926
95,817
95,1718
95,205
95,1194
95,1724
96,2234
96,1180
96,2762
96,1683
96,2607
97,941
97,351
97,92
97,2204
97,961
98,198
98,1315
98,2805
98,1726
98,2280
99,1982
99,1749
99,569
99,1735
99,1136
100,26
100,156
100,239
100,1589
100,1990
101,1778
101,1365
101,992
101,1148
101,1488
102,1301
102,1230
102,343
102,2772
102,1677
103,820
103,605
103,832
103,2113
103,617
104,3077
104,160
104,1416
104,992
104,1778
105,2505
105,1591
105,435
105,2198
105,2184
106,2353
106,2892
106,3064
106,221
106,2775
107,414
107,2198
107,386
107,1487
107,2877
108,1564
108,389
108,69
108,235
108,2937
109,160
109,3077
109,1673
109,2930
109,1376
110,726
110,2085
110,2771
110,987
110,1086
111,1424
111,2112
111,1078
111,788
111,1272
112,118
112,423
112,654
112,31
112,1543
113,2291
113,171
113,484
113,1000
113,1444
114,2350
114,2120
114,248
114,1355
114,2719
115,3113
115,840
115,2587
115,216
115,538
116,1565
116,1817
116,424
116,668
116,335
117,511
117,313
117,1916
117,682
117,59
118,112
118,31
118,423
118,654
118,784
119,1280
119,1042
119,2224
119,916
119,1668
120,3116
120,2159
120,698
120,1995
120,2965
121,2585
121,301
121,2970
121,1758
121,2144
122,590
122,1065
122,260
122,1060
122,598
123,2664
123,2800
123,1265
123,69
123,2698
124,2142
124,506
124,1742
124,173
124,2251
125,603
125,1012
125,1969
125,865
125,500
126,895
126,193
126,1141
126,964
126,2484
127,2789
127,2043
127,1243
127,130
127,1700
128,2660
128,1558
128,1435
128,2449
128,1860
129,286
129,2277
129,2297
129,403
129,1465
130,2524
130,912
130,2685
130,1290
130,2385
131,2710
131,1207
131,1393
131,2199
131,1786
132,2320
132,2216
132,187
132,1124
132,1918
133,2059
133,307
133,1496
133,1092
133,1244
134,793
134,2900
134,1920
134,2405
134,1888
135,165
135,1983
135,2909
135,2187
135,189
136,519
136,2261
136,3050
136,1699
136,1113
137,2339
137,367
137,665
137,1148
137,309
138,2487
138,46
138,719
138,929
138,1825
139,2343
139,2207
139,710
139,1953
139,2872
140,2093
140,1964
140,2085
140,1638
140,1947
141,820
141,2758
141,1246
141,2037
141,832
142,1697
142,1539
142,427
142,1756
142,1801
143,164
143,1765
143,1238
143,1955
143,1486
144,430
144,2029
144,1603
144,1513
144,3026
145,2430
145,896
145,52
145,2323
145,2
146,2722
146,1389
146,336
146,1177
146,157
147,308
147,2116
147,1644
147,987
147,311
148,462
148,269
148,741
148,1088
148,1453
149,204
149,2266
149,1046
149,1219
149,1057
150,2207
150,482
150,952
150,713
150,2565
151,2770
151,2200
151,1326
151,215
151,1823
152,653
152,1480
152,509
152,1519
152,1272
153,1432
153,2775
153,2353
153,106
153,221
154,428
154,285
154,2004
154,384
154,2361
155,1492
155,1612
155,621
155,326
155,1233
156,1589
156,1990
156,26
156,1035
156,2024
157,583
157,2722
157,2293
157,1389
157,1548
158,540
158,2486
158,2617
158,1125
158,973
159,2114
159,1453
159,2059
159,2548
159,785
160,3077
160,2930
160,109
160,1074
160,1673
161,64
161,2527
161,238
161,382
161,2119
162,2895
162,1259
162,1923
162,1678
162,1126
163,2446
163,2061
163,695
163,2454
