Source,Target
0,2274
0,1748
0,1090
0,1323
0,1840
1,52
1,261
1,2
1,1648
1,1960
2,226
2,261
2,1357
2,1129
2,1358
3,914
3,141
3,209
3,1840
3,446
4,1713
4,1034
4,1625
4,389
4,2289
5,1119
5,2685
5,757
5,2574
5,969
6,1240
6,314
6,604
6,1520
6,572
7,1297
7,511
7,1817
7,155
7,2447
8,960
8,79
8,2130
8,1327
8,2271
9,1042
9,48
9,246
9,51
9,626
10,2242
10,841
10,16
10,1831
10,199
11,17
11,1996
11,263
11,957
11,886
12,124
12,693
12,2251
12,2882
12,2376
13,1966
13,933
13,1606
13,1608
13,2374
14,482
14,2686
14,2448
14,220
14,2278
15,841
15,1689
15,569
15,10
15,1511
16,803
16,2242
16,2487
16,2273
16,2344
17,11
17,263
17,277
17,1343
17,1273
18,1425
18,2170
18,1292
18,865
18,809
19,886
19,957
19,2675
19,582
19,881
20,1616
20,1845
20,1455
20,1247
20,2051
21,1171
21,472
21,1519
21,2211
21,238
22,1826
22,746
22,1289
22,102
22,1731
23,2169
23,1932
23,2011
23,1131
23,2522
24,289
24,879
24,2164
24,1375
24,1306
25,1318
25,1388
25,2722
25,1589
25,2030
26,160
26,1565
26,2595
26,1951
26,2082
27,2607
27,1008
27,868
27,1670
27,492
28,2681
28,2255
28,622
28,2515
28,1564
29,362
29,1995
29,1451
29,197
29,1093
30,1187
30,1235
30,1511
30,1507
30,235
31,2680
31,1512
31,1713
31,2531
31,77
32,845
32,681
32,1789
32,2037
32,2517
33,1960
33,2000
33,590
33,693
33,1561
34,941
34,909
34,917
34,1868
34,1534
35,2821
35,458
35,1420
35,2806
35,755
36,1474
36,307
36,235
36,1541
36,1235
37,718
37,1440
37,2457
37,1175
37,1628
38,2637
38,2388
38,2632
38,1211
38,2668
39,1777
39,2837
39,1405
39,331
39,272
40,2744
40,2711
40,2736
40,1403
40,2788
41,2528
41,2656
41,2496
41,1655
41,2687
42,662
42,1500
42,1581
42,1015
42,83
43,1460
43,1925
43,109
43,1656
43,1551
44,2023
44,1350
44,1276
44,2434
44,1178
45,1295
45,73
45,312
45,281
45,353
46,1793
46,1147
46,142
46,2419
46,715
47,620
47,1325
47,536
47,666
47,1744
48,246
48,1071
48,936
48,447
48,626
49,2205
49,1759
49,1823
49,1575
49,2649
50,66
50,840
50,255
50,1171
50,995
51,365
51,1669
51,1042
51,2339
51,1631
52,1
52,261
52,1960
52,2
52,2882
53,1536
53,1780
53,706
53,934
53,330
54,2068
54,345
54,1379
54,331
54,685
55,414
55,202
55,1373
55,1602
55,518
56,1471
56,2458
56,1043
56,2270
56,2501
57,1110
57,90
57,984
57,865
57,429
58,783
58,1990
58,1853
58,2402
58,184
59,504
59,121
59,1387
59,2564
59,596
60,2449
60,2638
60,1825
60,2687
60,2817
61,1665
61,2128
61,1746
61,1908
61,287
62,1846
62,2670
62,2106
62,1768
62,2349
63,1812
63,692
63,501
63,1963
63,2727
64,1074
64,73
64,1326
64,690
64,2118
65,164
65,237
65,1559
65,2180
65,2085
66,50
66,840
66,255
66,450
66,586
67,1824
67,1771
67,538
67,774
67,2113
68,2762
68,2143
68,2679
68,1828
68,1077
69,1421
69,1784
69,1254
69,93
69,2588
70,1067
70,655
70,2034
70,917
70,1868
71,2593
71,866
71,127
71,2623
71,333
72,563
72,1325
72,1444
72,744
72,1462
73,45
73,353
73,651
73,281
73,1010
74,1383
74,312
74,353
74,560
74,1295
75,1369
75,1570
75,483
75,2371
75,2554
76,1932
76,2655
76,1742
76,2011
76,2169
77,214
77,2090
77,2282
77,1225
77,1714
78,1443
78,592
78,2130
78,1200
78,2330
79,1414
79,8
79,2271
79,2492
79,1898
80,999
80,355
80,1744
80,1799
80,1325
81,1259
81,940
81,1957
81,2543
81,2629
82,761
82,892
82,299
82,112
82,2038
83,159
83,884
83,662
83,2283
83,1790
84,175
84,2227
84,2221
84,674
84,128
85,235
85,1235
85,324
85,1557
85,889
86,974
86,724
86,2659
86,1814
86,680
87,1320
87,1755
87,1774
87,282
87,2342
88,1010
88,74
88,2057
88,1170
88,312
89,2293
89,2883
89,2667
89,2107
89,2537
90,429
90,614
90,2027
90,1250
90,1051
91,676
91,908
91,274
91,233
91,1999
92,2207
92,2389
92,834
92,514
92,1309
93,2005
93,69
93,2588
93,1730
93,2710
94,318
94,1770
94,1190
94,1381
94,770
95,101
95,2165
95,1860
95,2252
95,495
96,2789
96,1780
96,1459
96,1379
96,817
97,1207
97,2157
97,1820
97,1485
97,1924
98,1015
98,1737
98,1500
98,1221
98,1700
99,1909
99,768
99,1261
99,587
99,1693
100,631
100,2197
100,1725
100,413
100,1999
101,95
101,2165
101,1860
101,2252
101,347
102,199
102,746
102,22
102,1289
102,803
103,1585
103,562
103,1947
103,1857
103,756
104,1230
104,611
104,1638
104,386
104,265
105,1243
105,1397
105,2616
105,2602
105,1116
106,1205
106,1070
106,1277
106,984
106,321
107,2351
107,2523
107,2546
107,2495
107,621
108,163
108,971
108,2179
108,2826
108,1366
109,1460
109,2767
109,43
109,2588
109,2145
110,2590
110,240
110,1550
110,1004
110,2516
111,1254
111,1827
111,132
111,1784
111,916
112,761
112,234
112,299
112,1540
112,800
113,168
113,1366
113,982
113,2179
113,1609
114,145
114,1931
114,1752
114,2080
114,968
115,1933
115,2083
115,24
115,289
115,2164
116,1396
116,433
116,1248
116,1153
116,785
117,2812
117,2615
117,1991
117,1423
117,431
118,2642
118,2198
118,2087
118,1025
118,336
119,1149
119,2880
119,531
119,169
119,1547
120,162
120,345
120,307
120,872
120,1302
121,504
121,310
121,59
121,596
121,244
122,648
122,2093
122,1021
122,2113
122,1385
123,2605
123,2615
123,1467
123,1966
123,2374
124,693
124,2251
124,2376
124,1960
124,33
125,1761
125,1263
125,2337
125,1703
125,2378
126,2684
126,591
126,2139
126,1044
126,259
127,2593
127,2714
127,333
127,71
127,1171
128,2108
128,500
128,1756
128,2887
128,175
129,2456
129,542
129,921
129,175
129,2108
130,1122
130,815
130,1291
130,1638
130,2302
131,2404
131,2009
131,1105
131,2435
131,2384
132,1254
132,69
132,1421
132,1827
132,1784
133,283
133,2240
133,2869
133,2259
133,1852
134,2384
134,2044
134,2612
134,2484
134,1220
135,2159
135,971
135,658
135,1186
135,1597
136,744
136,509
136,1879
136,2178
136,72
137,2781
137,2024
137,304
137,2150
137,1414
138,2804
138,282
138,2634
138,0
138,1855
139,62
139,982
139,2712
139,1846
139,2508
140,798
140,682
140,2632
140,2803
140,1684
141,1197
141,3
141,2380
141,1840
141,2602
142,2419
142,715
142,46
142,23
142,2420
143,2599
143,290
143,1647
143,1862
143,399
144,279
144,442
144,2408
144,2811
144,2760
145,1337
145,1174
145,1614
145,780
145,1524
146,473
146,1731
146,2797
146,1060
146,2690
147,1720
147,1327
147,2109
147,592
147,2150
148,365
148,2861
148,51
148,1631
148,1803
149,1803
149,2861
149,2224
149,2110
149,2717
150,367
150,1995
150,423
150,889
150,2358
151,884
151,2370
151,981
151,2016
151,1681
152,968
152,1084
152,1528
152,1620
152,172
153,758
153,330
153,581
153,454
153,736
154,2087
154,1649
154,2198
154,118
154,1322
155,2447
155,709
155,1126
155,328
155,1297
156,188
156,1041
156,1799
156,612
156,451
157,1148
157,2233
157,2386
157,1153
157,1492
158,2313
158,610
158,2466
158,1512
158,2780
159,1465
159,83
159,884
159,1185
159,662
160,1565
160,1014
160,819
160,26
160,291
161,1009
161,2050
161,1732
161,1523
161,576
162,307
162,120
162,1302
162,872
162,36
163,403
163,971
163,2091
163,2223
163,420
164,65
164,1559
164,2180
164,237
164,259
165,2856
165,590
165,2844
165,1736
165,1765
166,2390
166,2258
166,2795
166,2860
166,1940
167,268
167,2017
167,169
167,2129
167,424
168,113
168,1366
168,814
168,2485
168,2179
169,1547
169,765
169,1149
169,817
169,2017
170,995
170,2028
170,1951
170,840
170,1955
171,1946
171,592
171,2718
171,1217
171,8
172,1620
172,2040
172,1393
172,1191
172,305
173,1903
173,639
173,624
173,2211
173,811
174,2323
174,593
174,325
174,1435
174,2182
175,84
175,2221
175,2227
175,128
175,1637
176,2834
176,221
176,2195
176,928
176,481
177,1974
177,1734
177,2714
177,427
177,1943
178,2252
178,95
178,2165
178,101
178,924
179,1387
179,1592
179,492
179,2887
179,1756
180,2859
180,1821
180,1049
180,2731
180,653
181,469
181,648
181,2113
181,1824
181,2170
182,2436
182,2801
182,873
182,1608
182,1478
183,735
183,1417
183,1596
183,2036
183,897
184,484
184,1790
184,1853
184,2178
184,654
185,494
185,661
185,991
185,2603
185,855
186,1094
186,709
186,328
186,1058
186,1126
187,724
187,556
187,1362
187,1344
187,2659
188,1885
188,1013
188,1807
188,1895
188,337
189,1279
189,2061
189,501
189,1812
189,1047
190,358
190,440
190,2876
190,508
190,2762
191,275
191,1494
191,2665
191,2319
191,1512
192,1155
192,1314
192,811
192,1415
192,1912
193,946
193,1723
193,1926
193,1124
193,1670
194,1826
194,22
194,1830
194,1508
194,1823
195,1055
195,2159
195,135
195,1597
195,2271
196,1207
196,97
196,2050
196,1820
196,49
197,362
197,29
197,1797
197,823
197,1486
198,1137
198,2254
198,1572
198,1089
198,1467
199,2719
199,803
199,2344
199,102
199,1256
200,1144
200,1591
200,487
200,2189
200,1900
201,955
201,836
201,2198
201,1919
201,1468
202,951
202,1602
202,571
202,1949
202,55
203,2313
203,2827
203,1168
203,2682
203,2466
204,2891
204,931
204,2347
204,2305
204,1192
205,326
205,1466
205,770
205,1195
205,1615
206,587
206,1782
206,768
206,437
206,1174
207,1688
207,389
207,214
207,2090
207,1066
208,1868
208,2850
208,755
208,909
208,2173
209,446
209,2879
209,585
209,914
209,1708
210,150
210,1995
210,367
210,615
210,889
211,2676
211,1089
211,750
211,1606
211,2639
212,1242
212,525
212,1159
212,1109
212,256
213,2004
213,1054
213,540
213,161
213,1181
214,1225
214,77
214,2282
214,1625
214,207
215,678
215,2379
215,458
215,2685
215,250
216,2085
216,376
216,100
216,2684
216,631
217,2471
217,2291
217,531
217,2705
217,2017
218,2307
218,1241
218,1956
218,831
218,1930
219,506
219,1083
219,299
219,1540
219,2585
220,2775
220,1942
220,2127
220,1989
220,2448
221,928
221,176
221,2284
221,1684
221,2282
222,2724
222,2840
222,1410
222,603
222,512
223,2595
223,1303
223,2349
223,2793
223,26
224,1678
224,1395
224,1162
224,2628
224,2745
225,878
225,1631
225,43
225,1551
225,447
226,1129
226,261
226,972
226,2
226,303
227,1057
227,1404
227,830
227,1179
227,1489
228,739
228,2547
228,2830
228,1381
228,2438
229,870
229,817
229,1742
229,1262
229,2169
230,484
230,1885
230,392
230,2178
230,1828
231,2021
231,1244
231,2737
231,1776
231,1581
232,2564
232,864
232,1299
232,1267
232,833
233,908
233,1221
233,91
233,676
233,1422
234,112
234,689
234,1930
234,831
234,1226
235,85
235,324
235,1474
235,1235
235,36
236,1623
236,1629
236,254
236,372
236,2020
237,546
237,1788
237,1559
237,2311
237,2085
238,1951
238,472
238,1880
238,1565
238,1171
239,1048
239,399
239,1390
239,430
239,1838
240,1004
240,2516
240,2672
240,1550
240,1506
241,1711
241,1667
241,2300
241,1610
241,664
242,1146
242,1436
242,2522
242,2407
242,923
243,1447
243,410
243,1690
243,2804
243,2893
244,1691
244,542
244,523
244,749
244,2121
245,2053
245,1346
245,636
245,2424
245,208
246,48
246,1762
246,1850
246,872
246,1071
247,329
247,1892
247,1331
247,764
247,739
248,445
248,1889
248,1519
248,419
248,2302
249,1956
249,2238
249,2307
249,506
249,2576
250,2029
250,2236
250,1890
250,2494
250,215
251,2362
251,1286
251,1151
251,2320
251,1564
252,1382
252,1532
252,2381
252,1493
252,1541
253,795
253,994
253,1162
253,2776
253,468
254,372
254,620
254,1462
254,1325
254,1249
255,450
255,294
255,170
255,840
255,995
256,1839
256,2099
256,2147
256,2067
256,2599
257,1865
257,2184
257,1271
257,1696
257,1676
258,1837
258,350
258,1806
258,876
258,1778
259,942
259,591
259,691
259,1044
259,1817
260,2711
260,2368
260,2744
260,2611
260,457
261,226
261,303
261,2
261,1129
261,1
262,2729
262,1097
262,1674
262,2369
262,808
263,954
263,277
263,2506
263,1273
263,2361
264,1767
264,1154
264,2353
264,1233
264,2878
265,359
265,1664
265,1230
265,1635
265,1488
266,2056
266,439
266,1099
266,2681
266,2078
267,1833
267,1507
267,1851
267,388
267,346
268,2818
268,167
268,2666
268,2060
268,1142
269,2149
269,2086
269,2553
269,2467
269,2566
270,2799
270,1495
270,2115
270,1359
270,1252
271,684
271,144
271,279
271,6
271,572
272,2005
272,1730
272,1152
272,1954
272,93
273,1774
273,787
273,1384
273,520
273,1830
274,91
274,676
274,2719
274,1449
274,233
275,191
275,986
275,2665
275,1928
275,1665
276,2579
276,1634
276,2651
276,456
276,432
277,1273
277,2361
277,954
277,2506
277,263
278,1361
278,1182
278,1816
278,1668
278,1407
279,144
279,2717
279,2811
279,2408
279,2440
280,1164
280,2765
280,816
280,1939
280,2503
281,353
281,312
281,1295
281,690
281,699
282,1855
282,2321
282,1969
282,2634
282,1924
283,2869
283,133
283,397
283,616
283,1503
284,901
284,1900
284,1729
284,1482
284,487
285,1885
285,1203
285,337
285,2762
285,612
286,1815
286,1335
286,692
286,340
286,1595
287,1935
287,1908
287,316
287,1114
287,2823
288,2824
288,2062
288,2513
288,2544
288,2745
289,24
289,1306
289,2794
289,668
289,496
290,996
290,1647
290,1118
290,713
290,600
291,104
291,160
291,265
291,1565
291,2595
292,1629
292,690
292,2640
292,281
292,1251
293,2225
293,1730
293,1161
293,1780
293,706
294,170
294,586
294,255
294,450
294,995
295,594
295,1846
295,1014
295,2670
295,62
296,1622
296,958
296,1277
296,2133
296,2315
297,2031
297,2789
297,2707
297,842
297,1118
298,2872
298,461
298,526
298,1513
298,1545
299,761
299,82
299,219
299,112
299,2038
300,1312
300,1955
300,840
300,170
300,619
301,2402
301,865
301,827
301,1772
301,18
302,558
302,1886
302,479
302,2870
302,1111
303,261
303,226
303,1129
303,2
303,972
304,381
304,430
304,1048
304,2024
304,1469
305,978
305,1069
305,1154
305,1163
305,2080
306,1339
306,2380
306,974
306,2280
306,1197
307,36
307,162
307,660
307,2001
307,1302
308,1069
308,947
308,2080
308,305
308,968
309,1118
309,516
309,685
309,842
309,345
310,1926
310,632
310,1637
310,596
310,946
311,923
311,2025
311,397
311,2091
311,1147
312,353
312,281
312,1295
312,2117
312,74
313,2494
313,250
313,2236
313,155
313,2190
314,604
314,1903
314,811
314,6
314,1155
315,1514
315,1348
315,1095
315,920
315,1829
316,287
316,1935
316,1908
316,1114
316,2823
317,2707
317,297
317,1975
317,424
317,1819
318,1381
318,94
318,1190
318,697
318,1770
319,1562
319,993
319,430
319,1357
319,399
320,1702
320,652
320,781
320,2441
320,1043
321,1875
321,1205
321,1027
321,1277
321,984
322,1731
322,1185
322,2109
322,1030
322,471
323,1126
323,400
323,155
323,2136
323,2190
324,235
324,330
324,85
324,1474
324,1235
325,1435
325,593
325,1389
325,2400
325,2821
326,1437
326,1331
326,205
326,1083
326,2238
327,1771
327,1556
327,2174
327,1202
327,1517
328,1058
328,2167
328,2657
328,486
328,2265
329,2633
329,1331
329,205
329,2463
329,247
330,324
330,934
330,1536
330,581
330,53
331,660
331,2005
331,1605
331,54
331,1730
332,2659
332,584
332,1060
332,471
332,2722
333,2593
333,66
333,50
333,634
333,586
334,2173
334,1374
334,2385
334,2771
334,2113
335,535
335,1121
335,2438
335,1227
335,1276
336,2198
336,836
336,2238
336,1649
336,1245
337,1807
337,1828
337,1000
337,1013
337,1229
338,812
338,2309
338,2647
338,2123
338,2237
339,1787
339,580
339,999
339,563
339,1444
340,893
340,1595
340,1963
340,495
340,528
341,830
341,371
341,409
341,849
341,1128
342,819
342,419
342,2302
342,1889
342,1841
343,1742
343,2475
343,1932
343,1131
343,2851
344,2310
344,217
344,2471
344,1001
344,2405
345,54
345,1541
345,685
345,1298
345,120
346,2113
346,1833
346,1851
346,1353
346,267
347,924
347,2742
347,1219
347,1074
347,2057
348,1977
348,1209
348,2577
348,1305
348,1150
349,2029
349,1613
349,2243
349,799
349,2235
350,679
350,2758
350,1342
350,714
350,2738
351,2889
351,259
351,1663
351,838
351,743
352,578
352,1668
352,1936
352,2021
352,2603
353,312
353,281
353,1295
353,560
353,2117
354,363
354,965
354,2724
354,1410
354,2737
355,80
355,1744
355,999
355,560
355,1651
356,489
356,1288
356,1414
356,486
356,79
357,2587
357,802
357,418
357,960
357,1388
358,190
358,666
358,1787
358,1325
358,860
359,265
359,1488
359,1664
359,1782
359,611
360,984
360,2117
360,783
360,885
360,580
361,2324
361,2708
361,2265
361,1353
361,2190
362,29
362,197
362,1995
362,889
362,1486
363,1339
363,1640
363,2365
363,971
363,670
364,680
364,1461
364,2109
364,974
364,86
365,51
365,2861
365,2339
365,9
365,148
366,1916
366,2662
366,1492
366,753
366,568
367,1775
367,150
367,889
367,736
367,328
368,1496
368,882
368,2401
368,720
368,1473
369,2792
369,1737
369,2882
369,1015
369,1895
370,437
370,1247
370,962
370,780
370,1174
371,830
371,227
371,1489
371,849
371,2240
372,254
372,563
372,620
372,999
372,1325
373,2161
373,1404
373,1652
373,1599
373,2260
374,774
374,18
374,1928
374,748
374,275
375,2727
375,1812
375,63
375,501
375,2061
376,631
376,1096
376,1958
376,2494
376,2481
377,2112
377,762
377,1011
377,1039
377,2597
378,725
378,1964
378,1316
378,2488
378,2716
379,378
379,725
379,2203
379,1964
379,681
380,2188
380,1727
380,2245
380,1012
380,1622
381,430
381,304
381,8
381,1358
381,2016
382,1752
382,751
382,776
382,1994
382,1614
383,2038
383,570
383,71
383,2623
383,641
384,2271
384,2474
384,1340
384,1180
384,1327
385,1005
385,968
385,1591
385,947
385,927
386,1603
386,1230
386,1739
386,1715
386,104
387,2697
387,2618
387,1505
387,2055
387,2686
388,267
388,469
388,346
388,1824
388,1851
389,1688
389,1625
389,2241
389,538
389,207
390,1881
390,1620
390,728
390,172
390,152
391,1978
391,2253
391,1415
391,811
391,1314
392,1828
392,2125
392,1221
392,1000
392,1751
393,321
393,106
393,1140
393,984
393,1205
394,1877
394,2296
394,1910
394,1354
394,2452
395,1524
395,2222
395,382
395,1337
395,751
396,1962
396,640
396,744
396,612
396,1509
397,283
397,467
397,992
397,1131
397,1920
398,958
398,1277
398,2889
398,1663
