Source,Target
0,1328
0,2826
0,2739
0,931
0,2349
1,1964
1,260
1,1652
1,303
1,2018
2,1361
2,983
2,1362
2,2147
2,408
3,204
3,917
3,1753
3,2345
3,884
4,1994
4,1628
4,1716
4,978
4,2591
5,713
5,1094
5,451
5,362
5,862
6,2282
6,1320
6,920
6,608
6,576
7,515
7,587
7,695
7,945
7,1307
8,803
8,963
8,1558
8,1953
8,1537
9,891
9,217
9,49
9,2786
9,1634
10,16
10,1516
10,29
10,1646
10,845
11,17
11,277
11,2546
11,1999
11,957
12,2322
12,123
12,604
12,1523
12,1474
13,1970
13,2624
13,937
13,1611
13,2720
14,2643
14,2671
14,1987
14,1332
14,158
15,2079
15,1748
15,2450
15,531
15,1055
16,1646
16,2242
16,103
16,1838
16,10
17,11
17,277
17,766
17,1923
17,2482
18,1430
18,1777
18,2173
18,396
18,2273
19,2444
19,890
19,262
19,1896
19,609
20,2034
20,1619
20,372
20,2059
20,1253
21,478
21,1570
21,236
21,472
21,1883
22,2255
22,103
22,1252
22,1833
22,748
23,140
23,2513
23,1936
23,1149
23,1745
24,2789
24,1915
24,2548
24,2416
24,94
25,365
25,2018
25,1449
25,2110
25,983
26,485
26,624
26,1641
26,1669
26,264
27,2593
27,1675
27,1666
27,872
27,1011
28,1153
28,317
28,2758
28,945
28,695
29,77
29,1565
29,699
29,1646
29,2758
30,1390
30,2093
30,1491
30,210
30,2353
31,1090
31,1512
31,2105
31,2149
31,1479
32,2006
32,366
32,1178
32,2664
32,1229
33,1230
33,209
33,1717
33,2509
33,391
34,594
34,2037
34,1370
34,2003
34,1774
35,759
35,790
35,1120
35,1791
35,1421
36,465
36,2782
36,2795
36,2541
36,470
37,119
37,857
37,233
37,1312
37,1479
38,1446
38,972
38,1537
38,1762
38,1190
39,1978
39,297
39,1547
39,530
39,543
40,1783
40,2808
40,823
40,1437
40,2069
41,2688
41,62
41,2492
41,638
41,854
42,518
42,2448
42,138
42,2336
42,1395
43,155
43,2807
43,1505
43,1891
43,803
44,2662
44,1661
44,1634
44,1464
44,1929
45,2426
45,2066
45,1354
45,2025
45,1181
46,1305
46,75
46,281
46,1013
46,354
47,140
47,1800
47,1149
47,296
47,633
48,625
48,540
48,929
48,1330
48,1747
49,217
49,891
49,1657
49,1073
49,794
50,1070
50,2304
50,2207
50,479
50,1875
51,1061
51,590
51,844
51,2220
51,478
52,455
52,891
52,1221
52,9
52,217
53,260
53,1
53,223
53,302
53,34
54,520
54,55
54,2069
54,575
54,324
55,54
55,954
55,1605
55,331
55,2069
56,2834
56,924
56,1481
56,1761
56,2109
57,1954
57,575
57,1971
57,2069
57,522
58,1339
58,2521
58,2450
58,2494
58,1748
59,92
59,988
59,60
59,1112
59,2397
60,180
60,727
60,784
60,1891
60,1460
61,508
61,120
61,175
61,2554
61,682
62,2404
62,2442
62,2718
62,2667
62,2492
63,524
63,1389
63,2578
63,990
63,1252
64,1852
64,965
64,2655
64,2344
64,2458
65,1819
65,696
65,2713
65,505
65,1967
66,1503
66,898
66,1135
66,421
66,1801
67,1331
67,75
67,1076
67,2119
67,694
68,1765
68,1322
68,2590
68,1535
68,2564
69,1776
69,2114
69,865
69,323
69,347
70,2743
70,1991
70,1878
70,1728
70,1079
71,1426
71,1789
71,2697
71,95
71,1410
72,661
72,1155
72,1292
72,2287
72,2522
73,574
73,1247
73,126
73,2608
73,1004
74,1330
74,567
74,1794
74,570
74,746
75,46
75,1013
75,354
75,657
75,281
76,1006
76,1305
76,564
76,354
76,311
77,29
77,1565
77,780
77,2758
77,1646
78,2013
78,1936
78,1132
78,1538
78,2389
79,1717
79,2090
79,209
79,908
79,1230
80,2032
80,1592
80,983
80,1207
80,2325
81,2271
81,1723
81,1449
81,474
81,1768
82,1002
82,356
82,2223
82,1806
82,2118
83,2012
83,2534
83,750
83,2286
83,2033
84,2040
84,298
84,1542
84,896
84,385
85,888
85,2281
85,322
85,964
85,1018
86,171
86,2228
86,679
86,1640
86,2109
87,1240
87,233
87,1780
87,330
87,585
88,2570
88,730
88,2706
88,1951
88,2110
89,1943
89,960
89,890
89,1779
89,1988
90,1013
90,1173
90,76
90,2058
90,1305
91,2830
91,1335
91,1945
91,2694
91,2452
92,437
92,2475
92,1777
92,830
92,718
93,681
93,274
93,911
93,231
93,1413
94,1224
94,500
94,1915
94,1273
94,878
95,2008
95,2697
95,1410
95,71
95,2380
96,102
96,348
96,174
96,1866
96,2167
97,165
97,1786
97,2132
97,430
97,1549
98,1214
98,1749
98,1928
98,700
98,1837
99,1505
99,438
99,1018
99,1898
99,1016
100,1912
100,1697
100,808
100,1785
100,230
101,635
101,378
101,1396
101,418
101,2716
102,96
102,2167
102,1866
102,174
102,2252
103,804
103,2217
103,2255
103,748
103,2242
104,1588
104,566
104,1952
104,758
104,1022
105,2195
105,2601
105,614
105,2588
105,2498
106,1286
106,1212
106,1072
106,321
106,811
107,2331
107,1850
107,1031
107,159
107,2151
108,1464
108,44
108,1635
108,2576
108,95
109,773
109,2422
109,774
109,2408
109,1098
110,413
110,2658
110,1040
110,919
110,2561
111,232
111,1934
111,835
111,2682
111,1231
112,2319
112,1116
112,431
112,1612
112,1370
113,2052
113,970
113,1056
113,1329
113,1617
114,1400
114,1254
114,786
114,153
114,119
115,2418
115,2753
115,2541
115,2714
115,1393
116,472
116,1981
116,2253
116,313
116,1157
117,1375
117,318
117,2306
117,2657
117,1775
118,535
118,2827
118,1151
118,296
118,689
119,1254
119,37
119,2004
119,786
119,1479
120,508
120,600
120,61
120,858
120,242
121,1357
121,2093
121,653
121,1390
121,1024
122,2140
