Source,Target
0,255
0,281
0,2164
0,2175
0,2551
1,2619
1,2
1,26
1,1023
1,1498
2,1498
2,469
2,1
2,26
2,381
3,1674
3,650
3,1219
3,2665
3,1441
4,1294
4,2889
4,911
4,1475
4,2930
5,2399
5,2104
5,2298
5,2911
5,246
6,164
6,1050
6,1133
6,1287
6,362
7,618
7,848
7,274
7,461
7,890
8,1681
8,324
8,1443
8,1667
8,1181
9,2003
9,2826
9,2962
9,3025
9,1584
10,1220
10,2931
10,1365
10,1737
10,1314
11,1763
11,576
11,352
11,3017
11,2062
12,247
12,1849
12,1630
12,1250
12,259
13,2334
13,1944
13,2361
13,2878
13,736
14,300
14,725
14,919
14,1596
14,1681
15,2359
15,1733
15,243
15,2290
15,1098
16,2112
16,2169
16,192
16,1718
16,232
17,1489
17,2025
17,144
17,1857
17,1351
18,371
18,2193
18,2033
18,1676
18,91
19,548
19,560
19,649
19,123
19,667
20,1844
20,1206
20,1888
20,1451
20,955
21,776
21,1513
21,439
21,914
21,1520
22,2325
22,1314
22,2150
22,431
22,2080
23,613
23,2728
23,2428
23,211
23,2963
24,2073
24,635
24,2774
24,1493
24,1114
25,2376
25,1260
25,1271
25,2875
25,673
26,1498
26,230
26,196
26,1888
26,2088
27,2996
27,2873
27,2816
27,2527
27,541
28,357
28,2376
28,1871
28,187
28,1389
29,1332
29,1873
29,1572
29,482
29,1768
30,1458
30,1832
30,2034
30,1051
30,1608
31,2521
31,918
31,686
31,2829
31,2817
32,1104
32,1900
32,279
32,190
32,409
33,2623
33,549
33,422
33,2414
33,1106
34,602
34,1874
34,1665
34,1494
34,77
35,2265
35,998
35,638
35,1096
35,2713
36,277
36,706
36,315
36,1116
36,1180
37,2250
37,640
37,120
37,303
37,363
38,454
38,253
38,657
38,481
38,155
39,1608
39,554
39,1419
39,184
39,1184
40,228
40,1102
40,325
40,339
40,108
41,2034
41,2202
41,2392
41,536
41,1665
42,381
42,1
42,2
42,1324
42,1729
43,384
43,1693
43,2855
43,1274
43,375
44,1891
44,1257
44,1654
44,1625
44,1668
45,172
45,37
45,1801
45,1654
45,1668
46,2429
46,1376
46,256
46,1928
46,1334
47,891
47,468
47,2040
47,268
47,1934
48,201
48,226
48,380
48,1509
48,321
49,606
49,764
49,451
49,1262
49,103
50,1686
50,2997
50,471
50,1201
50,2498
51,1357
51,659
51,1797
51,473
51,800
52,1744
52,972
52,833
52,150
52,1477
53,1880
53,141
53,2234
53,2497
53,333
54,2102
54,1373
54,356
54,1859
54,1528
55,2600
55,2417
55,1996
55,906
55,1962
56,1146
56,1484
56,1169
56,1961
56,984
57,143
57,397
57,500
57,2243
57,1848
58,774
58,296
58,748
58,2452
58,1247
59,1657
59,2515
59,300
59,73
59,599
60,65
60,803
60,1934
60,698
60,1758
61,910
61,2769
61,1505
61,1032
61,83
62,374
62,3009
62,1602
62,1965
62,1608
63,815
63,2488
63,66
63,1312
63,20
64,628
64,1009
64,532
64,605
64,118
65,906
65,1996
65,1934
65,319
65,55
66,815
66,63
66,324
66,2488
66,1312
67,2522
67,1879
67,2531
67,2079
67,378
68,791
68,1240
68,1359
68,1330
68,1324
69,148
69,1340
69,1064
69,1925
69,3044
70,2711
70,899
70,197
70,644
70,204
71,1590
71,927
71,2148
71,2839
71,2812
72,833
72,972
72,909
72,916
72,1477
73,343
73,641
73,921
73,1830
73,1154
74,497
74,1875
74,1330
74,159
74,68
75,1570
75,636
75,406
75,2918
75,979
76,1269
76,379
76,2842
76,2921
76,2281
77,34
77,602
77,1874
77,575
77,1184
78,2063
78,302
78,800
78,1449
78,1485
79,757
79,1839
79,732
79,1113
79,613
80,1590
80,623
80,1199
80,71
80,2148
81,919
81,1581
81,907
81,920
81,1359
82,388
82,1067
82,1876
82,146
82,1545
83,226
83,1509
83,201
83,2197
83,2709
84,150
84,1983
84,909
84,849
84,833
85,1576
85,1616
85,2488
85,2559
85,1181
86,2694
86,2945
86,2708
86,2614
86,1623
87,550
87,260
87,610
87,1067
87,403
88,1106
88,2432
88,870
88,1595
88,18
89,1502
89,301
89,1103
89,263
89,162
90,1309
90,2675
90,1229
90,952
90,2671
91,140
91,2724
91,870
91,2033
91,2885
92,1305
92,2897
92,400
92,1671
92,1484
93,1751
93,3046
93,483
93,3003
93,688
94,2958
94,2830
94,2895
94,3069
94,1833
95,1497
95,2117
95,1394
95,744
95,2020
96,1968
96,2222
96,2482
96,1263
96,2320
97,1201
97,2283
97,1663
97,645
97,2247
98,2021
98,1395
98,1260
98,751
98,2182
99,2949
99,1232
99,125
99,1478
99,1710
100,175
100,1790
100,291
100,1247
100,748
101,2558
101,2368
101,1820
101,832
101,1047
102,1188
102,1705
102,1458
102,184
102,1608
103,275
103,49
103,606
103,451
103,880
104,2098
104,482
104,2347
104,1559
104,985
105,129
105,2865
105,276
105,2581
105,270
106,1441
106,563
106,717
106,2729
106,2084
107,1929
107,1813
107,1918
107,917
107,118
108,1811
108,1656
108,2285
108,2712
108,1904
109,1925
109,3044
109,148
109,1562
109,2027
110,1538
110,647
110,1434
110,1601
110,604
111,2078
111,1076
111,1707
111,408
111,144
112,2445
112,2845
112,2179
112,2307
112,2512
113,2657
113,2536
113,3040
113,1109
113,1976
114,1997
114,353
114,2035
114,8
114,211
115,112
115,2602
115,2443
115,2765
115,2601
116,2836
116,1244
116,2150
116,1498
116,2325
117,1830
117,2600
117,487
117,551
117,2597
118,628
118,1455
118,1616
118,64
118,1312
119,2989
119,2979
119,2959
119,2198
119,1129
120,2250
120,2419
120,37
120,2249
120,640
121,946
121,2223
121,2495
121,2426
121,1548
122,964
122,672
122,1882
122,854
122,1903
123,19
123,1738
123,649
123,272
123,373
124,3046
124,3050
124,93
124,1697
124,1751
125,1710
125,297
125,1863
125,1100
125,843
126,2292
126,1660
126,2566
126,1890
126,2143
127,152
127,1711
127,846
127,2552
127,2551
128,1903
128,873
128,1151
128,271
128,1882
129,2774
129,843
129,2855
129,1347
129,375
130,2118
130,299
130,1152
130,2616
130,2049
131,57
131,1994
131,1306
131,2047
131,206
132,3061
132,2524
132,185
132,1792
132,332
133,1606
133,969
133,1389
133,28
133,2789
134,1571
134,1348
134,2952
134,3050
134,2852
135,1330
135,68
135,791
135,2257
135,3097
136,1730
136,2030
136,1351
136,1489
136,398
137,2779
137,1241
137,2559
137,870
137,1576
138,1914
138,1522
138,1906
138,2116
138,478
139,1220
139,779
139,304
139,1928
139,535
140,91
140,1080
140,2724
140,2780
140,1263
141,1880
141,53
141,333
141,107
141,917
142,867
142,2561
142,1984
142,212
142,464
143,1146
143,56
143,57
143,2546
143,714
144,1489
144,2078
144,1754
144,1690
144,550
145,1371
145,934
145,1576
145,952
145,1491
146,1748
146,2032
146,271
146,1876
146,672
147,391
147,816
147,3066
147,1025
147,2206
148,69
148,1925
148,3044
148,109
148,1340
149,1807
149,1777
149,2548
149,378
149,1578
150,84
150,909
150,1983
150,849
150,833
151,880
151,1228
151,1262
151,49
151,606
152,1711
152,846
152,1035
152,516
152,127
153,2505
153,664
153,1410
153,1816
153,1409
154,1120
154,1344
154,581
154,1279
154,357
155,1450
155,657
155,871
155,1288
155,1864
156,1729
156,2600
156,1592
156,1821
156,787
157,616
157,1870
157,1520
157,1510
157,1707
158,1026
158,250
158,238
158,1831
158,775
159,497
159,422
159,2471
159,1318
159,1892
160,343
160,1654
160,1605
160,1726
160,1830
161,1166
161,1885
161,949
161,473
161,447
162,1502
162,319
162,301
162,1313
162,89
163,765
163,1474
163,2099
163,1943
163,2054
164,1050
164,372
164,1287
164,2110
164,6
165,852
165,627
165,625
165,2246
165,425
166,465
166,2447
166,243
166,544
166,788
167,696
167,673
167,554
167,968
167,1100
168,1034
168,2492
168,1816
168,1768
168,521
169,717
169,1595
169,1206
169,1674
169,2088
170,2525
170,912
170,966
170,821
170,1740
171,1381
171,527
171,1846
171,1597
171,346
172,1672
172,1352
172,1801
172,44
172,2013
173,2098
173,104
173,985
173,2347
173,662
174,2016
