Source,Target
0,2227
0,1842
0,2950
0,2181
0,935
1,1368
1,1910
1,1853
1,1028
1,1566
2,219
2,980
2,255
2,2169
2,978
3,915
3,2974
3,446
3,2372
3,1153
4,2349
4,1927
4,112
4,385
4,1439
5,2427
5,2394
5,2684
5,2513
5,2735
6,1343
6,2061
6,474
6,405
6,1569
7,514
7,1306
7,265
7,2192
7,2282
8,1323
8,2808
8,966
8,2153
8,404
9,665
9,2209
9,1485
9,839
9,1572
10,16
10,1912
10,193
10,1520
10,2262
11,2979
11,2015
11,1906
11,2549
11,2004
12,743
12,614
12,394
12,2758
12,1969
13,1643
13,756
13,2167
13,1584
13,1845
14,35
14,1156
14,1714
14,573
14,662
15,166
15,2243
15,2651
15,2139
15,2633
16,1520
16,843
16,2161
16,10
16,1350
17,2958
17,1762
17,882
17,2549
17,963
18,2402
18,1219
18,296
18,176
18,1610
19,2572
19,403
19,887
19,963
19,257
20,968
20,2051
20,469
20,1861
20,767
21,471
21,2008
21,2232
21,1828
21,1528
22,472
22,2275
22,1298
22,2089
22,557
23,1931
23,3069
23,2103
23,2817
23,1951
24,1521
24,361
24,2128
24,2319
24,437
25,232
25,1571
25,1498
25,3149
25,1674
26,2660
26,1681
26,1671
26,1021
26,869
27,1960
27,688
27,2941
27,852
27,253
28,2601
28,1379
28,2408
28,2811
28,483
29,2066
29,2209
29,1165
29,1666
29,888
30,2171
30,1201
30,2728
30,1868
30,777
31,831
31,1104
31,2178
31,2985
31,1627
32,2019
32,1785
32,2450
32,3003
32,2413
33,1616
33,938
33,2591
33,2598
33,2868
34,1739
34,895
34,1885
34,2433
34,1400
35,2293
35,662
35,2245
35,14
35,681
36,369
36,197
36,1342
36,2976
36,406
37,2690
37,1146
37,2590
37,2396
37,2480
38,1794
38,2917
38,440
38,328
38,640
39,2590
39,2480
39,2768
39,2570
39,2690
40,2632
40,437
40,300
40,978
40,2670
41,1639
41,553
41,807
41,144
41,387
42,2085
42,1285
42,2042
42,1190
42,2483
43,1175
43,1706
43,796
43,1539
43,1646
44,351
44,1304
44,306
44,928
