Source,Target
0,2399
0,811
0,2570
0,2430
0,493
1,1710
1,25
1,259
1,223
1,1433
2,1305
2,1433
2,189
2,259
2,1
3,2074
3,502
3,1171
3,1150
3,384
4,959
4,2733
4,2340
4,333
4,1243
5,2006
5,386
5,2095
5,976
5,2106
6,1012
6,853
6,158
6,1237
6,210
7,820
7,409
7,122
7,73
7,2540
8,1214
8,1382
8,1889
8,341
8,1616
9,2666
9,2640
9,178
9,952
9,2172
10,1172
10,2482
10,1545
10,726
10,1261
11,340
11,527
11,552
11,563
11,1699
12,1953
12,1080
12,604
12,2396
12,2881
13,2223
13,118
13,883
13,521
13,114
14,163
14,665
14,1685
14,1279
14,1371
15,2183
15,234
15,496
15,1022
15,2379
16,1608
16,1609
16,2014
16,225
16,187
17,1426
17,39
17,139
17,1155
17,1933
18,1597
18,404
18,624
18,153
18,692
19,1758
19,1158
19,1802
19,62
19,919
20,750
20,1454
20,880
20,2320
20,1447
21,2839
21,412
21,2264
21,1408
21,1306
22,540
22,2634
22,1348
22,1438
22,2640
23,1307
23,2786
23,589
23,1352
23,2239
24,1976
24,2621
24,1869
24,122
24,669
25,223
25,259
25,189
25,2675
25,1
26,2606
26,870
26,2123
26,2397
26,1079
27,2261
27,74
27,2769
27,1903
27,2237
28,1279
28,1739
28,995
28,947
28,1203
29,1942
29,1221
29,1747
29,96
29,670
30,1144
30,2434
30,2792
30,2719
30,2091
31,1964
31,2540
31,1320
31,1468
31,2530
32,2297
32,1171
32,116
32,525
32,1302
33,578
33,681
33,1442
33,754
33,1777
34,1110
34,2689
34,63
34,1897
34,2167
35,304
35,1132
35,766
35,239
35,936
36,2148
36,351
36,1592
36,43
36,615
37,434
37,243
37,1646
37,1080
37,460
38,1140
38,1537
38,1396
38,1136
38,754
39,1641
39,1321
39,1933
39,1493
39,17
40,259
40,1271
40,2
40,1305
40,189
41,565
41,730
41,1679
41,920
41,1750
42,1806
42,1239
42,1553
42,1592
42,975
43,36
43,1592
43,42
43,1716
43,1711
44,1281
44,932
44,1747
44,560
44,489
45,859
45,747
45,1875
45,970
45,1130
46,194
46,1443
46,193
46,368
46,1855
47,431
47,582
47,737
47,100
47,514
48,634
48,1712
48,452
48,423
48,1752
49,1664
49,936
49,805
49,1414
49,145
50,1979
50,521
50,136
50,2184
50,1027
51,922
51,1347
51,1671
51,1047
51,1822
52,1317
52,1593
52,2004
52,278
52,1715
53,2466
53,2300
53,1502
53,1570
53,714
54,1555
54,1874
54,1102
54,948
54,2419
55,249
55,127
55,948
55,1228
55,2221
56,2019
56,285
56,722
56,620
56,2332
57,1908
57,640
57,64
57,413
57,289
58,239
58,593
58,1724
58,1961
58,601
59,219
59,1588
59,1554
59,1231
59,1199
60,1615
60,1532
60,1878
60,1286
60,345
61,1732
61,1401
61,2237
61,1030
61,1779
62,2488
62,788
62,19
62,1836
62,1259
63,206
63,2689
63,856
63,2115
63,1924
64,872
64,1908
64,1570
64,575
64,57
65,62
65,788
65,2211
65,2366
65,1259
66,1001
66,2332
66,1115
66,2398
66,1198
67,1993
67,765
67,1305
67,2539
67,714
68,143
68,1026
68,1961
68,1944
68,1387
69,197
69,415
69,283
69,619
69,1777
70,805
70,595
70,304
70,239
70,936
71,466
71,442
71,1578
71,343
71,1368
72,2331
72,2461
72,1562
72,1319
72,2040
73,2745
73,1922
73,391
73,281
73,633
74,27
74,2769
74,1314
74,1220
74,1659
75,578
75,768
75,551
75,252
75,33
76,82
76,774
76,291
76,1967
76,1388
77,1753
77,730
77,723
77,1957
77,565
78,1520
78,2047
78,599
78,2556
78,2303
79,1512
79,886
79,885
79,2745
79,448
80,261
80,376
80,1029
80,2060
80,1404
81,1554
81,2616
81,2559
81,1846
81,1231
82,1895
82,145
82,76
82,298
82,1623
83,1507
83,740
83,232
83,359
83,1599
84,2768
84,1329
84,2743
84,2473
84,804
85,250
85,1029
85,1039
85,526
85,1404
86,840
86,1282
86,1453
86,899
86,914
87,1061
87,1437
87,253
87,2402
87,276
88,2642
88,1194
88,1629
88,992
88,2663
89,2715
89,2573
89,135
89,1643
89,1427
90,1555
90,2603
90,2840
90,796
90,2363
91,663
91,2143
91,2775
91,550
91,1391
92,2830
92,2879
92,1748
92,1546
92,1682
93,1337
93,1686
93,467
93,196
93,1049
94,2138
94,849
94,1455
94,1616
94,1214
95,1153
95,2145
95,620
95,170
95,1278
96,1929
96,29
96,1221
96,2080
96,1006
97,1243
97,2340
97,333
97,959
97,2700
98,170
98,280
98,1707
98,2850
98,1278
99,1140
99,38
99,754
99,1439
99,681
100,265
100,582
100,431
100,47
100,737
101,461
101,2000
101,1860
101,358
101,286
102,266
102,2109
102,125
102,828
102,803
103,1842
103,2560
103,883
103,321
103,140
104,1726
104,1523
104,335
104,1737
104,406
105,1838
105,1287
105,405
105,143
105,427
106,801
106,1494
106,143
106,622
106,1531
107,393
107,696
107,39
107,1500
107,1081
108,2046
108,1041
108,2226
108,2591
108,2244
109,1399
