Source,Target
0,521
0,940
0,1749
0,1845
0,784
1,260
1,1964
1,52
1,1461
1,2277
2,1362
2,983
2,1461
2,1
2,996
3,2897
3,207
3,915
3,1709
3,2953
4,1626
4,846
4,2510
4,1996
4,2610
5,1118
5,971
5,2392
5,2358
5,2582
6,574
6,2811
6,2256
6,1208
6,918
7,1304
7,152
7,513
7,2455
7,1487
8,2273
8,1332
8,961
8,77
8,2131
9,2509
9,2110
9,1044
9,1765
9,986
10,16
10,2245
10,197
10,1334
10,1899
11,17
11,2001
11,2563
11,1750
11,1799
12,122
12,2254
12,2942
12,692
12,1917
13,935
13,1970
13,2835
13,209
13,2748
14,307
14,159
14,661
14,2006
14,53
15,571
15,842
15,1836
15,1204
15,1855
16,10
16,1334
16,903
16,1836
16,1899
17,1750
17,1383
17,207
17,2511
17,2939
18,2368
18,4
18,2610
18,2620
18,1996
19,958
19,1729
19,2535
19,887
19,1940
20,1850
20,1618
20,2052
20,1933
20,928
21,1814
21,475
21,2084
21,1570
21,1994
22,1831
22,745
22,2810
22,1297
22,1060
23,2527
23,1704
23,924
23,2734
23,2015
24,368
24,498
24,1185
24,1215
24,440
25,1323
25,2735
25,2590
25,2108
25,983
26,291
26,1232
26,595
26,264
26,102
27,2612
27,1674
27,1010
27,1665
27,1662
28,1943
28,1822
28,1560
28,2791
28,943
29,1572
29,486
29,74
29,2072
29,2732
30,1456
30,814
30,639
30,406
30,701
31,2147
31,2665
31,1187
31,1429
31,1514
32,2631
32,906
32,2522
32,2178
32,212
33,2005
33,122
33,591
33,1964
33,692
34,2476
34,910
34,2815
34,942
34,1316
35,2837
35,2557
35,1151
35,1862
35,2212
36,1478
36,515
36,234
36,2286
36,888
37,717
37,1086
37,1172
37,1445
37,1629
38,2394
38,1213
38,2643
38,2637
38,2479
39,272
39,1781
39,333
39,822
39,2860
40,2757
40,2576
40,462
40,2241
40,2756
41,2515
41,2801
41,2724
41,634
41,1007
42,2200
42,2204
42,519
42,1394
42,2108
43,1927
43,1660
43,222
43,1673
43,2686
44,2066
44,2447
44,2026
44,844
44,1283
45,355
45,72
45,281
45,312
45,1302
46,2426
46,140
46,2427
46,713
46,1797
47,667
47,1330
47,538
47,590
47,927
48,1070
48,1868
48,245
48,957
48,791
49,2207
49,1577
49,1761
49,932
49,2915
50,237
50,455
50,168
50,998
50,1955
51,452
51,791
51,986
51,1161
51,1660
52,1
52,260
52,2277
52,1964
52,771
53,2069
53,683
53,309
53,54
53,1117
54,1784
54,683
54,848
54,94
54,952
55,1953
55,419
55,1917
55,1971
55,1827
56,2507
56,1338
56,1045
56,1520
56,1947
57,1108
57,434
57,987
57,1255
57,88
58,1995
58,780
58,1857
58,1590
58,2408
59,597
59,1758
59,496
59,922
59,310
60,2121
60,1237
60,2672
60,2645
60,2696
61,1669
61,1113
61,989
61,2129
61,1747
62,2806
62,374
62,1251
62,1849
62,1916
63,530
63,2012
63,503
63,691
63,497
64,1331
64,1073
64,72
64,1625
64,2023
65,236
65,2941
65,2087
65,2181
65,2009
66,1829
66,772
66,336
66,1691
66,1369
67,2144
67,2774
67,2687
67,1995
67,2593
68,1426
68,1787
68,2595
68,91
68,2723
69,1067
69,2037
69,656
69,1091
69,2032
70,2599
70,572
70,1245
70,2359
70,125
71,565
71,1330
71,1790
71,1253
71,360
72,355
72,652
72,45
72,281
72,698
73,562
73,1389
73,281
73,312
