Source,Target
0,2151
0,2162
0,518
0,2698
0,2530
1,26
1,2596
1,232
1,1501
1,116
2,1501
2,385
2,1688
2,26
2,20
3,654
3,1671
3,2642
3,466
3,739
4,1303
4,2552
4,2108
4,2482
4,1478
5,2092
5,614
5,2278
5,2283
5,2884
6,1411
6,1062
6,166
6,219
6,892
7,463
7,1771
7,897
7,278
7,1697
8,1664
8,1678
8,114
8,1447
8,2025
9,1994
9,2803
9,2999
9,998
9,1010
10,1230
10,1372
10,1900
10,1419
10,756
11,355
11,1758
11,578
11,1789
11,2052
12,1260
12,2656
12,251
12,1629
12,560
13,2319
13,1935
13,2854
13,732
13,687
14,1777
14,1678
14,237
14,776
14,303
15,2344
15,1244
15,247
15,1729
15,2275
16,2100
16,1683
16,234
16,194
16,2078
17,2015
17,2020
17,1492
17,145
17,40
18,2179
18,1673
18,374
18,1272
18,2023
19,653
19,562
19,1734
19,376
19,722
20,1216
20,1837
20,1879
20,820
20,962
21,2416
21,1522
21,596
21,781
21,441
22,2310
22,1322
22,433
22,1679
22,2887
23,615
23,1368
23,2939
23,2411
23,1534
24,2061
24,637
24,280
24,1978
24,210
25,282
25,2192
25,735
25,1269
25,2316
26,232
26,1501
26,198
26,1455
26,273
27,1996
27,2513
27,400
27,3036
27,479
28,2765
28,2211
28,2333
28,360
28,1402
29,1339
29,2917
29,1130
29,2439
29,1382
30,1826
30,217
30,2024
30,169
30,700
31,2501
31,2794
31,1432
31,2619
31,1993
32,2225
32,2050
32,1311
32,664
32,1536
33,2397
33,2535
33,739
33,653
33,2600
34,711
34,604
34,1509
34,1497
34,78
35,2250
35,640
35,1008
35,2690
35,2107
36,281
36,710
36,318
36,1925
36,252
37,643
37,306
37,366
37,2237
37,523
38,456
38,257
38,661
38,483
38,1722
39,1607
39,1198
39,1462
39,103
39,868
40,1717
40,1384
40,2015
40,17
40,1562
41,2024
41,2159
41,1826
41,1907
41,1114
42,2
42,385
42,273
42,2079
42,1366
43,516
43,488
43,1690
43,761
43,2199
44,1665
44,1299
44,1651
44,1882
44,863
45,37
45,1796
45,1791
45,1651
45,1783
46,2412
46,1341
46,1383
46,261
46,425
47,464
47,778
47,899
47,1954
47,675
48,203
48,3033
48,84
48,324
48,1511
49,608
49,453
49,768
49,104
49,539
50,2254
50,231
50,2801
50,2315
50,2770
51,2497
51,473
51,1907
51,2749
51,1896
52,1792
52,805
52,1888
52,444
52,1488
53,1740
53,838
53,982
53,152
53,73
54,1871
54,1800
54,547
54,2479
54,1870
55,1380
55,359
55,2998
55,1404
55,2059
56,2577
56,2400
56,913
56,926
56,158
57,2778
57,1156
57,994
57,1626
57,2731
58,1840
58,1760
58,987
58,2361
58,1311
59,752
59,2435
59,299
59,1785
59,513
60,601
60,2326
60,303
60,2190
60,2640
61,619
61,66
61,1925
61,702
61,225
62,917
62,1625
62,2745
62,1037
62,2541
63,419
63,1094
63,1992
63,1382
63,1957
64,820
64,2305
64,2079
64,2600
64,1320
65,630
65,2397
65,1950
65,359
65,1160
66,1988
66,913
66,1643
66,1214
66,1925
67,327
67,64
67,820
67,1615
67,2729
68,2511
68,862
68,2502
68,381
68,2038
69,796
69,744
69,1366
69,1331
69,1250
70,149
70,1076
70,1347
70,1916
70,3018
71,199
71,906
71,647
71,206
71,366
72,1589
72,81
72,2136
72,625
72,2683
73,838
73,982
73,628
73,916
73,2034
74,2853
74,358
74,1824
74,928
74,1651
75,499
75,161
75,2454
75,1337
75,2476
76,1571
76,2895
76,638
76,410
76,2359
77,1278
77,2259
77,2166
77,1376
77,2207
78,604
