Source,Target
0,2148
0,2137
0,249
0,2690
0,1278
1,25
1,1448
1,1493
1,1020
1,950
2,1825
2,1493
2,20
2,374
2,264
3,1213
3,518
3,1192
3,2149
3,1662
4,2409
4,2543
4,272
4,1639
4,2857
5,2028
5,2289
5,3000
5,2734
5,2371
6,1127
6,1045
6,160
6,1286
6,365
7,268
7,454
7,885
7,845
7,1648
8,1260
8,1955
8,1440
8,364
8,2269
9,2798
9,1981
9,3005
9,3021
9,178
10,1214
10,1313
10,1113
10,1413
10,1363
11,2186
11,1746
11,1326
11,322
11,2306
12,1247
12,624
12,2006
12,550
12,241
13,2306
13,1920
13,1091
13,1456
13,2186
14,295
14,765
14,229
14,423
14,483
15,537
15,1228
15,237
15,1204
15,858
16,2088
16,187
16,226
16,1674
16,1465
17,39
17,1197
17,1738
17,2002
17,2054
18,364
18,1260
18,1955
18,2166
18,2010
19,552
19,121
19,644
19,1722
19,2733
20,1825
20,1200
20,1867
20,811
20,950
21,770
21,2406
21,1508
21,1515
21,589
22,2297
22,422
22,2880
22,2356
22,2056
23,608
23,1359
23,2321
23,2940
23,2401
24,392
24,401
24,2548
24,2835
24,2711
25,224
25,190
25,2587
25,1
25,2166
26,3055
26,1625
26,2199
26,575
26,986
27,3048
27,1343
27,453
27,1044
27,3121
28,2428
28,2542
28,1852
28,2578
28,150
29,2011
29,1815
29,2950
29,1046
29,210
30,2498
30,2432
30,913
30,2427
30,1425
31,1302
31,1088
31,972
31,1828
31,2036
32,2386
32,2443
32,644
32,62
32,413
33,1853
33,256
33,597
33,701
33,75
34,993
34,2240
34,1104
34,232
34,2638
35,700
35,271
35,786
35,304
35,1174
36,635
36,357
36,42
36,1657
36,2225
37,447
37,474
37,1711
37,247
37,651
38,1599
38,788
38,1352
38,1044
38,179
39,1375
39,1707
39,17
39,1197
39,2002
40,374
40,263
40,1323
40,1737
40,2
41,1680
41,726
41,1818
41,2688
41,751
42,1657
42,1644
42,1870
42,1289
42,1697
43,1198
43,1784
43,1771
43,1644
43,36
44,1333
44,1374
44,1046
44,1805
44,415
45,461
45,513
45,1910
45,1938
45,886
46,220
46,195
46,315
46,194
46,81
47,444
47,601
47,758
47,1259
47,101
48,1674
48,464
48,95
48,1894
48,2885
49,1355
49,653
49,794
49,76
49,1962
50,1728
50,829
50,967
50,146
50,1829
51,2469
51,989
51,1859
51,1775
51,137
52,1672
52,1736
52,1405
52,1485
52,1449
53,1371
53,350
53,2771
53,2047
53,1783
54,2568
54,1636
54,2389
54,1700
54,901
55,979
55,1140
55,1969
55,2370
55,1659
56,1828
56,493
56,1301
56,1040
56,2515
57,291
57,183
57,2424
57,742
57,1773
58,544
58,295
58,369
58,388
58,1646
59,598
59,798
59,2211
59,395
59,64
60,905
60,323
60,1579
60,496
60,311
61,1941
61,367
61,1593
61,408
61,1338
62,811
62,2292
62,1900
62,641
62,2066
63,2140
63,623
63,207
63,641
63,2292
64,1636
64,1975
64,901
64,1198
64,660
65,1311
65,318
65,62
65,2652
65,1608
66,2502
66,2239
66,2024
66,1760
66,2680
67,785
67,1357
67,2066
67,1235
67,734
68,144
68,1339
68,3026
68,496
68,1902
69,627
69,198
69,1762
69,409
69,2923
70,829
70,621
70,242
70,1579
70,323
71,816
71,1813
71,349
71,2076
71,337
72,490
72,1854
72,155
72,1048
72,131
73,1563
73,631
73,456
73,397
73,2888
74,1950
74,2770
74,2783
74,2195
74,1149
75,33
75,256
75,1418
75,727
75,788
76,1780
76,2039
76,794
76,297
76,1689
77,751
77,503
77,1818
77,233
77,2999
78,1580
78,2122
78,619
78,1193
78,1565
79,914
79,1573
79,1987
79,1357
79,902
80,2135
80,1063
80,85
80,1539
80,543
81,1504
81,194
81,1973
81,195
81,1462
82,146
82,904
82,1962
82,310
82,1728
83,1568
83,1664
83,2644
83,1260
83,347
84,1083
84,1876
84,2322
84,2919
84,926
85,543
85,80
85,1063
85,605
85,1072
86,2765
86,1334
86,1328
86,865
86,18
87,1497
87,257
87,158
87,296
87,1312
88,1308
88,748
88,1223
88,1236
88,2639
89,1271
89,2692
89,136
89,2853
89,228
90,2370
90,3003
90,1140
90,3085
90,3035
91,2928
91,3040
91,2910
91,1258
91,2248
92,2935
92,2864
92,3078
92,2988
92,2861
93,1115
93,2055
93,2337
93,2501
93,1296
94,1516
94,1834
94,1958
94,966
94,951
95,2256
95,2222
95,1195
95,2885
95,1930
96,1999
96,1757
96,2011
96,2155
96,1276
97,1226
97,2612
97,425
97,69
97,483
98,1243
98,170
98,2128
98,183
98,504
99,1803
99,2014
99,2341
99,3131
99,1913
100,1692
100,1599
100,1454
100,788
100,1182
101,269
101,47
101,444
101,601
101,874
102,1363
102,2721
102,796
102,1886
102,1640
103,125
103,270
103,2184
103,630
103,987
104,1919
104,711
104,2060
104,2030
104,1438
105,2264
105,1879
105,1624
105,141
105,1896
106,1794
106,2258
106,1827
106,1805
106,415
107,1902
107,3026
107,2004
107,144
107,1555
108,1532
108,1555
108,599
108,1431
108,2635
109,2054
109,520
109,399
109,1375
109,336
110,2732
110,2342
110,2709
110,2417
110,2463
111,2349
111,875
111,9
111,1889
111,2902
112,347
112,1364
112,1666
112,8
112,1260
113,110
113,2415
113,449
113,2732
113,3033
114,1240
114,2124
114,1123
114,25
114,2808
115,660
115,295
115,544
115,1813
115,1975
116,1945
116,1311
116,1295
116,525
116,207
117,2170
117,2621
117,2667
117,2790
117,1009
118,2225
118,2391
118,2224
118,751
118,77
119,876
119,2215
119,2198
119,1016
119,2257
120,850
120,958
120,1861
120,1978
120,686
121,19
121,98
121,778
121,623
121,2419
122,630
122,987
122,689
122,813
122,1965
123,116
123,2626
123,929
123,1295
123,1900
124,1145
124,1881
124,868
124,335
124,246
125,1637
125,103
125,839
125,2741
125,1697
126,1081
126,294
126,1146
126,2025
126,2094
127,614
127,2818
127,223
127,588
127,516
128,3109
128,2495
128,180
128,3043
128,1775
129,1597
129,1343
129,27
129,964
129,2756
130,230
130,2928
130,91
130,2473
130,3040
131,1329
131,72
131,1415
131,2232
131,1804
132,1484
132,1715
132,554
132,2007
132,1045
133,2644
133,2529
133,2746
133,590
133,1568
134,1891
134,1583
134,2092
134,2671
134,1216
135,1214
135,1599
135,1905
135,390
135,1349
136,89
136,2747
136,2692
136,1076
136,871
137,327
137,1526
137,1398
137,451
137,1624
138,2530
138,1854
138,1963
138,634
138,206
139,3085
139,708
139,1140
139,2866
139,2370
140,219
140,1072
140,1738
140,1484
140,519
141,1369
141,1568
141,2576
141,1486
141,2257
142,2009
142,1855
142,1732
142,1063
142,1571
143,694
143,2752
143,3002
143,2727
143,1889
144,68
144,1902
144,3026
144,1636
144,1339
145,1790
145,1760
145,2518
145,903
145,750
146,1962
146,82
146,904
146,846
146,829
147,874
147,1222
147,1259
147,1443
147,47
148,1100
148,1169
148,280
148,2564
148,1272
149,1410
149,164
149,1799
149,2477
149,1191
150,2428
150,2492
150,2968
150,3002
150,2782
151,1447
151,866
151,651
151,1288
151,799
152,1711
152,1683
152,54
152,1714
152,781
153,1001
153,1795
153,611
153,716
153,675
154,1816
154,501
154,516
154,1598
154,1622
155,490
155,2443
155,1048
155,644
155,2386
156,1000
156,2821
156,2265
156,2153
156,2111
157,1160
157,1864
157,944
157,466
157,441
158,1497
158,257
158,87
158,296
158,499
159,526
159,1030
159,1708
159,763
159,1817
160,365
160,212
160,2086
160,881
160,2233
161,622
161,1561
161,848
161,1234
161,620
162,237
162,537
162,1787
162,1801
162,1655
163,424
163,690
163,1268
163,547
163,2179
164,149
164,1751
164,1799
164,583
164,1553
165,1662
165,1635
165,366
165,413
165,2601
166,907
166,868
166,817
166,961
166,335
167,1379
167,1197
167,1587
167,520
167,171
168,1452
168,385
168,1350
168,915
168,397
169,1251
169,1307
169,1627
169,535
169,1574
170,1330
170,98
170,2649
170,1930
170,286
171,332
171,1320
171,336
171,1587
171,1265
172,1819
172,1905
172,1333
172,2669
172,757
173,1032
173,2358
173,1982
173,1141
173,2137
174,214
174,981
174,2618
174,2171
174,2475
175,838
175,2460
175,2354
175,1741
175,2023
176,344
176,1049
176,1332
176,2654
176,1413
177,2041
177,2545
177,324
177,2046
177,1883
178,1410
178,1981
178,9
178,1553
178,1990
179,408
179,2693
179,707
179,1853
179,788
180,3119
180,3096
180,1775
180,2495
180,3124
181,3014
181,2422
181,2549
181,1041
181,2879
182,2756
182,1850
182,351
182,27
182,1343
183,291
183,1243
183,2109
183,57
183,768
184,976
184,286
184,2649
184,170
184,1930
185,411
185,375
185,2383
185,1188
185,536
186,2830
186,2244
186,2824
186,532
186,2720
187,2974
187,16
187,1674
187,2897
187,201
188,703
188,216
188,439
188,1734
188,2122
189,1406
189,586
189,2764
189,995
189,1679
190,224
190,25
190,2602
190,263
190,2587
191,1093
191,1397
191,331
191,2023
191,174
192,744
192,2945
192,1946
192,3094
192,3114
193,268
193,341
193,1794
193,1612
193,2067
194,1504
194,1973
194,785
194,195
194,373
195,194
195,1504
195,315
195,496
195,3026
196,2366
196,1934
196,601
196,1709
196,766
197,1394
197,2424
197,2154
197,1773
197,57
198,69
198,1762
198,1843
198,2880
198,33
199,1829
199,252
199,593
199,1495
199,2523
200,2058
200,1991
200,1778
200,631
200,1973
201,3137
201,3104
201,2712
201,187
201,431
202,1837
202,1037
202,1554
202,390
202,1417
203,623
203,2049
203,2140
203,361
203,270
204,1550
204,592
204,2084
204,1961
204,807
205,1364
205,1275
205,112
205,23
205,2083
206,842
206,541
206,2521
206,1187
206,602
207,1282
207,2140
207,63
207,270
207,2824
208,579
208,2017
208,2924
208,873
208,1806
209,2954
209,2161
209,2331
209,2615
209,1811
210,1815
210,1244
210,1602
210,2950
210,2011
211,2217
211,2445
211,837
211,2680
211,1066
212,2086
212,1045
212,1484
212,365
212,605
213,2237
213,445
213,1132
213,2109
213,742
214,256
214,597
214,2475
214,981
214,69
215,1914
215,730
215,2641
215,2493
215,1920
216,188
216,703
216,1594
216,3015
216,847
217,2302
217,649
217,1621
217,2857
217,2992
218,2627
218,901
218,916
218,831
218,551
219,140
219,1072
219,1063
219,254
219,1484
220,46
220,2933
220,81
220,1504
220,194
221,1537
221,1642
221,1126
221,2897
221,887
222,679
222,1133
222,2202
222,2938
222,2614
223,614
223,1648
223,1177
223,1412
223,1378
224,190
224,25
224,263
224,2587
224,2602
225,2310
225,2162
225,787
225,782
225,237
226,1848
226,1675
226,267
226,16
226,1469
227,1575
227,345
227,1995
227,1417
227,1810
228,1191
228,1708
228,1764
228,89
228,2692
229,483
229,1958
229,2437
229,1669
229,951
230,2928
230,91
230,2910
230,3040
