Source,Target
0,2746
0,2794
0,1671
0,1280
0,1736
1,1291
1,1381
1,49
1,283
1,1472
2,484
2,1228
2,1747
2,1839
2,922
3,1196
3,1698
3,2257
3,1570
3,489
4,1818
4,1355
4,107
4,367
4,2214
5,2542
5,2592
5,2731
5,2510
5,2730
6,1268
6,350
6,2111
6,294
6,1820
7,252
7,138
7,1236
7,448
7,478
8,1261
8,2662
8,911
8,2031
8,1790
9,379
9,1397
9,624
9,2082
9,1327
10,1804
10,16
10,1430
10,1372
10,308
11,1798
11,17
11,1898
11,2465
11,2410
12,1853
12,374
12,2077
12,1823
12,1870
13,2044
13,1546
13,712
13,1739
13,1489
14,621
14,1699
14,35
14,822
14,1241
15,1034
15,1553
15,697
15,2230
15,10
16,10
16,795
16,1275
16,1430
16,2393
17,2465
17,1584
17,2410
17,1395
17,11
18,2266
18,764
18,782
18,1149
18,164
19,1800
19,2433
19,244
19,2363
19,1144
20,722
20,348
20,245
20,1933
20,1187
21,154
21,48
21,2189
21,1409
21,1134
22,702
22,442
22,1742
22,1229
22,1683
23,396
23,1917
23,2492
23,375
23,1261
24,581
24,1409
24,2990
24,1477
24,395
25,2518
25,960
25,1572
25,1582
25,818
26,240
26,648
26,2784
26,1846
26,1471
27,1717
27,2900
27,2459
27,2621
27,2463
28,2116
28,2082
28,1598
28,624
28,2586
29,2048
29,1761
29,1146
29,2585
29,1131
30,725
30,2732
30,2664
30,367
30,1183
31,783
31,2830
31,1038
31,2254
31,2008
32,924
32,1661
32,1000
32,208
32,283
33,1520
33,886
33,2717
33,867
33,741
34,1638
34,2297
34,1813
34,844
34,112
35,2162
35,1517
35,621
35,14
35,2116
36,186
36,1267
36,2054
36,71
36,480
37,2260
37,2548
37,2678
37,2773
37,2917
38,547
38,2761
38,417
38,1690
38,1857
39,2452
39,2343
39,2431
39,2594
39,2624
40,414
40,2528
40,573
40,2492
40,1284
41,2225
41,1598
41,1732
41,211
41,1567
42,1216
42,1966
42,1121
42,1924
42,2346
43,335
43,291
43,1020
43,519
43,1916
44,128
44,1918
44,2131
44,2324
44,1735
45,1655
45,2113
45,957
45,1050
45,553
46,1903
46,1678
46,1675
46,1626
46,1669
47,389
47,939
47,433
47,1671
47,2746
48,1134
48,1788
48,794
48,1627
48,1006
49,1
49,1381
49,2141
49,283
49,2974
50,776
50,666
50,514
50,495
50,1772
51,1969
51,429
51,1060
51,902
51,642
52,1735
52,1853
52,365
52,1870
52,267
53,1849
53,993
53,1346
53,1436
53,822
54,937
54,1054
54,815
54,405
54,2045
55,212
55,1763
55,64
55,319
55,1890
56,1791
56,872
56,1507
56,604
56,2858
57,594
57,2372
57,2589
57,2624
57,2381
58,1576
58,2028
58,1186
58,939
58,2212
59,1551
59,205
59,701
59,2503
59,2580
60,904
60,496
60,1748
60,462
60,1589
61,1260
61,2595
61,2015
61,272
61,2905
62,2010
62,2490
62,2364
62,147
62,1973
63,2725
63,1433
63,1068
63,378
63,2038
64,2675
64,2495
64,2202
64,319
64,212
65,1697
65,1543
65,1739
65,2623
65,2044
66,1930
66,1195
66,2280
66,2349
66,616
67,1453
67,790
67,1250
67,2196
67,314
68,2077
68,340
68,527
68,1371
68,1700
69,1020
69,962
69,1114
69,1811
69,43
70,525
70,337
70,1160
70,957
70,2014
71,1146
71,659
71,453
71,2585
71,1327
72,2570
72,1235
72,1502
72,2699
72,981
73,556
73,2643
73,1676
73,1631
73,2699
74,627
74,340
74,1700
74,236
74,1938
75,2144
75,2960
75,704
75,2174
75,1737
76,716
76,1255
76,1301
76,816
76,280
77,2170
77,834
77,623
77,830
77,1296
78,158
78,1114
78,612
78,2118
78,656
79,1175
