Source,Target
0,1093
0,1332
0,1849
0,2356
0,2893
1,53
1,261
1,2
1,1657
1,2022
2,1365
2,226
2,261
2,987
2,1132
3,208
3,919
3,1715
3,477
3,449
4,1997
4,2810
4,2331
4,2604
4,520
5,761
5,974
5,2686
5,2631
5,1122
6,1250
6,578
6,2255
6,411
6,985
7,1307
7,516
7,1826
7,155
7,2451
8,965
8,1336
8,1903
8,2132
8,2272
9,1049
9,49
9,246
9,631
9,367
10,198
10,2244
10,16
10,2491
10,2176
11,17
11,2002
11,263
11,962
11,1756
12,697
12,2253
12,124
12,2378
12,2896
13,939
13,2048
13,1616
13,1972
13,1539
14,1772
14,2772
14,120
14,162
14,219
15,846
15,575
15,1697
15,10
15,1840
16,808
16,2244
16,10
16,2345
16,2491
17,11
17,2906
17,263
17,1756
17,1284
18,4
18,2368
18,2331
18,2810
18,2604
19,879
19,674
19,804
19,2238
19,501
20,962
20,891
20,2677
20,886
20,1098
21,1624
21,1937
21,2054
21,2655
21,1854
22,2303
22,2222
22,238
22,474
22,1574
23,1835
23,751
23,1300
23,1738
23,2794
24,2561
24,2854
24,2524
24,2171
24,1134
25,884
25,2166
25,996
25,2227
25,1381
26,1327
26,1394
26,2722
26,2132
26,2110
27,160
27,600
27,1021
27,1746
27,1313
28,2606
28,1015
28,1670
28,1679
28,873
29,1948
29,2775
29,1826
29,318
29,1564
30,1806
30,1559
30,2654
30,36
30,2682
31,1004
31,1806
31,829
31,36
31,759
32,1193
32,1514
32,2148
32,1245
32,1518
33,1036
33,252
33,1388
33,2278
33,1537
34,2006
34,596
34,1966
34,124
34,1566
35,946
35,914
35,2811
35,2465
35,1875
36,759
36,1427
36,2358
36,2702
36,2379
37,1482
37,1378
37,235
37,307
37,1546
38,723
38,1448
38,2461
38,1091
38,1180
39,2638
39,2392
39,2622
39,1219
39,2670
40,1881
40,1785
40,332
40,1412
40,2837
41,2743
41,2712
41,2735
41,1410
41,2785
42,2529
42,2657
42,2500
42,1664
42,2710
43,667
43,83
43,1507
43,1022
43,1589
44,1931
44,1467
44,224
44,1794
44,109
45,2029
45,1358
45,2068
45,1287
45,1104
46,73
46,1305
46,354
46,280
46,2689
47,1802
47,142
47,1151
47,719
47,2422
48,672
48,1334
48,541
48,625
48,595
49,246
49,1075
49,1770
49,9
49,2007
50,2207
50,1581
50,1767
50,1832
50,936
51,453
51,1064
51,1002
51,255
51,1920
52,1049
52,990
52,1678
52,1638
52,2075
53,1
53,261
53,1966
53,2896
53,304
54,1541
54,1788
54,917
54,709
54,331
55,852
55,346
55,1385
55,689
55,456
56,418
56,1973
56,1379
56,1433
56,1956
57,1479
57,716
57,1050
57,2462
57,2504
58,1114
58,90
58,991
58,432
58,870
59,1996
59,786
59,2405
59,2178
59,1860
60,602
60,998
60,499
60,310
60,179
61,2453
61,2688
61,2703
61,1817
61,2639
62,287
62,1913
62,2130
62,1117
62,826
63,1138
63,1257
63,1313
63,600
63,1856
64,506
64,696
64,533
64,1969
64,341
65,1909
65,1335
65,1078
65,73
65,2101
66,164
66,237
66,2088
66,2010
66,2182
67,1833
67,1779
67,2114
67,543
67,777
68,2145
68,2680
68,2759
68,1081
68,1996
69,93
69,1791
69,1428
69,2711
69,1264
70,1072
70,660
70,1096
70,2035
70,804
71,2593
71,871
71,127
71,2623
71,2697
72,569
72,1334
72,1795
72,1451
72,1259
73,656
73,354
73,280
73,46
73,703
74,566
74,354
74,312
74,356
74,88
75,1576
75,486
75,2549
75,2373
75,1144
76,1938
76,1476
76,2656
76,2017
76,2171
77,2092
77,213
77,1721
77,366
77,206
78,1450
78,598
78,1208
78,2132
78,945
79,2496
79,1903
79,2272
79,1421
79,8
80,1006
80,356
80,1751
80,672
80,1808
81,1269
81,1963
81,2630
81,945
81,2544
82,766
82,897
82,299
82,2044
82,112
83,159
83,889
83,667
83,1798
83,2284
84,175
84,2230
84,2224
84,679
84,648
85,235
85,325
85,331
85,1562
85,1107
86,979
86,731
86,2660
86,2584
86,2722
87,2773
87,1551
87,281
87,2343
87,1329
88,1017
88,74
88,1174
88,2060
88,1228
89,2294
89,2897
89,2669
89,2108
89,1274
90,376
90,432
90,2487
90,2033
90,1260
91,681
91,913
91,273
91,233
91,1759
92,2209
92,519
92,558
92,1319
92,2393
93,2011
93,69
93,2589
93,1737
93,2711
94,1778
94,319
94,1038
94,1905
94,2420
95,101
95,2254
95,2167
95,1867
95,178
96,2786
96,1788
96,823
96,956
96,1385
97,2159
97,1492
97,1215
97,2843
97,721
98,1022
98,1507
98,1744
98,1440
98,433
99,1914
99,205
99,439
99,1462
99,773
100,2199
100,636
100,1048
100,2141
100,417
101,95
101,2167
101,1867
101,2254
101,348
102,198
102,808
102,1065
102,582
102,1300
103,1954
103,312
103,1982
103,568
103,1593
104,1645
104,388
104,1239
104,616
104,265
105,2234
105,2823
105,2196
105,2354
105,2731
106,1213
106,1288
106,991
106,1660
106,322
107,2352
107,2525
107,2547
107,2499
107,626
108,1884
108,988
108,1126
108,2181
108,887
109,1467
109,2764
109,1639
109,2589
109,44
110,1100
110,262
110,2728
110,2137
110,981
111,1264
111,1836
111,921
111,412
111,1044
112,766
112,234
112,299
112,82
112,805
113,168
113,1056
113,1374
113,1118
113,1617
114,973
114,1937
114,145
114,152
114,2054
115,1939
115,2086
115,2166
115,481
115,2845
116,1403
116,788
116,1158
116,1258
116,1066
117,1632
117,2508
117,1041
117,391
117,520
118,2643
118,2200
118,2090
118,1032
118,337
119,2894
119,1154
119,1547
119,536
119,169
120,346
120,309
120,162
120,877
120,1546
121,509
