Source,Target
0,2617
0,1282
0,2763
0,1746
0,2648
1,1294
1,287
1,245
1,1383
1,1567
2,2055
2,1772
2,1307
2,1486
2,1368
3,1199
3,1708
3,2287
3,1579
3,2276
4,2700
4,1085
4,107
4,2439
4,988
5,1964
5,360
5,2737
5,1946
5,2558
6,303
6,1183
6,2552
6,2596
6,1759
7,255
7,897
7,1875
7,650
7,1239
8,913
8,361
8,1817
8,2172
8,1005
9,1415
9,1756
9,1330
9,481
9,45
10,1373
10,855
10,792
10,16
10,1433
11,2480
11,1810
11,17
11,1397
11,1909
12,376
12,1865
12,1881
12,349
12,603
13,2888
13,1749
13,2053
13,1494
13,2080
14,624
14,821
14,2126
14,34
14,1416
15,1036
15,16
15,1016
15,534
15,699
16,792
16,699
16,2425
16,2245
16,1433
17,11
17,2480
17,1810
17,1397
17,1313
18,1391
18,2036
18,1085
18,2307
18,505
19,2381
19,2451
19,247
19,1267
19,1649
20,1190
20,914
20,723
20,3026
20,2581
21,426
21,442
21,1411
21,1067
21,1259
22,2857
22,704
22,1009
22,2823
22,1752
23,397
23,1928
23,1263
23,377
23,1592
24,582
24,1411
24,1481
24,1584
24,3032
25,1591
25,1578
25,461
25,625
25,1679
26,1726
26,2639
26,1423
26,2474
26,1265
27,47
27,2604
27,1497
27,2126
27,2907
28,533
28,948
28,309
28,539
28,798
29,740
29,1331
29,369
29,1635
29,2747
30,1711
30,134
30,2473
30,2627
30,2307
31,926
31,245
31,210
31,287
31,1567
32,1955
32,1319
32,2526
32,2733
32,83
33,2316
33,1711
33,1033
33,2404
33,2855
34,1399
34,2175
34,14
34,739
34,1986
35,1269
35,188
35,1015
35,1122
35,2985
36,458
36,724
36,2279
36,2479
36,1541
37,2779
37,1700
37,548
37,315
37,417
38,2466
38,2449
38,2491
38,2906
38,2923
39,1434
39,2544
39,2200
39,414
39,1238
40,2240
40,1576
40,1482
40,1051
40,1607
41,1935
41,1125
41,670
41,2365
41,2357
42,338
42,1237
42,296
42,1927
42,520
43,130
43,2343
43,87
43,2514
43,2204
44,2123
44,1948
44,1666
44,476
44,1260
45,2885
45,736
45,161
45,1686
45,1914
46,1798
46,442
46,2114
46,1940
46,1866
47,27
47,1468
47,746
47,2512
47,2622
48,775
48,409
48,514
48,1703
48,619
49,429
49,798
49,1978
49,1063
49,1918
50,1745
50,367
50,3008
50,1490
50,1865
51,536
51,1439
51,821
51,1393
51,612
52,940
52,1057
52,2117
52,2054
52,406
53,2405
53,2086
53,1340
53,737
53,742
54,473
54,1801
54,112
54,804
54,2128
55,2642
55,2995
55,2362
55,2991
55,2491
56,1189
56,942
56,1016
56,1061
56,487
57,1558
57,207
57,2597
57,2319
57,1766
58,1920
58,496
58,1758
58,464
58,906
59,1823
59,1543
59,1022
59,276
59,2704
60,2725
60,2506
60,427
60,794
60,1245
61,2743
61,1071
61,1747
61,2127
61,380
62,2692
62,322
62,2511
62,214
62,1722
63,1550
63,1198
63,2970
63,100
63,2067
64,1941
64,1198
64,2454
64,2300
64,2600
65,1457
65,317
65,815
65,788
65,535
66,342
66,2087
66,1709
66,1372
66,324
67,2914
67,964
67,338
67,606
67,1118
68,1318
68,339
68,526
68,959
68,713
69,2602
69,1474
69,1680
69,218
69,1177
70,984
70,1238
70,1508
70,1559
70,860
71,1641
71,2185
71,1687
71,122
71,1546
72,954
72,1722
72,630
72,737
72,2087
73,2988
73,986
73,706
73,2537
73,812
74,1304
74,1457
74,363
74,2551
74,815
75,833
75,2182
75,829
75,626
75,1299
76,160
76,1118
76,2148
76,526
76,2128
77,314
77,455
77,218
77,1698
77,1636
78,1463
78,2243
78,977
78,1681
78,1649
79,1968
79,964
79,651
79,338
79,296
80,3020
80,1734
80,2432
80,864
80,1797
81,1299
81,521
81,354
81,258
81,75
82,1043
82,2079
82,256
82,409
82,312
83,32
83,2526
83,1955
83,2951
83,518
84,836
84,2309
84,1007
84,635
84,1497
85,720
85,230
85,109
85,887
85,2336
86,464
86,92
86,1551
86,1779
86,325
87,2938
87,798
87,1960
87,2142
87,2548
88,2710
88,2435
88,949
88,1174
88,2843
89,407
89,967
89,1307
89,1422
89,1657
90,1764
90,412
90,2255
90,1380
90,450
91,2609
91,1912
91,328
91,2389
91,1213
92,2073
92,86
92,2135
92,1022
92,898
93,184
93,259
93,2962
93,2815
93,2651
94,2613
94,1386
94,238
94,1863
94,2028
95,278
95,1614
95,574
95,343
95,1769
96,2528
96,2180
96,1287
96,2284
96,1394
97,1151
97,1571
97,324
97,1220
97,2620
98,1725
98,2908
98,2061
98,1800
98,2919
99,149
99,2284
99,1385
99,1672
99,1133
100,1550
100,2067
100,2600
100,1198
100,2056
101,2841
101,779
101,2483
101,246
101,2979
102,3005
102,1136
102,1640
102,1464
102,110
103,512
103,65
103,1848
103,815
103,784
104,1692
104,2916
104,1303
104,153
104,1864
105,1258
105,678
105,2780
105,2317
105,189
106,791
106,2109
106,739
106,1986
106,1123
107,2543
107,4
107,2113
107,1485
107,2189
108,2155
108,934
108,1992
108,537
108,3003
109,720
109,1124
109,1426
109,1491
109,2502
110,499
110,3005
110,1464
110,3017
110,904
111,536
111,1348
111,315
111,1439
111,821
112,473
112,54
112,2128
112,804
112,1801
113,1229
113,2965
113,1480
113,318
113,1498
114,2212
114,1566
114,2139
114,1926
114,2766
115,2050
115,997
115,1443
115,2104
115,2106
116,2517
116,2108
116,2645
116,2806
116,535
117,2016
117,469
117,3024
117,1638
117,1679
118,463
118,561
118,1555
118,1679
118,1853
119,1784
119,551
119,597
119,1448
119,761
120,1107
120,2776
120,1114
120,151
120,2565
121,1096
121,2513
121,2854
121,1198
121,233
122,925
122,1641
122,71
122,414
122,377
123,2635
123,2242
123,1660
123,850
123,2808
124,2916
124,2784
124,1567
124,1303
124,1358
125,1053
125,2181
125,1803
125,170
125,1622
126,2712
126,1023
126,1277
126,459
126,1163
127,2736
127,267
127,2561
127,741
127,359
128,2913
128,1714
128,2640
128,3034
128,1873
129,414
129,122
129,925
129,1601
129,2844
130,43
130,2343
130,2344
130,1716
130,673
131,1063
131,2524
131,1546
131,1001
131,2076
132,1962
132,1849
132,892
132,191
132,1274
133,2185
133,23
133,364
133,414
133,1263
134,1428
134,30
134,1379
134,2446
134,331
135,345
135,862
135,2750
135,1698
135,2864
136,2586
136,2341
136,173
136,1366
136,1436
137,2591
137,316
137,1105
137,2345
137,2413
138,725
138,1930
138,881
138,1004
138,960
139,2602
139,2070
139,430
139,1771
139,2057
140,2708
140,190
140,321
140,1044
140,2934
141,1875
141,2419
141,308
141,1408
141,449
142,2618
142,2359
142,844
142,2640
142,1717
143,101
143,2841
143,2483
143,246
143,2979
144,833
144,669
144,75
144,2291
144,860
145,1807
145,421
145,1659
145,396
145,773
146,1961
146,2771
146,2591
146,1300
146,1443
147,2472
147,2342
147,2773
147,908
147,1216
148,1936
148,1624
148,51
148,2019
148,1914
