Source,Target
0,2528
0,595
0,2733
0,1743
0,2594
1,1255
1,1044
1,29
1,237
1,1516
2,1268
2,1983
2,1378
2,1329
2,1342
3,1352
3,2020
3,2090
3,1147
3,912
4,1579
4,2336
4,2568
4,238
4,355
5,1893
5,2200
5,2233
5,2882
5,623
6,287
6,745
6,1211
6,583
6,1758
7,868
7,629
7,436
7,282
7,1198
8,1283
8,1711
8,2486
8,1753
8,2776
9,2793
9,713
9,2787
9,368
9,387
10,201
10,1389
10,1238
10,350
10,1752
11,1841
11,2394
11,1026
11,1176
11,1824
12,362
12,1813
12,584
12,596
12,2543
13,2008
13,1981
13,1505
13,1649
13,692
14,2496
14,1883
14,2535
14,773
14,2522
15,2456
15,2278
15,2307
15,294
15,802
16,740
16,707
16,1054
16,787
16,2540
17,2301
17,2894
17,2369
17,1593
17,1830
18,1154
18,2243
18,1874
18,1704
18,2175
19,1673
19,906
19,275
19,1736
19,1569
20,682
20,91
20,556
20,663
20,1344
21,1860
21,384
21,402
21,2110
21,895
22,1436
22,213
22,425
22,1368
22,361
23,2445
23,1537
23,794
23,604
23,1901
24,868
24,629
24,2709
24,235
24,1716
25,439
25,2165
25,2388
25,2872
25,1752
26,2071
26,723
26,1366
26,2323
26,948
27,517
27,2108
27,774
27,301
27,1380
28,2193
28,1250
28,79
28,1896
28,2926
29,237
29,896
29,1255
29,1044
29,1264
30,2240
30,2641
30,2072
30,2220
30,1004
31,2640
31,1316
31,1885
31,386
31,589
32,2220
32,1782
32,490
32,381
32,2324
33,1628
33,42
33,2099
33,1476
33,2793
34,2207
34,1388
34,1492
34,236
34,1781
35,1552
35,1066
35,1177
35,936
35,876
36,1248
36,1326
36,2721
36,557
36,2495
37,613
37,1683
37,1934
37,82
37,2246
38,1092
38,1247
38,2270
38,821
38,770
39,326
39,1195
39,993
39,285
39,810
40,2267
40,127
40,2266
40,1686
40,774
41,654
41,462
41,1878
41,162
41,941
42,1628
42,33
42,1567
42,603
42,1203
43,1736
43,767
43,2047
43,1800
43,2040
44,37
44,723
44,26
44,1683
44,2052
45,1308
45,592
45,1646
45,1796
45,751
46,417
46,1909
46,774
46,404
46,1671
47,1686
47,40
47,1174
47,180
47,46
48,1867
48,1351
48,1395
48,1567
48,264
49,2043
49,1027
49,791
49,911
49,1475
50,1300
50,2483
50,1319
50,1046
50,2624
51,459
51,617
51,109
51,546
51,781
52,930
52,1713
52,2212
52,581
52,2507
53,1837
53,2829
53,913
53,542
53,857
54,2285
54,2771
54,199
54,2431
54,2243
55,673
55,1809
55,451
55,481
55,1852
56,1759
56,1130
56,993
56,850
56,1494
57,1204
57,2832
57,207
57,232
57,2869
58,1842
58,1736
58,2047
58,767
58,43
59,1912
59,707
59,1450
59,787
59,1498
60,2601
60,310
60,1982
60,2424
60,440
61,1523
61,2796
61,2551
61,267
61,1005
62,1005
62,407
62,2200
62,1162
62,267
63,2135
63,759
63,306
63,519
