Source,Target
0,2107
0,835
0,2118
0,509
0,278
1,1748
1,25
1,227
1,2545
1,266
2,1333
2,2037
2,810
2,2792
2,1261
3,2119
3,518
3,394
3,643
3,2059
4,2372
4,342
4,748
4,1316
4,228
5,2050
5,604
5,1006
5,211
5,2623
6,880
6,1040
6,161
6,213
6,369
7,455
7,1731
7,1660
7,885
7,271
8,1930
8,1243
8,1414
8,1983
8,350
9,1955
9,2746
9,2933
9,2956
9,2875
10,1201
10,1386
10,2845
10,1862
10,1289
11,349
11,1719
11,568
11,2008
11,1748
12,1231
12,2453
12,3046
12,1592
12,621
13,1897
13,2794
13,2273
13,1073
13,721
14,233
14,657
14,296
14,2018
14,484
15,2298
15,2231
15,240
15,536
15,2436
16,230
16,1647
16,2058
16,189
16,270
17,39
17,1459
17,1184
17,1975
17,142
18,552
18,642
18,1200
18,2484
18,416
19,1798
19,1187
19,1842
19,269
19,948
20,2374
20,608
20,770
20,2369
20,1312
21,358
21,1655
21,1083
21,1339
21,1971
22,556
22,2988
22,2972
22,2944
22,2320
23,605
23,2876
23,1335
23,2364
23,2053
24,1909
24,687
24,273
24,1155
24,205
25,227
25,192
25,1467
25,266
25,2792
26,2465
26,1957
26,1832
26,3007
26,3026
27,2711
27,1318
27,963
27,989
27,2287
28,1306
28,1103
28,1779
28,170
28,791
29,1787
29,1250
29,164
29,1984
29,688
30,1445
30,1954
30,2737
30,1399
30,2567
31,2181
31,1502
31,2766
31,1279
31,653
32,1200
32,2350
32,728
32,642
32,416
33,699
33,259
33,594
33,76
33,1476
34,2207
34,630
34,1094
34,1080
34,2065
35,312
35,1160
35,306
35,274
35,787
36,360
36,42
36,1629
36,514
36,300
37,448
37,250
37,650
37,1106
37,1684
38,1429
38,1571
38,101
38,789
38,1041
39,1679
39,1350
39,1811
39,17
39,1975
40,2037
40,378
40,2
40,266
40,1333
41,507
41,480
41,1653
41,2641
41,750
42,1629
42,1268
42,1845
42,547
42,1588
43,36
43,1743
43,1629
43,1755
43,1614
44,2365
44,1308
44,254
44,418
44,1349
45,767
45,456
45,1158
45,886
45,1915
46,82
46,2081
46,1589
46,2631
46,2769
47,445
47,598
47,757
47,102
47,530
48,2708
48,2211
48,2744
48,2269
48,226
49,2449
49,2695
49,1616
49,465
49,2432
50,652
50,1751
50,467
50,1850
50,795
51,1702
51,966
51,828
51,1447
51,148
52,937
52,988
52,1834
52,939
52,2212
53,1346
53,894
53,353
53,1277
53,193
54,2525
54,2353
54,1606
54,1536
54,900
55,1129
55,2723
55,1914
55,1590
55,811
56,256
56,2301
56,1802
56,1034
56,2314
57,2388
57,292
57,741
57,1745
57,2079
58,296
58,2280
58,591
58,2146
58,1275
59,1764
59,245
59,1887
59,274
59,1260
60,904
60,1551
60,313
60,326
60,245
61,1071
61,1918
61,1672
61,1953
61,1565
62,810
62,2259
62,2012
62,334
62,2549
63,620
63,353
63,2350
63,1631
63,122
64,283
64,1606
64,900
64,1887
64,1949
65,62
65,810
65,2675
65,320
65,1578
66,2463
66,2455
66,2388
66,569
66,2288
67,1333
67,2037
67,786
67,733
67,3058
68,146
68,1054
68,2003
68,1260
68,1419
69,200
69,428
69,636
69,193
69,1213
70,2733
70,1180
70,1552
70,79
70,2092
71,828
71,611
71,966
71,618
71,245
72,2385
72,1614
72,1726
72,352
72,481
73,491
73,156
73,1304
73,133
73,18
74,1536
74,2834
74,628
74,402
74,2312
75,1249
75,2216
75,2163
75,1343
75,2122
76,259
76,33
76,594
76,789
76,567
77,2009
77,795
77,299
77,83
77,1420
78,1793
78,2667
78,503
78,912
78,1998
79,1552
79,615
79,2092
79,2628
79,1324
80,1545
80,914
80,913
80,1558
80,463
81,1814
81,144
81,385
81,323
81,2105
82,1589
82,46
82,2691
82,197
82,2490
83,148
83,1936
83,903
83,77
83,1662
84,1637
84,1243
84,368
84,8
84,600
85,2858
85,2617
85,2630
85,3012
85,3039
86,1066
86,257
86,542
86,1057
86,221
87,1309
87,1090
87,865
87,1557
87,1344
88,260
88,1471
88,1288
88,1087
88,298
89,1222
89,1553
89,1970
89,2309
89,2721
90,2801
90,1681
90,138
90,2645
90,865
91,1129
91,2931
91,1072
91,2677
91,55
92,477
92,2865
92,1322
92,483
92,566
93,2811
93,2921
93,995
93,3030
93,2660
94,1724
94,391
94,1368
94,482
94,199
95,2698
95,1808
95,431
95,1489
95,2237
96,2224
96,1182
96,2190
96,3033
96,1624
97,1972
97,1729
97,29
97,1276
97,1257
98,1272
98,2662
98,228
98,2501
98,226
99,172
99,1228
99,287
99,3037
99,3054
100,1674
100,2306
100,1890
100,2827
100,2244
101,774
101,789
101,1571
101,38
101,1429
102,272
102,445
102,598
102,47
102,757
103,2044
103,476
103,293
103,2287
103,367
104,128
104,273
104,2153
104,2696
104,24
105,1117
105,737
105,1872
105,2232
105,2984
106,2226
106,1766
106,902
106,1616
106,344
107,1878
107,2989
107,2945
107,2973
107,146
108,1506
108,1405
108,1528
108,596
108,1564
109,404
109,2025
109,715
109,1650
109,339
110,1761
110,2013
110,2295
110,921
110,2443
111,1929
111,1173
111,1432
111,994
111,2667
112,350
112,683
112,1639
112,1983
112,2593
113,2604
113,2526
113,110
113,801
113,2379
114,2756
114,2094
114,1225
114,2422
114,2087
115,543
115,296
115,1785
115,579
115,426
116,1921
116,1426
116,777
116,1287
116,1274
117,2882
117,1254
117,1255
117,2915
117,1272
118,2350
118,843
118,1696
118,1905
118,642
119,2192
119,2355
119,2193
119,1793
119,1771
120,2429
120,1081
120,1872
120,911
120,746
121,685
121,850
121,896
121,957
121,671
122,1631
122,1696
122,1531
122,18
122,642
123,566
123,2770
123,2991
123,2975
123,905
124,812
124,288
124,1582
124,687
124,705
125,2141
125,2841
125,334
125,2610
125,2037
126,1671
126,2400
126,1567
126,2415
126,1207
127,1134
127,1856
127,268
127,622
127,1543
128,2696
128,285
128,2020
128,826
128,2028
129,1996
129,1320
129,295
129,922
129,932
130,235
130,860
130,56
130,769
130,2766
131,182
131,2457
131,3022
131,1747
131,776
132,483
132,1322
132,92
132,477
132,2865
133,1304
133,1388
133,1687
133,1285
133,1776
134,1980
134,554
134,1688
134,1459
134,1975
135,2721
135,2701
135,2487
135,865
135,2394
136,2071
136,2062
136,1076
136,1203
136,1555
137,1881
137,38
137,2917
137,1571
137,393
138,90
138,2702
138,2801
138,1069
138,2645
139,330
139,2232
139,105
139,1872
139,2557
140,2488
140,1937
140,631
140,208
140,553
141,1445
141,2405
141,177
141,2391
141,664
142,1711
142,1459
142,221
142,1066
142,1057
143,1344
143,1540
143,2833
143,3060
143,3043
144,268
144,81
144,1057
144,2105
144,1982
145,2295
145,1313
145,1039
145,1328
145,1669
146,68
146,1878
146,2989
146,107
146,2973
147,1762
147,1732
147,2479
147,2450
147,902
148,903
148,1936
148,83
148,846
148,1835
149,20
149,1242
149,433
149,2374
149,770
150,2439
150,1383
150,1178
150,1771
150,207
151,1103
151,1399
151,1779
151,2567
151,1172
152,1421
152,1267
152,866
152,650
152,799
153,1554
153,782
153,1687
153,1684
153,2703
154,168
154,999
154,608
154,715
154,109
155,1788
155,501
155,2251
155,516
155,1570
156,491
156,642
156,1200
156,728
156,18
157,1568
157,1279
157,815
157,2793
157,633
158,1148
158,1839
158,467
158,442
158,942
159,1471
159,1288
159,315
159,260
159,88
160,526
160,1444
160,763
160,2919
160,2758
161,369
161,881
161,213
161,6
161,2056
162,848
162,2189
162,785
162,617
162,2369
163,1627
163,2375
163,1082
163,2131
163,1196
164,688
164,1787
164,666
164,1960
164,29
165,1723
165,1771
165,808
165,2126
165,2427
166,2466
166,1509
166,1635
166,909
166,2484
167,1698
167,960
167,2458
167,906
167,2060
168,715
168,1354
168,520
168,1982
168,1800
169,1326
169,1942
169,1633
169,402
169,1965
170,1348
170,979
170,791
170,1265
170,1317
171,2853
171,2937
171,1597
171,1967
171,1283
172,99
172,975
172,1305
172,1468
172,2947
173,1295
173,335
173,1559
173,1646
173,2184
174,1193
174,293
174,1791
174,1573
174,979
175,2323
175,1026
175,512
175,1956
175,623
176,215
176,2586
176,360
176,839
176,2709
177,2709
177,980
177,2586
177,2391
177,1754
178,1386
178,2979
178,2948
178,1923
178,3
179,2011
179,991
179,1858
179,2478
179,1747
180,1955
180,1383
180,9
180,2439
180,2933
181,705
181,1918
181,789
181,1164
181,1571
182,329
182,1747
182,1858
182,821
182,776
183,2386
183,2964
183,1903
183,1035
183,2754
184,2711
184,1713
184,797
184,354
184,471
185,292
185,1228
185,504
185,2079
185,99
186,1907
186,975
186,287
186,205
186,172
187,414
187,1010
187,1175
187,2505
187,921
188,2771
188,2777
188,582
188,65
188,1262
189,2908
189,16
189,203
189,230
189,2666
190,701
190,3052
190,440
190,1707
190,2674
191,1379
191,584
191,1987
191,2719
191,982
192,227
192,266
192,2035
192,25
192,2545
193,575
193,2264
193,412
193,636
193,1572
194,294
194,1076
194,2196
194,1859
194,2389
195,1462
195,2329
195,1582
195,1766
195,344
196,1477
196,341
196,2146
196,2238
196,1947
197,3004
197,1477
197,1947
197,2561
197,196
198,571
198,2332
198,823
198,2753
198,1682
199,2063
199,1029
199,1368
199,2124
199,94
200,69
200,1473
200,2030
200,1817
200,101
201,1452
201,1803
201,255
201,1446
201,2054
202,2029
202,825
202,628
202,74
202,1385
203,3059
203,3042
203,3015
203,2983
203,2952
204,1811
204,1527
204,393
204,1031
204,301
205,1280
205,24
205,1545
205,282
205,57
206,1523
206,864
206,2054
206,1433
206,589
207,2053
207,2727
207,938
207,1916
207,1920
208,599
208,1937
208,2260
208,1407
208,1174
209,2771
209,1262
209,2696
209,2259
209,597
210,2862
210,1988
210,1778
210,242
210,1656
211,2297
211,2889
211,2243
211,2340
211,1783
212,837
212,1060
212,2409
212,2717
212,1050
213,2056
213,369
213,2200
213,1040
213,1459
214,2063
214,1745
214,1121
214,741
214,1401
215,594
215,176
215,76
215,1393
215,33
216,2236
216,1791
216,1562
216,1573
216,759
217,1898
217,1299
217,470
217,1370
217,1530
218,2733
218,70
218,190
218,1566
218,2092
219,2305
219,2959
219,2936
219,2816
219,2567
220,900
220,2585
220,1185
220,915
220,551
221,142
221,1066
221,1057
221,1459
221,1516
222,1796
222,253
222,267
222,1466
222,2558
223,1612
223,2208
223,1795
223,1115
223,1465
224,1086
224,1056
224,1735
224,1703
224,321
225,610
225,1385
225,524
225,1163
225,656
226,2269
226,2211
226,2744
226,48
226,98
227,266
227,192
227,25
227,2545
227,1
228,4
228,342
228,1316
228,748
228,3019
229,2098
229,2191
229,1995
229,654
229,2384
230,16
230,1647
230,270
230,189
230,1782
231,348
231,1547
231,1782
231,1968
231,1391
232,2919
232,2620
232,2798
232,1178
232,1736
233,507
233,1642
233,1933
233,484
233,2726
234,2453
234,12
234,1231
234,621
234,2602
235,610
235,2766
235,1349
235,422
235,524
236,1435
236,1790
236,750
236,1038
236,1588
237,2433
237,2722
237,1671
237,2892
237,2055
238,8
238,965
238,1204
238,1414
238,1243
239,1152
239,2347
239,1059
239,1116
239,3018
240,2131
240,536
240,2277
240,1050
240,783
241,2077
241,676
241,1064
241,1710
241,1719
242,210
242,2862
242,1988
242,1656
242,462
243,2239
243,1951
243,2653
243,2809
243,2658
244,1592
244,1240
244,1583
244,1470
244,97
245,618
245,2452
245,274
245,313
245,326
246,458
246,1602
246,2589
246,252
246,1077
247,1033
247,843
247,1597
247,2831
247,422
248,2821
248,1082
248,788
248,15
248,1773
249,622
249,1030
249,1538
249,1543
249,1661
250,1684
250,1106
250,516
250,448
250,2703
251,1622
251,1992
251,437
251,149
251,1092
252,2456
252,500
252,1174
252,509
252,2589
253,2215
253,451
253,222
253,1664
253,576
254,231
254,1527
254,204
254,1811
254,1679
255,1452
255,201
255,1803
255,1805
255,1764
256,56
256,1257
256,1729
256,2476
256,950
257,86
257,1066
257,1437
257,538
257,685
258,528
258,2590
258,805
258,2115
258,727
259,33
259,76
259,699
259,594
259,1392
260,1471
260,88
260,2459
260,1288
260,315
261,470
261,1539
261,547
261,1377
261,1035
262,1938
262,773
262,1476
262,1046
262,817
263,446
263,186
263,741
263,205
263,1275
264,1647
264,1782
264,348
264,1547
264,1740
265,1144
265,14
265,1296
265,1408
265,1915
266,227
266,192
266,25
266,2035
266,2
267,1261
267,222
267,273
267,1607
267,1466
268,1543
268,1856
268,144
268,1706
268,81
269,2549
269,19
269,1187
269,1842
269,1798
270,1443
270,670
270,1647
270,1439
270,230
271,7
271,455
271,195
271,2057
271,1891
272,102
272,445
272,598
272,47
272,618
273,2696
273,24
273,826
273,1261
273,209
274,312
274,245
274,1887
274,1260
274,35
275,1061
275,666
275,2791
275,2148
275,1464
276,1036
276,1088
276,1857
276,2010
276,720
277,1804
277,1584
277,447
277,67
277,1345
278,1047
278,694
278,862
278,1644
278,2519
279,1442
279,2070
279,772
279,2090
279,2928
280,1960
280,2132
280,29
280,696
280,1660
281,560
281,1577
281,2635
281,1132
281,212
282,1961
282,205
282,463
282,914
282,2224
283,64
283,900
283,54
283,1675
283,1606
284,2650
284,1374
284,2035
284,1300
284,709
285,2575
285,2696
285,1321
285,128
285,1027
286,1237
286,1005
286,725
286,291
286,1845
287,1745
287,741
287,99
287,2599
287,172
288,1582
288,812
288,705
288,124
288,2016
289,2242
289,2344
289,2436
289,922
289,295
290,1565
290,2826
290,1734
290,1392
290,523
291,1585
291,1845
291,1237
291,286
291,1588
292,185
292,2079
292,57
292,504
292,455
293,1193
293,103
293,174
293,1791
293,1071
294,194
294,1859
294,1076
294,2196
294,2389
295,922
295,129
295,2242
295,2344
295,2064
296,426
296,543
296,913
296,378
296,579
297,630
297,2196
297,2005
297,2023
297,2389
298,499
298,900
298,1288
298,1949
298,64
299,795
299,2009
299,77
299,1420
299,83
300,632
300,36
300,2192
300,1317
300,304
301,1527
301,1031
301,204
301,2920
301,393
302,2485
302,2302
302,2619
302,1998
302,2089
303,1338
303,1533
303,897
303,501
303,995
304,380
304,1370
304,1317
304,1772
304,2625
305,606
305,1960
305,164
305,688
305,1154
306,1160
306,35
306,312
306,828
306,966
307,362
307,2242
307,363
307,922
307,420
308,1903
308,1994
308,1373
308,2186
308,971
309,1621
309,1219
309,1032
309,2769
309,1541
310,969
310,1825
310,74
310,996
310,1633
311,1406
311,266
311,1486
311,1596
311,227
312,274
312,35
312,1160
312,245
312,306
313,1551
313,904
313,245
313,60
313,2452
314,574
314,374
314,2673
314,1213
314,466
315,1551
315,37
315,650
315,1288
315,1004
316,1508
316,2121
316,2419
316,1107
316,1391
317,513
317,690
317,900
317,496
317,886
318,1604
318,2183
318,1964
318,2649
318,700
319,556
319,1384
319,2719
319,2988
319,2972
320,2675
320,1578
320,65
320,1287
320,2777
321,336
321,1305
321,1228
321,2881
321,672
322,1497
322,1737
322,378
322,1712
322,1798
323,2105
323,1057
323,542
323,81
323,1814
324,1466
324,944
324,222
324,1461
324,1734
325,405
325,276
325,1088
325,1456
325,1729
326,690
326,2452
326,1551
326,618
326,220
327,2015
327,2503
327,1045
327,1969
327,946
328,762
328,223
328,1850
328,299
328,1455
329,1742
329,182
329,1235
329,1747
329,2151
330,452
330,139
